ke	O
wilayah	O
Israel	LOCATION
dari	O
Gaza	LOCATION
sejak	O
Minggu	TIME
(	TIME
24/8	TIME
)	TIME
	O
.	O

Israel	LOCATION
melancarkan	O
operasi	O
militer	O
yang	O
diberi	O
nama	O
"	O
Operation	O
Protective	O
Edge	O
"	O
di	O
Gaza	LOCATION
dengan	O
dalih	O
untuk	O
menghentikan	O
serangan-serangan	O
roket	O
	O
.	O

Dalam	O
operasi	O
tersebut	O
,	O
Israel	LOCATION
juga	O
bermaksud	O
menghancurkan	O
terowongan-terowongan	O
Hamas	ORGANIZATION
yang	O
digunakan	O
untuk	O
melakukan	O
serangan	O
lintas	O
perbatasan	O
ke	O
wilayah	O
Israel	LOCATION
	O
.	O

"	O
Operation	O
Protective	O
Edge	O
akan	O
terus	O
dilanjutkan	O
sampai	O
tujuan-tujuannya	O
tercapai	O
..	O
.	O

itu	O
mungkin	O
butuh	O
waktu	O
,	O
"	O
tegas	O
Perdana	O
Menteri	O
Israel	LOCATION
Benjamin	PERSON
Netanyahu	PERSON
mengenai	O
operasi	O
yang	O
dimulai	O
sejak	O
8	TIME
Juli	TIME
itu	O
	O
.	O

Di	O
pihak	O
Israel	LOCATION
,	O
korban	O
tewas	O
selama	O
konflik	O
Hamas	ORGANIZATION
dengan	O
Israel	LOCATION
di	O
Gaza	LOCATION
dalam	O
7	QUANTITY
pekan	QUANTITY
terakhir	O
mencapai	O
68	QUANTITY
orang	QUANTITY
,	O
termasuk	O
1	QUANTITY
anak-anak	QUANTITY
dan	O
3	QUANTITY
warga	QUANTITY
sipil	QUANTITY
	O
.	O

PT	ORGANIZATION
Pertamina	ORGANIZATION
(	ORGANIZATION
Persero	ORGANIZATION
)	ORGANIZATION
mengakui	O
telah	O
terjadi	O
kepanikan	O
masyarakat	O
sehingga	O
menyebabkan	O
antrean	O
kendaraan	O
di	O
berbagai	O
SPBU	O
di	O
kawasan	LOCATION
Pantura	LOCATION
seperti	O
Cirebon	LOCATION
,	O
Kuningan	LOCATION
,	O
berbagai	O
wilayah	O
lainnya	O
	O
.	O

Direktur	O
Pemasaran	O
dan	O
Niaga	O
Pertamina	ORGANIZATION
Hanung	PERSON
Budya	PERSON
mengatakan	O
pihak	O
Pertamina	ORGANIZATION
tak	O
ada	O
pilihan	O
lain	O
harus	O
memangkas	O
jatah	O
pasokan	O
harian	O
ke	O
SPBU	O
di	O
seluruh	O
Indonesia	LOCATION
,	O
terutama	O
di	O
bagian	O
barat	O
	O
.	O

Hal	O
ini	O
konsekuensi	O
dari	O
dipangkasnya	O
kuota	O
BBM	O
subsidi	O
2014	TIME
dari	O
48	QUANTITY
juta	QUANTITY
KL	QUANTITY
menjadi	O
hanya	O
46	QUANTITY
juta	QUANTITY
KL	QUANTITY
	O
.	O

"	O
Yang	O
terjadi	O
di	O
Pantura	LOCATION
adalah	O
panic	O
buying	O
karena	O
ada	O
isu	O
BBM	O
premium	O
kosong	O
	O
.	O

Mereka	O
melakukan	O
rush	O
(	O
beli	O
berlebihan	O
)	O
,	O
yang	O
biasanya	O
beli	O
10	QUANTITY
liter	QUANTITY
sekarang	O
full	O
tank	O
	O
.	O

Ini	O
lebih	O
kepada	O
panic	O
buying	O
karena	O
info	O
yang	O
belum	O
betul	O
,	O
"	O
katanya	O
jelang	O
Raker	O
dengan	O
Komisi	O
VII	O
di	O
Gedung	O
DPR-RI	O
,	O
Senin	TIME
(	TIME
25/8/2014	TIME
)	TIME
Hanung	PERSON
mengatakan	O
yang	O
dilakukan	O
pihaknya	O
adalah	O
memotong	O
alokasi	O
harian	O
di	O
setiap	O
SPBU	O
,	O
misalnya	O
BBM	O
premium	O
dipangkas	O
5	QUANTITY
%	QUANTITY
	O
.	O

Ia	O
mengilustrasikan	O
jika	O
jatah	O
volume	O
premium	O
20.000	QUANTITY
liter	QUANTITY
di	O
sebuah	O
SPBU	O
,	O
maka	O
yang	O
dipangkas	O
hanya	O
1.000	QUANTITY
liter	QUANTITY
per	QUANTITY
hari	QUANTITY
	O
.	O

"	O
Besoknya	O
akan	O
kita	O
suplai	O
lagi	O
,	O
"	O
katanya	O
	O
.	O

Ia	O
menambahkan	O
dari	O
pemangkasan	O
1000	QUANTITY
liter	QUANTITY
BBM	QUANTITY
subsidi	QUANTITY
,	O
digantikan	O
dengan	O
BBM	O
non	O
subsidi	O
seperti	O
Pertamax	O
,	O
Pertadex	O
,	O
solar	O
,	O
atau	O
premium	O
non	O
subsidi	O
	O
.	O

"	O
Karena	O
terjadi	O
panic	O
buying	O
yang	O
sebenarnya	O
nggak	O
perlu	O
terjadi	O
	O
.	O

Kalau	O
premium	O
sore	O
akan	O
habis	O
besok	O
akan	O
ada	O
lagi	O
kok	O
,	O
silakan	O
beli	O
besok	O
,	O
"	O
seru	O
Hanung	PERSON
	O
.	O

Presiden	O
terpilih	O
Joko	PERSON
Widodo	PERSON
(	O
Jokowi	PERSON
)	O
pernah	O
menyampaikan	O
niatnya	O
untuk	O
menaikkan	O
harga	O
Bahan	O
Bakar	O
Minyak	O
(	O
BBM	O
)	O
bersubsidi	O
	O
.	O

Rencana	O
ini	O
didukung	O
oleh	O
Menteri	O
Energi	O
dan	O
Sumber	O
Daya	O
Mineral	O
(	O
ESDM	O
)	O
Jero	PERSON
Wacik	PERSON
	O
.	O

"	O
Pak	O
Jokowi	PERSON
sudah	O
sampaikan	O
soal	O
kenaikan	O
harga	O
	O
.	O

Sepanjang	O
untuk	O
kebaikan	O
ya	O
bagus	O
,	O
asal	O
untuk	O
kebaikan	O
,	O
kita	O
harus	O
bersama-sama	O
,	O
"	O
ujar	O
Jero	PERSON
di	O
Gedung	LOCATION
DPR/MPR	LOCATION
,	O
Jakarta	LOCATION
,	O
Senin	TIME
(	TIME
25/8/2014	TIME
)	TIME
	O
.	O

Jero	PERSON
menuturkan	O
,	O
psikologis	O
masyarakat	O
memang	O
sudah	O
terbentuk	O
bahwa	O
harga	O
BBM	O
murah	O
	O
.	O

Misalnya	O
harga	O
BBM	O
premium	O
Rp	QUANTITY
6.500	QUANTITY
per	QUANTITY
liter	QUANTITY
dan	O
solar	O
Rp	QUANTITY
5.500	QUANTITY
per	QUANTITY
liter	QUANTITY
	O
.	O

"	O
BBM	O
premium	O
Rp	QUANTITY
6.500	QUANTITY
per	QUANTITY
liter	QUANTITY
itu	O
sudah	O
sangat	O
murah	O
	O
.	O

Padahal	O
harganya	O
itu	O
sudah	O
sangat	O
mahal	O
"	O
sebutnya	O
	O
.	O

Ia	O
mengatakan	O
dampaknya	O
anggaran	O
negara	O
terbebani	O
subsidi	O
BBM	O
	O
.	O

Tahun	O
ini	O
saja	O
dibutuhkan	O
anggaran	O
subsidi	O
BBM	O
sekitar	O
Rp	QUANTITY
246,5	QUANTITY
triliun	QUANTITY
	O
.	O

"	O
Anggaran	O
negara	O
sudah	O
terlalu	O
besar	O
	O
.	O

Makanya	O
juga	O
sekarang	O
dibatasi	O
kuota	O
menjadi	O
46	QUANTITY
juta	QUANTITY
KL	QUANTITY
dikurangi	O
dari	O
48	QUANTITY
juta	QUANTITY
KL	QUANTITY
,	O
"	O
kata	O
Jero	PERSON
	O
.	O

Kuota	O
tersebut	O
tidak	O
akan	O
ditambah	O
sampai	O
akhir	O
tahun	O
sesuai	O
dengan	O
kesepakatan	O
antara	O
pemerintah	O
dengan	O
DPR	O
	O
.	O

"	O
Tambahan	O
kuota	O
sudah	O
disepakati	O
tidak	O
ada	O
	O
.	O

Subsidi	O
BBM	O
ini	O
sudah	O
terlalu	O
tinggi	O
	O
.	O

Harus	O
dikurangi	O
	O
.	O

Malah	O
nambah	O
lagi	O
,	O
"	O
katanya	O
	O
.	O

Jokowi	PERSON
pernah	O
mengatakan	O
sedang	O
mengkalkulasi	O
untuk	O
mengalihkan	O
anggaran	O
subsidi	O
Bahan	O
Bakar	O
Minyak	O
(	O
BBM	O
)	O
untuk	O
memajukan	O
sektor-sektor	O
produktif	O
yang	O
menggerakkan	O
roda	O
perekonomian	O
?	O
"	O
Masih	O
dalam	O
tahap	O
kalkulasi	O
,	O
"	O
kata	O
Jokowi	PERSON
di	O
Masjid	LOCATION
Sunda	LOCATION
Kelapa	LOCATION
,	O
Menteng	LOCATION
,	O
Jakarta	LOCATION
Pusat	LOCATION
,	O
Minggu	TIME
(	TIME
24/8/2014	TIME
)	TIME
	O
.	O

Anggaran	O
subsidi	O
BBM	O
?	O
bakal	O
dialihkan	O
ke	O
sektor	O
usaha	O
produktif	O
karena	O
selama	O
ini	O
70	QUANTITY
%	QUANTITY
subsidi	O
BBM	O
dinikmati	O
oleh	O
orang-orang	O
mampu	O
	O
.	O

Jokowi	PERSON
mengakui	O
ada	O
keterbatasan	O
ruang	O
fiskal	O
pada	O
APBN	O
2015	TIME
untuk	O
mengakomodasi	O
anggaran	O
subsidi	O
BBM	O
seperti	O
yang	O
selama	O
ini	O
digelontorkan	O
setiap	O
tahun	O
	O
.	O

Mulai	O
18	TIME
Agustus	TIME
2014	TIME
,	O
PT	ORGANIZATION
Pertamina	ORGANIZATION
(	ORGANIZATION
Persero	ORGANIZATION
)	ORGANIZATION
telah	O
melakukan	O
pemangkasan	O
jatah	O
harian	O
BBM	O
subsidi	O
di	O
setiap	O
SPBU	O
dari	O
5%-15	QUANTITY
%	QUANTITY
sebagai	O
dampak	O
pengurangan	O
kuota	O
BBM	O
subsidi	O
2014	TIME
	O
.	O

Pertamina	ORGANIZATION
mendorong	O
agar	O
orang-orang	O
mampu	O
membeli	O
BBM	O
non	O
subsidi	O
seperti	O
Pertamax	O
,	O
agar	O
tak	O
terjadi	O
antrean	O
kendaraan	O
	O
.	O

"	O
Kita	O
imbau	O
mulai	O
kita	O
biasakan	O
,	O
masyarakat	O
yang	O
memiliki	O
kemampuan	O
ekonomi	O
lebih	O
bagus	O
kita	O
dorong	O
untuk	O
menggunakan	O
non	O
PSO	O
(	O
BBM	O
non	O
subsidi	O
)	O
,	O
kita	O
minta	O
kesadaran	O
ini	O
untuk	O
membantu	O
pemerintah	O
dalam	O
rangka	O
menekan	O
subsidi	O
energi	O
,	O
"	O
kata	O
Direktur	O
Pemasaran	O
dan	O
Niaga	O
Pertamina	ORGANIZATION
Hanung	LOCATION
Budya	LOCATION
jelang	O
Raker	O
dengan	O
Komisi	O
VII	O
di	O
Gedung	LOCATION
DPR-RI	LOCATION
,	O
Senin	TIME
(	TIME
25/8/2014	TIME
)	TIME
	O
.	O

Hanung	PERSON
mengatakan	O
untuk	O
pemangkasan	O
harian	O
di	O
setiap	O
SPBU	O
jenis	O
premium	O
mencapai	O
5	QUANTITY
%	QUANTITY
,	O
sedangkan	O
untuk	O
BBM	O
solar	O
subsidi	O
jumlahnya	O
yang	O
dipangkas	O
10%-15	QUANTITY
%	QUANTITY
	O
.	O

"	O
Solar	O
kita	O
lakukan	O
hampir	O
semua	O
SPBU	O
,	O
"	O
katanya	O
	O
.	O

Ia	O
menegaskan	O
yang	O
terjadi	O
saat	O
ini	O
bukan	O
kelangkaan	O
BBM	O
,	O
yang	O
terjadi	O
adalah	O
penyaluran	O
BBM	O
sesuai	O
dengan	O
kuota	O
yang	O
telah	O
dipangkas	O
	O
.	O

Hanung	PERSON
juga	O
menjamin	O
tak	O
ada	O
penimbunan	O
BBM	O
terkait	O
kondisi	O
pembatasan	O
jatah	O
BBM	O
subsidi	O
di	O
berbagai	O
SPBU	O
	O
.	O

"	O
Nggak	O
ada	O
penimbunan	O
,	O
pasti	O
tahu	O
lah	O
,	O
ini	O
kita	O
monitor	O
harian	O
,	O
dari	O
hari	O
ke	O
hari	O
saya	O
pribadi	O
memonitor	O
berapa	O
volume	O
yang	O
disalurkan	O
,	O
"	O
katanya	O
	O
.	O

Ia	O
menambahkan	O
meski	O
ada	O
pemangkasan	O
kuota	O
BBM	O
subsidi	O
dari	O
48	QUANTITY
juta	QUANTITY
KL	QUANTITY
jadi	O
46	QUANTITY
juta	QUANTITY
KL	QUANTITY
,	O
Pertamina	ORGANIZATION
memastikan	O
BBM	O
subsidi	O
tersedia	O
sesuai	O
kuota	O
yang	O
diberikan	O
oleh	O
pemerintah	O
,	O
termasuk	O
BBM	O
non	O
subsidi	O
	O
.	O

"	O
BPH	ORGANIZATION
Migas	ORGANIZATION
mengeluarkan	O
pemotongan	O
di	O
seluruh	O
provinsi	O
,	O
nasional	O
dikurangi	O
2	QUANTITY
juta	QUANTITY
,	O
provinsi	O
dikurangi	O
berapa	O
,	O
SPBU	O
juga	O
harus	O
dikurangin	O
gitu	O
,	O
ngga	O
ada	O
yang	O
aneh	O
,	O
"	O
katanya	O
	O
.	O

Gempuran	O
udara	O
Israel	LOCATION
ke	O
Gaza	LOCATION
terus	O
berlanjut	O
	O
.	O

Israel	LOCATION
mengklaim	O
serangan	O
udaranya	O
berhasil	O
menewaskan	O
seorang	O
pejabat	O
tinggi	O
keuangan	O
Hamas	ORGANIZATION
	O
.	O

Pejabat	O
Hamas	ORGANIZATION
yang	O
tewas	O
tersebut	O
dilaporkan	O
bernama	O
Mohammed	PERSON
al-Ghu	PERSON
,	O
yang	O
memegang	O
peranan	O
penting	O
bagi	O
keuangan	O
Hamas	ORGANIZATION
	O
.	O

Serangan	O
yang	O
menewaskan	O
Ghul	PERSON
dilancarkan	O
pada	O
Minggu	TIME
(	TIME
24/8	TIME
)	TIME
waktu	O
setempat	O
	O
.	O

"	O
Dia	O
merupakan	O
tokoh	O
penting	O
Hamas	ORGANIZATION
yang	O
berkaitan	O
dengan	O
transfer	O
dana	O
untuk	O
membangun	O
infrastruktur	O
teror	O
di	O
Gaza	LOCATION
,	O
seperti	O
terowongan	O
,	O
dan	O
dia	O
juga	O
merupakan	O
target	O
kunci	O
,	O
"	O
terang	O
juru	O
bicara	O
militer	O
Israel	LOCATION
,	O
Mayor	PERSON
Arye	PERSON
Shalicar	PERSON
,	O
seperti	O
dilansir	O
AFP	ORGANIZATION
,	O
Senin	TIME
(	TIME
25/8/2014	TIME
)	TIME
	O
.	O

Menurut	O
Shalicar	PERSON
,	O
serangan	O
udara	O
yang	O
menewaskan	O
Ghul	PERSON
tersebut	O
ditargetkan	O
ke	O
sebuah	O
mobil	O
di	O
Gaza	LOCATION
City	LOCATION
yang	O
ditumpangi	O
Ghul	PERSON
	O
.	O

Otoritas	O
medis	O
Palestina	LOCATION
di	O
Gaza	LOCATION
mengkonfirmasikan	O
tewasnya	O
Ghul	PERSON
	O
.	O

Sebelumnya	O
,	O
serangan	O
udara	O
Israel	LOCATION
pekan	O
lalu	O
menewaskan	O
tiga	QUANTITY
anggota	QUANTITY
senior	QUANTITY
sayap	O
militer	O
Hamas	ORGANIZATION
,	O
Brigade	PERSON
Ezzedine	PERSON
al-Qassam	PERSON
	O
.	O

Sedangkan	O
serangan	O
terhadap	O
kediaman	O
komandan	O
militer	O
Hamas	ORGANIZATION
,	O
Mohammed	PERSON
Deif	PERSON
justru	O
menewaskan	O
istri	O
dan	O
dua	O
anak	O
Deif	PERSON
	O
.	O

Sejumlah	O
serangan	O
udara	O
Israel	LOCATION
yang	O
dilancarkan	O
pada	O
Minggu	TIME
(	TIME
24/8	TIME
)	TIME
menewaskan	O
sedikitnya	O
14	QUANTITY
orang	QUANTITY
,	O
termasuk	O
6	QUANTITY
anak-anak	QUANTITY
	O
.	O

Operasi	O
militer	O
Israel	LOCATION
ke	O
Gaza	LOCATION
yang	O
dimulai	O
sejak	O
8	TIME
Juli	TIME
lalu	O
,	O
telah	O
merenggut	O
lebih	O
dari	O
2.100	QUANTITY
nyawa	QUANTITY
warga	QUANTITY
Palestina	LOCATION
,	O
termasuk	O
sekitar	O
500	QUANTITY
anak-anak	QUANTITY
	O
.	O

Di	O
pihak	O
Israel	LOCATION
,	O
korban	O
tewas	O
akibat	O
roket	O
Hamas	ORGANIZATION
mencapai	O
68	QUANTITY
orang	QUANTITY
,	O
termasuk	O
1	QUANTITY
anak-anak	QUANTITY
dan	O
3	QUANTITY
warga	QUANTITY
sipil	QUANTITY
	O
.	O

Serangan	O
militer	O
Israel	LOCATION
ke	O
wilayah	O
Gaza	LOCATION
Palestina	LOCATION
sampai	O
saat	O
ini	O
masih	O
belum	O
berakhir	O
	O
.	O

Jumlah	O
korban	O
tewas	O
dari	O
masyarakat	O
Palestina	LOCATION
sudah	O
menembus	O
angka	O
2	QUANTITY
ribu	QUANTITY
orang	QUANTITY
	O
.	O

Untuk	O
lebih	O
menyebarluaskan	O
informasi	O
sebenarnya	O
tentang	O
situasi	O
terkini	O
di	O
sana	O
,	O
warga	O
Gaza	LOCATION
meluncurkan	O
radio	O
streaming	O
	O
.	O

Uniknya	O
,	O
radio	O
ini	O
disiarkan	O
dalam	O
dua	O
bahasa	O
,	O
yakni	O
Bahasa	O
Arab	LOCATION
dan	O
Bahasa	O
Indonesia	LOCATION
	O
.	O

Dalam	O
rilis	O
yang	O
diterima	O
detikcom	ORGANIZATION
,	O
Sabtu	TIME
(	TIME
23/8/2014	TIME
)	TIME
malam	O
,	O
Kepala	O
Darul	ORGANIZATION
Quran	ORGANIZATION
(	ORGANIZATION
Daqu	ORGANIZATION
)	ORGANIZATION
Indonesia	LOCATION
di	O
Gaza	LOCATION
,	O
Abdillah	PERSON
Onim	PERSON
mengatakan	O
radio	O
bernama	O
Radio	ORGANIZATION
Suara	ORGANIZATION
Palestina	ORGANIZATION
itu	O
menyuguhkan	O
berita	O
utama	O
tentang	O
kondisi	O
terkini	O
di	O
Palestina	LOCATION
,	O
khususnya	O
di	O
Gaza	LOCATION
	O
.	O

"	O
Radio	O
berbahasa	O
Indonesia	LOCATION
berhasil	O
diluncurkan	O
di	O
Gaza	LOCATION
dan	O
disiarkan	O
langsung	O
ke	O
Indonesia	LOCATION
	O
.	O

Tentu	O
menggunakan	O
bahasa	O
Indonesia	LOCATION
dan	O
bahasa	O
Arab	LOCATION
,	O
"	O
ujar	O
Onim	PERSON
	O
.	O

Onim	PERSON
mengatakan	O
radio	O
tersebut	O
masih	O
berbentuk	O
streaming	O
,	O
dan	O
dapat	O
diakses	O
di	O
http://suarapal.net	O
	O
.	O

Agresi	O
Israel	LOCATION
ke	O
wilayah	O
Gaza	LOCATION
sudah	O
memasuki	O
hari	O
ke	O
48	O
	O
.	O

Hingga	O
kini	O
,	O
Onim	PERSON
mengatakan	O
,	O
Israel	LOCATION
masih	O
membombardir	O
seluruh	O
wilayah	O
Gaza	LOCATION
	O
.	O

Total	O
korban	O
tewas	O
dari	O
pihak	O
Palestina	LOCATION
sudah	O
mencapai	O
2.102	QUANTITY
orang	QUANTITY
yang	O
didominasi	O
wanita	O
dan	O
anak-anak	O
	O
.	O

Sementara	O
korban	O
luka	O
sudah	O
mencapai	O
10.630	QUANTITY
orang	QUANTITY
	O
.	O

Dalam	O
beberapa	O
hari	O
terakhir	O
,	O
terjadi	O
antrean	O
panjang	O
kendaraan	O
masyarakat	O
untuk	O
mengisi	O
BBM	O
subsidi	O
di	O
berbagai	O
SPBU	O
di	O
sejumlah	O
wilayah	O
	O
.	O

Antrean	O
tersebut	O
sebagai	O
bentuk	O
kepanikan	O
warga	O
akibat	O
pemangkasan	O
kuota	O
harian	O
di	O
SPBU	O
oleh	O
Pertamina	ORGANIZATION
	O
.	O

Pemangkasan	O
ini	O
karena	O
jatah	O
BBM	O
subsidi	O
makin	O
menipis	O
dan	O
diperkirakan	O
tidak	O
cukup	O
sampai	O
akhir	O
2014	TIME
	O
.	O

PT	ORGANIZATION
Pertamina	ORGANIZATION
telah	O
mengambil	O
langkah	O
dengan	O
memangkas	O
jatah	O
BBM	O
subsidi	O
setiap	O
SPBU	O
hingga	O
20	QUANTITY
%	QUANTITY
	O
.	O

"	O
Sebenarnya	O
tidak	O
perlu	O
ada	O
pembatasan	O
BBM	O
subsidi	O
,	O
tidak	O
perlu	O
adanya	O
pemangkasan	O
dan	O
tidak	O
perlu	O
sampai	O
terjadi	O
antrean	O
panjang	O
di	O
SPBU	O
,	O
jika	O
pemerintah	O
sejak	O
awal	O
memilih	O
menaikkan	O
harga	O
BBM	O
subsidi	O
,	O
"	O
kata	O
Wakil	O
Ketua	O
Komite	O
Badan	ORGANIZATION
Pengatur	ORGANIZATION
Hilir	ORGANIZATION
Minyak	ORGANIZATION
dan	ORGANIZATION
Gas	ORGANIZATION
Bumi	ORGANIZATION
(	ORGANIZATION
BPH	ORGANIZATION
Migas	ORGANIZATION
)	ORGANIZATION
Fanshurullah	PERSON
Asa	PERSON
dihubungi	O
detikFinance	ORGANIZATION
,	O
Senin	TIME
(	TIME
25/8/2014	TIME
)	TIME
	O
.	O

Fanshurullah	PERSON
mengatakan	O
cara	O
paling	O
efektif	O
tidak	O
ada	O
yang	O
lain	O
selain	O
menaikkan	O
harga	O
BBM	O
subsidi	O
,	O
tetapi	O
kenaikannya	O
tidak	O
membebani	O
masyarakat	O
	O
.	O

"	O
Kalau	O
naiknya	O
sekitar	O
Rp	QUANTITY
2.000	QUANTITY
per	QUANTITY
liter	QUANTITY
seperti	O
tahun	O
lalu	O
,	O
sudah	O
ada	O
buktinya	O
kalau	O
dampaknya	O
kecil	O
,	O
aman-aman	O
saja	O
,	O
tidak	O
ada	O
gejolak	O
yang	O
berlebihan	O
,	O
"	O
katanya	O
	O
.	O

Lantas	O
bisakah	O
Presiden	O
Susilo	PERSON
Bambang	PERSON
Yudhoyono	PERSON
(	PERSON
SBY	PERSON
)	PERSON
menaikkan	O
harga	O
BBM	O
subsidi	O
di	O
sisa	O
masa	O
jabatannya	O
yang	O
sebentar	O
lagi	O
berakhir	O
?	O
"	O
Sulit	O
	O
.	O

Karena	O
Pak	O
SBY	PERSON
sudah	O
menegaskan	O
tidak	O
ada	O
kenaikan	O
harga	O
BBM	O
di	O
sisa	O
masa	O
jabatannya	O
	O
.	O

Beliau	O
mau	O
mengakhiri	O
masa	O
jabatannya	O
sebagai	O
presiden	O
dengan	O
khusnul	O
khotimah	O
(	O
berakhir	O
dengan	O
baik	O
)	O
	O
.	O

Makanya	O
BPH	ORGANIZATION
Migas	ORGANIZATION
dan	O
ESDM	O
diminta	O
cari	O
cara	O
lain	O
untuk	O
menekan	O
konsumsi	O
BBM	O
subsidi	O
,	O
agar	O
jatah	O
BBM	O
subsidi	O
tersedia	O
cukup	O
sampai	O
akhir	O
tahun	O
,	O
"	O
ungkapnya	O
	O
.	O

Fanshurullah	PERSON
menambahkan	O
,	O
justru	O
momen	O
paling	O
baik	O
ketika	O
terjadi	O
pergantian	O
pemerintahan	O
yang	O
dipimpin	O
Presiden	O
Terpilih	O
Joko	PERSON
Widodo	PERSON
(	PERSON
Jokowi	PERSON
)	PERSON
	O
.	O

"	O
Momen	O
Pak	O
Jokowi	PERSON
sangat	O
baik	O
,	O
dia	O
didukung	O
penuh	O
masyarakat	O
Indonesia	LOCATION
,	O
jadi	O
momen	O
yang	O
baik	O
jika	O
Pak	O
Jokowi	PERSON
menaikkan	O
harga	O
BBM	O
subsidi	O
,	O
karena	O
kenaikan	O
harga	O
BBM	O
subsidi	O
merupakan	O
kebijakan	O
yang	O
baik	O
,	O
cerdas	O
dan	O
bermanfaat	O
luas	O
bagi	O
negara	O
,	O
"	O
katanya	O
	O
.	O

Ia	O
mengatakan	O
dampak	O
positif	O
kenaikan	O
harga	O
BBM	O
subsidi	O
antara	O
lain	O
konsumsi	O
BBM	O
subsidi	O
akan	O
berkurang	O
,	O
anggaran	O
subsidi	O
mengecil	O
,	O
sehingga	O
pemerintah	O
punya	O
banyak	O
anggaran	O
untuk	O
membangun	O
infrastruktur	O
,	O
atau	O
memberikan	O
pendidikan	O
gratis	O
,	O
kesehatan	O
gratis	O
,	O
dan	O
lainnya	O
untuk	O
masyarakat	O
miskin	O
	O
.	O

Mulai	O
18	TIME
Agustus	TIME
2014	TIME
,	O
PT	ORGANIZATION
Pertamina	ORGANIZATION
(	ORGANIZATION
Persero	ORGANIZATION
)	ORGANIZATION
telah	O
melakukan	O
pemangkasan	O
jatah	O
harian	O
BBM	O
subsidi	O
di	O
setiap	O
SPBU	O
dari	O
5%-15	QUANTITY
%	QUANTITY
sebagai	O
dampak	O
pengurangan	O
kuota	O
BBM	O
subsidi	O
2014	TIME
	O
.	O

Pertamina	ORGANIZATION
mendorong	O
agar	O
orang-orang	O
mampu	O
membeli	O
BBM	O
non	O
subsidi	O
seperti	O
Pertamax	O
,	O
agar	O
tak	O
terjadi	O
antrean	O
kendaraan	O
	O
.	O

"	O
Kita	O
imbau	O
mulai	O
kita	O
biasakan	O
,	O
masyarakat	O
yang	O
memiliki	O
kemampuan	O
ekonomi	O
lebih	O
bagus	O
kita	O
dorong	O
untuk	O
menggunakan	O
non	O
PSO	O
(	O
BBM	O
non	O
subsidi	O
)	O
,	O
kita	O
minta	O
kesadaran	O
ini	O
untuk	O
membantu	O
pemerintah	O
dalam	O
rangka	O
menekan	O
subsidi	O
energi	O
,	O
"	O
kata	O
Direktur	O
Pemasaran	O
dan	O
Niaga	O
Pertamina	ORGANIZATION
Hanung	PERSON
Budya	PERSON
jelang	O
Raker	O
dengan	O
Komisi	O
VII	O
di	O
Gedung	LOCATION
DPR-RI	LOCATION
,	O
Senin	TIME
(	TIME
25/8/2014	TIME
)	TIME
	O
.	O

Hanung	PERSON
mengatakan	O
untuk	O
pemangkasan	O
harian	O
di	O
setiap	O
SPBU	O
jenis	O
premium	O
mencapai	O
5	QUANTITY
%	QUANTITY
,	O
sedangkan	O
untuk	O
BBM	O
solar	O
subsidi	O
jumlahnya	O
yang	O
dipangkas	O
10%-15	QUANTITY
%	QUANTITY
	O
.	O

"	O
Solar	O
kita	O
lakukan	O
hampir	O
semua	O
SPBU	O
,	O
"	O
katanya	O
	O
.	O

Ia	O
menegaskan	O
yang	O
terjadi	O
saat	O
ini	O
bukan	O
kelangkaan	O
BBM	O
,	O
yang	O
terjadi	O
adalah	O
penyaluran	O
BBM	O
sesuai	O
dengan	O
kuota	O
yang	O
telah	O
dipangkas	O
	O
.	O

Hanung	PERSON
juga	O
menjamin	O
tak	O
ada	O
penimbunan	O
BBM	O
terkait	O
kondisi	O
pembatasan	O
jatah	O
BBM	O
subsidi	O
di	O
berbagai	O
SPBU	O
	O
.	O

"	O
Nggak	O
ada	O
penimbunan	O
,	O
pasti	O
tahu	O
lah	O
,	O
ini	O
kita	O
monitor	O
harian	O
,	O
dari	O
hari	O
ke	O
hari	O
saya	O
pribadi	O
memonitor	O
berapa	O
volume	O
yang	O
disalurkan	O
,	O
"	O
katanya	O
	O
.	O

Ia	O
menambahkan	O
meski	O
ada	O
pemangkasan	O
kuota	O
BBM	O
subsidi	O
dari	O
48	QUANTITY
juta	QUANTITY
KL	QUANTITY
jadi	O
46	QUANTITY
juta	QUANTITY
KL	QUANTITY
,	O
Pertamina	ORGANIZATION
memastikan	O
BBM	O
subsidi	O
tersedia	O
sesuai	O
kuota	O
yang	O
diberikan	O
oleh	O
pemerintah	O
,	O
termasuk	O
BBM	O
non	O
subsidi	O
	O
.	O

"	O
BPH	O
Migas	O
mengeluarkan	O
pemotongan	O
di	O
seluruh	O
provinsi	O
,	O
nasional	O
dikurangi	O
2	QUANTITY
juta	QUANTITY
,	O
provinsi	O
dikurangi	O
berapa	O
,	O
SPBU	O
juga	O
harus	O
dikurangin	O
gitu	O
,	O
ngga	O
ada	O
yang	O
aneh	O
,	O
"	O
katanya	O
	O
.	O

Antrean	O
warga	O
membeli	O
Bahan	O
Bakar	O
Minyak	O
(	O
BBM	O
)	O
bersubsidi	O
sudah	O
terjadi	O
di	O
beberapa	O
SPBU	O
di	O
wilayah	O
Indonesia	LOCATION
	O
.	O

