id_waktu;id_berita;id_kalimat;waktu;isValid
1626;267;11596;Tidak Ada;2
1627;200;8737;Tidak Ada;2
1628;192;8374;Tidak Ada;2
1629;98;4071;Tidak Ada;2
1630;192;8375;Tidak Ada;2
1631;267;11597;Senin (20/11/2017);2
1632;200;8738;Tidak Ada;2
1633;192;8376;Tidak Ada;2
1634;98;4072;Tidak Ada;2
1635;267;11597;Senin (20/11/2017);2
1636;200;8739;Tidak Ada;2
1637;267;11600;Tidak Ada;2
1638;98;4073;Tidak Ada;2
1639;200;8740;Tidak Ada;2
1640;267;11601;Tidak Ada;2
1641;267;11600;Tidak Ada;2
1642;192;8377;Tidak Ada;2
1643;98;4025;Tidak Ada;2
1644;200;8741;Tidak Ada;2
1645;200;8742;Tidak Ada;2
1646;192;8378;Tidak Ada;2
1647;267;11603;Tidak Ada;2
1648;267;11603;Tahun 1980;2
1649;267;11603;Tidak Ada;2
1650;192;8379;Tidak Ada;2
1651;200;8743;Tidak Ada;2
1652;98;4027;Tidak Ada;2
1653;267;11604;Tidak Ada;2
1654;192;8380;Tidak Ada;2
1655;192;8380;Tidak Ada;2
1656;267;11605;Tahun 1990an;2
1657;192;8381;Tidak Ada;2
1658;98;4028;Tidak Ada;2
1659;267;11606;Tidak Ada;2
1660;267;11606;Tidak Ada;2
1661;98;4029;Tidak Ada;2
1662;192;8382;(13/11/2017);2
1663;98;4030;malam;2
1664;267;11608;Tidak Ada;2
1665;267;11610;Tidak Ada;2
1666;192;8383;Tidak Ada;2
1667;267;11622;Tidak Ada;2
1668;98;4031;Tidak Ada;2
1669;192;8384;Tidak Ada;2
1670;98;4032;Tidak Ada;2
1671;267;11623;Tidak Ada;2
1672;192;8385;Tidak Ada;2
1673;98;4033;Tidak Ada;2
1674;267;11624;Tahun 1980;2
1675;98;4035;Tidak Ada;2
1676;267;11625;Tidak Ada;2
1677;98;4036;Tidak Ada;2
1678;98;4037;Tidak Ada;2
1679;267;11626;Tahun 2001;2
1680;192;8386;Tidak Ada;2
1681;98;4040;Tidak Ada;2
1682;267;11627;Tidak Ada;2
1683;192;8387;Tidak Ada;2
1684;267;11628;Tahun 2000;2
1685;192;8388;Tidak Ada;2
1686;267;11629;Tidak Ada;2
1687;267;11604;Tidak Ada;2
1688;267;11627;Tidak Ada;2
1689;267;11630;Tidak Ada;2
1690;192;8389;Tidak Ada;2
1691;98;4041;Tidak Ada;2
1692;267;11632;Tidak Ada;2
1693;192;8390;Tidak Ada;2
1694;98;4042;Tidak Ada;2
1695;192;8391;Tidak Ada;2
1696;98;4043;Agustus;2
1697;192;8392;Tidak Ada;2
1698;203;8869;28 April 2017;2
1699;98;4044;Tidak Ada;2
1700;98;4045;Tidak Ada;2
1701;98;4046;Tidak Ada;2
1702;203;8870;Tidak Ada;2
1703;192;8393;Tidak Ada;2
1704;98;4047;Tidak Ada;2
1705;98;4048;Tidak Ada;2
1706;192;8394;Tidak Ada;2
1707;98;4049;Tidak Ada;2
1708;203;8871;Tidak Ada;2
1709;98;4050;Tidak Ada;2
1710;203;8872;Jumat (17/11/2017);2
1711;98;4051;Tidak Ada;2
1712;98;4052;Tidak Ada;2
1713;98;4053;Tidak Ada;2
1714;98;4054;Tidak Ada;2
1715;98;4055;Tidak Ada;2
1716;192;8395;Tidak Ada;2
1717;203;8873;Tidak Ada;2
1718;203;8874;Tidak Ada;2
1719;284;12246;Tidak Ada;2
1720;284;12247;Tidak Ada;2
1721;284;12248;Tidak Ada;2
1722;284;12249;Tidak Ada;2
1723;284;12250;Tidak Ada;2
1724;284;12251;Tidak Ada;2
1725;289;12407;Tidak Ada;2
1726;289;12408;Tidak Ada;2
1727;289;12408;Tidak Ada;2
1728;289;12409;Tidak Ada;2
1729;289;12410;2010-2016;2
1730;289;12411;Tidak Ada;2
1731;289;12412;Tidak Ada;2
1732;289;12413;Tidak Ada;2
1733;76;3255;Tidak Ada;2
1734;200;8744;Tidak Ada;2
1735;200;8745;Tidak Ada;2
1736;200;8746;18/11/2017;2
1737;200;8747;Tidak Ada;2
1738;204;8942;Tidak Ada;2
1739;204;8943;Tidak Ada;2
1740;204;8902;28 November 2017;2
1741;204;8903;Tidak Ada;2
1742;204;8904;Tidak Ada;2
1743;204;8905;Tidak Ada;2
1744;204;8906;Tidak Ada;2
1745;204;8907;Tidak Ada;2
1746;98;4056;Tidak Ada;2
1747;98;4056;Tidak Ada;2
1748;98;4057;Tidak Ada;2
1749;98;4058;Tidak Ada;2
1750;98;4059;Tidak Ada;2
1751;98;4060;Tidak Ada;2
1752;98;4061;Tidak Ada;2
1753;98;4062;Tidak Ada;2
1754;98;4064;Tidak Ada;2
1755;98;4065;Tidak Ada;2
1756;98;4066;Tidak Ada;2
1757;98;4067;Tidak Ada;2
1758;98;4068;Tidak Ada;2
1759;98;4069;Tidak Ada;2
1760;139;5944;Tidak Ada;2
1761;147;6365;Tidak Ada;2
1762;147;6366;Tidak Ada;2
1763;147;6367;Jumat (17/11/2017);2
1764;147;6371;Tidak Ada;2
1765;147;6372;Tidak Ada;2
1766;147;6320;Kamis (16/11/2017);2
1767;147;6321;awal pekan;2
1768;147;6322;Kamis (16/11/2017);2
1769;147;6322;malam;2
1770;147;6322;WIB;2
1771;147;6323;Tidak Ada;2
1772;147;6324;Tidak Ada;2
1773;147;6326;Tidak Ada;2
1774;244;10622;Tidak Ada;2
1775;289;12414;Tidak Ada;2
1776;289;12415;Tidak Ada;2
1777;289;12416;Tidak Ada;2
1778;289;12417;Tidak Ada;2
1779;289;12418;17 November 2017;2
1780;289;12419;Tidak Ada;2
1781;289;12420;2014-2016;2
1782;289;12421;Tidak Ada;2
1783;289;12422;Tidak Ada;2
1784;289;12423;Tidak Ada;2
1785;289;12424;Tidak Ada;2
1786;289;12425;Tidak Ada;2
1787;289;12426;Tidak Ada;2
1788;289;12427;Tidak Ada;2
1789;244;10623;Tidak Ada;2
1790;244;10624;Tidak Ada;2
1791;289;12428;Tidak Ada;2
1792;289;12429;20 Agustus 2017;2
1793;244;10625;Tidak Ada;2
1794;289;12430;2017;2
1795;289;12431;Tidak Ada;2
1796;289;12432;3 Oktober 2017;2
1797;293;12534;2017;2
1798;293;12534;Rabu;2
1799;293;12535;Tidak Ada;2
1800;293;12536;Tidak Ada;2
1801;293;12537;Tidak Ada;2
1802;293;12538;Juni-Agustus 2017;2
1803;293;12539;Tidak Ada;2
1804;293;12540;Tidak Ada;2
1805;293;12541;Tidak Ada;2
1806;293;12542;Tidak Ada;2
1807;293;12543;Tidak Ada;2
1808;293;12544;Tidak Ada;2
1809;293;12545;Tidak Ada;2
1810;293;12546;Tidak Ada;2
1811;293;12547;Tidak Ada;2
1812;293;12547;Tidak Ada;2
1813;293;12548;Tidak Ada;2
1814;244;10626;Desember 2016;2
1815;244;10627;Tidak Ada;2
1816;244;10628;Senin(20/11/2017);2
1817;244;10629;Tidak Ada;2
1818;244;10630;Tidak Ada;2
1819;244;10631;Tidak Ada;2
1820;244;10632;Tidak Ada;2
1821;244;10633;Tidak Ada;2
1822;244;10634;Tidak Ada;2
1823;244;10635;Tidak Ada;2
1824;244;10636;Tidak Ada;2
1825;244;10637;Tidak Ada;2
1826;244;10638;Tidak Ada;2
1827;244;10639;Tidak Ada;2
1828;204;8908;Tidak Ada;2
1829;204;8909;Tidak Ada;2
1830;204;8910;Februari 2017;2
1831;204;8911;Tidak Ada;2
1832;204;8912;Tidak Ada;2
1833;204;8913;Tidak Ada;2
1834;204;8914;Tidak Ada;2
1835;204;8915;Tidak Ada;2
1836;204;8916;Tidak Ada;2
1837;204;8917;Tidak Ada;2
1838;204;8918;November 16, 2017;2
1839;75;3234;Tidak Ada;2
1840;75;3235;Tidak Ada;2
1841;75;3236;Tidak Ada;2
1842;75;3237;Tidak Ada;2
1843;75;3238;Tidak Ada;2
1844;75;3239;Tidak Ada;2
1845;75;3240;Tidak Ada;2
1846;75;3241;Tidak Ada;2
1847;75;3242;Tidak Ada;2
1848;75;3243;Tidak Ada;2
1849;75;3244;Tidak Ada;2
1850;75;3245;Sabtu (11/11/2017).;2
1851;192;8396;Tidak Ada;2
1852;147;6327;Tidak Ada;2
1853;147;6328;19.00 WIB;2
1854;147;6329;17.3;2
1855;147;6331;Tidak Ada;2
1856;147;6332;Tidak Ada;2
1857;147;6333;tahun 2012;2
1858;147;6334;Jumat (17/11);2
1859;147;6335;Tidak Ada;2
1860;147;6336;Tidak Ada;2
1861;147;6337;Tidak Ada;2
1862;147;6338;Tidak Ada;2
1863;147;6339;Tidak Ada;2
1864;147;6340;Tidak Ada;2
1865;147;6341;Tidak Ada;2
1866;147;6342;Tidak Ada;2
1867;147;6343;Tidak Ada;2
1868;147;6344;Kamis (16/11/2017);2
1869;147;6345;Tidak Ada;2
1870;147;6346;Tidak Ada;2
1871;113;4617;Tidak Ada;2
1872;113;4618;Tidak Ada;2
1873;76;3256;Tidak Ada;2
1874;76;3257;Tidak Ada;2
1875;76;3258;Tidak Ada;2
1876;76;3259;Tidak Ada;2
1877;76;3260;Tidak Ada;2
1878;76;3261;Tidak Ada;2
1879;76;3262;Tidak Ada;2
1880;76;3263;Tidak Ada;2
1881;76;3264;Tidak Ada;2
1882;76;3265;Tidak Ada;2
1883;76;3266;Tidak Ada;2
1884;76;3267;9:02am;2
1885;76;3267;Nov 13, 2017;2
1886;76;3268;Tidak Ada;2
1887;76;3269;Tidak Ada;2
1888;76;3270;Tidak Ada;2
1889;76;3271;Tidak Ada;2
1890;76;3272;Senin (13/11/2017);2
1891;76;3273;Maret 2018;2
1892;76;3274;Tidak Ada;2
1893;76;3275;Tidak Ada;2
1894;76;3276;Tidak Ada;2
1895;76;3277;Tidak Ada;2
1896;76;3278;Tidak Ada;2
1897;113;4619;Tidak Ada;2
1898;113;4620;Tidak Ada;2
1899;113;4621;Tidak Ada;2
1900;113;4622;Tidak Ada;2
1901;113;4623;pagi;2
1902;113;4623;sore;2
1903;113;4624;Tidak Ada;2
1904;113;4625;Tidak Ada;2
1905;113;4626;Tidak Ada;2
1906;113;4627;Tidak Ada;2
1907;113;4628;Tidak Ada;2
1908;113;4629;Tidak Ada;2
1909;113;4630;Tidak Ada;2
1910;113;4631;Tidak Ada;2
1911;113;4632;Tidak Ada;2
1912;113;4633;Tidak Ada;2
1913;113;4634;Tidak Ada;2
1914;113;4635;Tidak Ada;2
1915;113;4636;Tidak Ada;2
1916;113;4637;Tidak Ada;2
1917;113;4638;Tidak Ada;2
1918;113;4639;Tidak Ada;2
1919;113;4640;Dec 5, 2015;2
1920;113;4640;10:44pm;2
1921;113;4641;Tidak Ada;2
1922;113;4642;Tidak Ada;2
1923;113;4643;Tidak Ada;2
1924;113;4644;Tidak Ada;2
1925;113;4645;Tidak Ada;2
1926;113;4646;Tidak Ada;2
1927;113;4647;Tidak Ada;2
1928;113;4648;Tidak Ada;2
1929;113;4649;Tidak Ada;2
1930;113;4650;Tidak Ada;2
1931;113;4651;Tidak Ada;2
1932;113;4652;Tidak Ada;2
1933;113;4653;Tidak Ada;2
1934;113;4654;Tidak Ada;2
1935;114;4655;Tidak Ada;2
1936;114;4656;Oktober;2
1937;114;4657;7 menit;2
1938;204;8919;Tidak Ada;2
1939;204;8920;Tidak Ada;2
1940;27;1251;Tidak Ada;2
1941;27;1252;Tidak Ada;2
1942;27;1253;Tidak Ada;2
1943;27;1254;Tidak Ada;2
1944;27;1255;Tidak Ada;2
1945;5894;247711;Tidak Ada;2
1946;27;1256;Tidak Ada;2
1947;27;1257;Tidak Ada;2
1948;27;1258;Tidak Ada;2
1949;27;1259;Tidak Ada;2
1950;5894;247712;Selasa (21/8/2018);2
1951;27;1260;Tidak Ada;2
1952;27;1261;Tidak Ada;2
1953;5894;247713;Tidak Ada;2
1954;27;1262;Tidak Ada;2
1955;5894;247714;Tidak Ada;2
1956;27;1263;Tidak Ada;2
1957;27;1264;Tidak Ada;2
1958;5894;247715;Selasa (21/8/2018);2
1959;5894;247716;Tidak Ada;2
1960;5894;247717;Tidak Ada;2
1961;5894;247718;Tidak Ada;2
1962;5894;247719;Tidak Ada;2
1963;5894;247720;Tidak Ada;2
1964;5894;247721;Tidak Ada;2
1965;5894;247722;Tidak Ada;2
1966;5905;248110;Senin (20/8/2018);2
1967;5894;247723;Tidak Ada;2
1968;5894;247724;Tidak Ada;2
1969;5894;247725;Tidak Ada;2
1970;5905;248111;2019;2
1971;5894;247726;Tidak Ada;2
1972;5905;248112;Tidak Ada;2
1973;5894;247727;Tidak Ada;2
1974;5894;247728;Tidak Ada;2
1975;5894;247729;Tidak Ada;2
1976;5894;247730;Tidak Ada;2
1977;5894;247731;Tidak Ada;2
1978;5894;247732;Tidak Ada;2
1979;5894;247733;Tidak Ada;2
1980;5894;247734;Selasa (21/8/2018);2
1981;5894;247735;Tidak Ada;2
1982;5894;247736;Tidak Ada;2
1983;5905;248113;2018;2
1984;5894;247737;Tidak Ada;2
1985;5894;247738;Tidak Ada;2
1986;5894;247739;Tidak Ada;2
1987;5905;248114;Tidak Ada;2
1988;5905;248115;Tidak Ada;2
1989;5905;248116;Senin (20/8/2018);2
1990;5894;247740;Tidak Ada;2
1991;5905;248117;Tidak Ada;2
1992;5894;247741;Tidak Ada;2
1993;5894;247742;Tidak Ada;2
1994;5905;248118;Tidak Ada;2
1995;5905;248119;Tidak Ada;2
1996;5894;247743;Tidak Ada;2
1997;5894;247744;Tidak Ada;2
1998;5905;248120;Tidak Ada;2
1999;5905;248121;Tidak Ada;2
2000;5905;248122;Tidak Ada;2
2001;5905;248123;Tidak Ada;2
2002;5905;248124;22 September;2
2003;5905;248125;Tidak Ada;2
2004;5905;248126;Tidak Ada;2
2005;114;4658;Tidak Ada;2
2006;114;4659;Tidak Ada;2
2007;114;4660;Tidak Ada;2
2008;306;13123;(17/11);2
2009;306;13124;25 April 1986;2
2010;306;13125;Tidak Ada;2
2011;114;4661;Tidak Ada;2
2012;114;4662;Tidak Ada;2
2013;114;4663;7 menit;2
2014;5905;248127;Tidak Ada;2
2015;5905;248128;Tidak Ada;2
2016;5905;248129;Tidak Ada;2
2017;114;4664;7 menit;2
2018;114;4664;7 hari;2
2019;5905;248130;Tidak Ada;2
2020;114;4665;Tidak Ada;2
2021;5905;248131;Tidak Ada;2
2022;114;4666;Tidak Ada;2
2023;5894;247745;Tidak Ada;2
2024;114;4667;7 menit;2
2025;114;4667;Jumat;2
2026;114;4667;(10/11/2017);2
2027;114;4667;Jumat (10/11/2017);2
2028;5894;247746;Tidak Ada;2
2029;5894;247747;Tidak Ada;2
2030;5894;247748;Tidak Ada;2
2031;5894;247749;Tidak Ada;2
2032;5894;247750;Tidak Ada;2
2033;5894;247751;Tidak Ada;2
2034;114;4668;Tidak Ada;2
2035;5894;247752;Tidak Ada;2
2036;5894;247753;Tidak Ada;2
2037;114;4669;7 menit;2
2038;5894;247754;1992;2
2039;5897;247830;2018;2
2040;5894;247755;Tidak Ada;2
2041;5894;247756;Tidak Ada;2
2042;5897;247831;2018;2
2043;5894;247757;Tidak Ada;2
2044;114;4670;Tidak Ada;2
2045;5897;247832;2018;2
2046;5894;247758;Tidak Ada;2
2047;114;4671;Tidak Ada;2
2048;114;4672;Tidak Ada;2
2049;5903;248065;Tidak Ada;2
2050;114;4673;Tidak Ada;2
2051;5897;247833;Tidak Ada;2
2052;5903;248066;2010;2
2053;75;3246;Tidak Ada;2
2054;5897;247834;Selasa (21/8/2018);2
2055;5903;248067;Tidak Ada;2
2056;114;4674;7 menit;2
2057;5903;248068;Tidak Ada;2
2058;5903;248069;18/8/2018;2
2059;114;4675;Tidak Ada;2
2060;75;3247;Tidak Ada;2
2061;5897;247835;Senin (20/8/2018);2
2062;5903;248070;Tidak Ada;2
2063;5903;248071;Tidak Ada;2
2064;114;4676;Tidak Ada;2
2065;5897;247836;2018;2
2066;75;3248;Tidak Ada;2
2067;5903;248072;Tidak Ada;2
2068;5897;247837;Selasa (21/8/2018);2
2069;5897;247837;15.00 WIB;2
2070;5903;248073;Tidak Ada;2
2071;5903;248074;Tidak Ada;2
2072;5903;248075;Tidak Ada;2
2073;213;9231;20/11/2017);2
2074;5897;247838;Tidak Ada;2
2075;5872;246890;Senin (20/8/2018);2
2076;5872;246891;Tidak Ada;2
2077;213;9232;(16/11/2017);2
2078;5872;246892;Tidak Ada;2
2079;252;10977;Tidak Ada;2
2080;5872;246893;Tidak Ada;2
2081;5959;250185;Tidak Ada;2
2082;252;10978;Tidak Ada;2
2083;5872;246894;Tidak Ada;2
2084;5872;246895;Tidak Ada;2
2085;5959;250186;Tidak Ada;2
2086;252;10979;Tidak Ada;2
2087;114;4677;Tidak Ada;2
2088;5959;250187;Tidak Ada;2
2089;252;10980;Tidak Ada;2
2090;5872;246896;2010;2
2091;114;4678;Tidak Ada;2
2092;5872;246896;2014;2
2093;5872;246897;Tidak Ada;2
2094;252;10981;Tidak Ada;2
2095;5872;246898;Tidak Ada;2
2096;5872;246899;Tidak Ada;2
2097;114;4679;Tidak Ada;2
2098;252;10982;Tidak Ada;2
2099;5872;246900;Tidak Ada;2
2100;252;10983;Tidak Ada;2
2101;5872;246901;Tidak Ada;2
2102;5959;250188;Tidak Ada;2
2103;5872;246902;Tidak Ada;2
2104;252;10984;Tidak Ada;2
2105;5959;250189;Tidak Ada;2
2106;5872;246903;Tidak Ada;2
2107;252;10985;Tidak Ada;2
2108;114;4680;Tidak Ada;2
2109;5872;246904;Tidak Ada;2
2110;5872;246905;Tidak Ada;2
2111;114;4681;Tidak Ada;2
2112;5872;246906;Tidak Ada;2
2113;5959;250190;Tidak Ada;2
2114;252;10986;Tidak Ada;2
2115;5959;250191;Tidak Ada;2
2116;5959;250155;Tidak Ada;2
2117;252;10987;Tidak Ada;2
2118;114;4682;Tidak Ada;2
2119;5959;250156;Tidak Ada;2
2120;252;10988;Tidak Ada;2
2121;5959;250157;Tidak Ada;2
2122;252;10989;Tidak Ada;2
2123;252;10990;Tidak Ada;2
2124;252;10991;Tidak Ada;2
2125;5959;250158;Tidak Ada;2
2126;252;10992;Tidak Ada;2
2127;252;10993;Tidak Ada;2
2128;5959;250159;Tidak Ada;2
2129;252;10994;Tidak Ada;2
2130;252;10995;Tidak Ada;2
2131;5959;250161;Tidak Ada;2
2132;114;4683;Tidak Ada;2
2133;252;10996;Tidak Ada;2
2134;114;4684;Tidak Ada;2
2135;5959;250162;Tidak Ada;2
2136;252;10997;17 Juli 2017.;2
2137;114;4685;7 menit;2
2138;252;10998;Tidak Ada;2
2139;114;4686;7 menit;2
2140;252;10999;31 Oktober 2017.;2
2141;114;4687;Tidak Ada;2
2142;252;11000;Jumat (17/11/2017) hingga 6 Desember 2017;2
2143;114;4688;Tidak Ada;2
2144;252;11001;Tidak Ada;2
2145;114;4689;Tidak Ada;2
2146;252;11002;Tidak Ada;2
2147;252;11003;Tidak Ada;2
2148;114;4690;Tidak Ada;2
2149;252;11004;Tidak Ada;2
2150;114;4691;Tidak Ada;2
2151;252;11005;Tidak Ada;2
2152;114;4692;Tidak Ada;2
2153;252;11006;Tidak Ada;2
2154;116;4711;Tidak Ada;2
2155;252;11007;Tidak Ada;2
2156;5959;250163;Tidak Ada;2
2157;252;11008;Tidak Ada;2
2158;116;4712;Tidak Ada;2
2159;5959;250164;Tidak Ada;2
2160;252;11009;Tidak Ada;2
2161;252;11010;Tidak Ada;2
2162;116;4713;Tidak Ada;2
2163;5959;250165;Tidak Ada;2
2164;116;4714;Tidak Ada;2
2165;116;4715;Tidak Ada;2
2166;5959;250166;Tidak Ada;2
2167;116;4716;Tidak Ada;2
2168;116;4717;Tidak Ada;2
2169;116;4718;Oct 25, 2017;2
2170;116;4718;at 9:50am;2
2171;116;4719;Tidak Ada;2
2172;116;4720;1890;2
2173;116;4720;1840;2
2174;5897;247839;Tidak Ada;2
2175;5897;247840;Tidak Ada;2
2176;244;10640;Tidak Ada;2
2177;244;10641;Tidak Ada;2
2178;244;10642;Tidak Ada;2
2179;244;10643;Tidak Ada;2
2180;244;10644;Tidak Ada;2
2181;244;10645;Tidak Ada;2
2182;244;10646;Tidak Ada;2
2183;244;10647;Tidak Ada;2
2184;244;10648;(10/09/2017);2
2185;244;10649;Tidak Ada;2
2186;244;10650;Tidak Ada;2
2187;5967;250456;Rabu (11/7);2
2188;5967;250457;Tidak Ada;2
2189;5967;250458;20 Agustus 2018;2
2190;5967;250459;2017;2
2191;5967;250460;2018;2
2192;5967;250461;Tidak Ada;2
2193;5967;250462;Tidak Ada;2
2194;5967;250463;Tidak Ada;2
2195;5967;250464;Tidak Ada;2
2196;5967;250465;Tidak Ada;2
2197;5967;250466;Tidak Ada;2
2198;5967;250466;Tidak Ada;2
2199;5967;250466;Tidak Ada;2
2200;5967;250467;Tidak Ada;2
2201;5967;250468;2018;2
2202;5967;250468;Jumat (24/8/2018);2
2203;5967;250469;Tidak Ada;2
2204;5967;250470;Tidak Ada;2
2205;5967;250471;Tidak Ada;2
2206;5967;250472;2019;2
2207;5967;250473;2018;2
2208;5967;250474;2018;2
2209;71;3135;Tidak Ada;2
2210;71;3136;Tidak Ada;2
2211;71;3137;Tidak Ada;2
2212;71;3138;Tidak Ada;2
2213;71;3139;Tidak Ada;2
2214;71;3140;Tidak Ada;2
2215;71;3140;Tidak Ada;2
2216;71;3141;Tidak Ada;2
2217;71;3142;Tidak Ada;2
2218;71;3114;Tidak Ada;2
2219;71;3115;Tidak Ada;2
2220;71;3116;Tidak Ada;2
2221;71;3117;Tidak Ada;2
2222;71;3118;Tidak Ada;2
2223;71;3119;Tidak Ada;2
2224;71;3120;Tidak Ada;2
2225;71;3121;2002;2
2226;71;3121;2015;2
2227;71;3122;Tidak Ada;2
2228;71;3123;Tidak Ada;2
2229;71;3124;Tidak Ada;2
2230;71;3125;Tidak Ada;2
2231;141;6037;Tidak Ada;2
2232;71;3126;12/11;2
2233;71;3127;Tidak Ada;2
2234;71;3128;Tidak Ada;2
2235;141;6038;Tidak Ada;2
2236;71;3129;Tidak Ada;2
2237;71;3130;Tidak Ada;2
2238;71;3131;Tidak Ada;2
2239;71;3132;Tidak Ada;2
2240;71;3133;Tidak Ada;2
2241;5926;248930;2012;2
2242;5926;248931;Tidak Ada;2
2243;5926;248932;Tidak Ada;2
2244;141;6039;Tidak Ada;2
2245;5926;248933;Tidak Ada;2
2246;5926;248934;Tidak Ada;2
2247;5926;248935;Tidak Ada;2
2248;141;6040;Tidak Ada;2
2249;141;6041;Tidak Ada;2
2250;5926;248936;Selasa (21/8) pukul 18.00;2
2251;141;6042;Tidak Ada;2
2252;141;6043;Tidak Ada;2
2253;5926;248937;Tidak Ada;2
2254;5926;248892;Selasa (21/8/2018);2
2255;141;6044;Tidak Ada;2
2256;5926;248893;Tidak Ada;2
2257;5926;248894;Tidak Ada;2
2258;5926;248897;Selasa (21/8/2018);2
2259;5926;248898;29 tahun silam;2
2260;5926;248899;Tidak Ada;2
2261;5926;248900;Tidak Ada;2
2262;5926;248901;Tidak Ada;2
2263;5926;248902;Tidak Ada;2
2264;5926;248903;Tidak Ada;2
2265;5926;248904;Tidak Ada;2
2266;5926;248905;Tidak Ada;2
2267;5926;248906;Tidak Ada;2
2268;5926;248907;Tidak Ada;2
2269;5926;248908;delapan tahun;2
2270;141;6045;Tidak Ada;2
2271;141;6046;Tidak Ada;2
2272;141;5966;Tidak Ada;2
2273;141;5967;Tidak Ada;2
2274;5926;248909;2018;2
2275;5926;248909;2014;2
2276;5926;248909;2010;2
2277;5926;248910;2008 dan 2012;2
2278;5926;248910;2016;2
2279;141;5968;Tidak Ada;2
2280;141;5969;Tidak Ada;2
2281;141;5970;Tidak Ada;2
2282;5967;250475;Tahun Depan;2
2283;5967;250476;Tidak Ada;2
2284;5967;250477;Tidak Ada;2
2285;5967;250478;Tidak Ada;2
2286;76;3279;Tidak Ada;2
2287;5967;250479;Tidak Ada;2
2288;76;3280;Tidak Ada;2
2289;5967;250480;Tidak Ada;2
2290;5967;250481;Jumat (24/8);2
2291;203;8875;Tidak Ada;2
2292;203;8876;Tidak Ada;2
2293;5967;250482;Tidak Ada;2
2294;203;8877;Tidak Ada;2
2295;203;8878;Tidak Ada;2
2296;203;8879;Tidak Ada;2
2297;5967;250483;Tidak Ada;2
2298;203;8880;Tidak Ada;2
2299;203;8881;Tidak Ada;2
2300;293;12549;Tidak Ada;2
2301;203;8882;Tidak Ada;2
2302;293;12550;Tidak Ada;2
2303;203;8883;Tidak Ada;2
2304;203;8884;Tidak Ada;2
2305;5967;250484;Tidak Ada;2
2306;293;12551;Tidak Ada;2
2307;293;12552;Tidak Ada;2
2308;203;8885;Tidak Ada;2
2309;293;12553;Tidak Ada;2
2310;203;8886;Tidak Ada;2
2311;293;12554;Tidak Ada;2
2312;5967;250485;2016 2017;2
2313;203;8887;Tidak Ada;2
2314;203;8887;Tidak Ada;2
2315;293;12555;Tidak Ada;2
2316;203;8888;Tidak Ada;2
2317;293;12556;Tidak Ada;2
2318;203;8889;Tidak Ada;2
2319;5967;250486;2019;2
2320;293;12557;Tidak Ada;2
2321;293;12558;Tidak Ada;2
2322;203;8890;Tidak Ada;2
2323;293;12559;Tidak Ada;2
2324;203;8891;Tidak Ada;2
2325;293;12560;Tidak Ada;2
2326;203;8892;Minggu (19/11/2017);2
2327;76;3281;Tidak Ada;2
2328;293;12561;Tidak Ada;2
2329;293;12562;Tidak Ada;2
2330;76;3282;Tidak Ada;2
2331;293;12563;Tidak Ada;2
2332;5967;250487;tahun depan;2
2333;293;12564;22/11/2017;2
2334;76;3283;Tidak Ada;2
2335;294;12565;Tidak Ada;2
2336;76;3284;Tidak Ada;2
2337;294;12566;Tidak Ada;2
2338;203;8893;Tidak Ada;2
2339;203;8894;Tidak Ada;2
2340;294;12567;Tidak Ada;2
2341;203;8895;Tidak Ada;2
2342;294;12569;Tidak Ada;2
2343;96;4016;Tidak Ada;2
2344;294;12570;Tidak Ada;2
2345;141;5971;Tidak Ada;2
2346;203;8896;Tidak Ada;2
2347;294;12572;Tidak Ada;2
2348;141;5972;Tidak Ada;2
2349;5967;250488;Tidak Ada;2
2350;203;8897;Tidak Ada;2
2351;96;4017;Tidak Ada;2
2352;294;12573;Tidak Ada;2
2353;203;8898;Tidak Ada;2
2354;294;12574;Tidak Ada;2
2355;203;8899;Tidak Ada;2
2356;96;4018;Tidak Ada;2
2357;294;12575;Tidak Ada;2
2358;203;8900;Tidak Ada;2
2359;96;4019;Tidak Ada;2
2360;203;8901;Tidak Ada;2
2361;5919;248647;Tidak Ada;2
2362;5919;248648;Tidak Ada;2
2363;96;4020;Tidak Ada;2
2364;5919;248616;Tidak Ada;2
2365;5919;248617;Tidak Ada;2
2366;5919;248618;Tidak Ada;2
2367;5919;248619;Tidak Ada;2
2368;5919;248620;Tidak Ada;2
2369;5919;248621;Tidak Ada;2
2370;96;4021;Tidak Ada;2
2371;5919;248622;Tidak Ada;2
2372;5919;248623;Tidak Ada;2
2373;294;12576;Tidak Ada;2
2374;5919;248624;Tidak Ada;2
2375;5919;248625;Kamis (9/8);2
2376;5919;248625;Tidak Ada;2
2377;5919;248626;Tidak Ada;2
2378;96;3965;Tidak Ada;2
2379;96;3966;Tidak Ada;2
2380;96;3967;Tidak Ada;2
2381;5919;248627;Tidak Ada;2
2382;294;12577;Tidak Ada;2
2383;96;3968;Tidak Ada;2
2384;5919;248628;Tidak Ada;2
2385;96;3969;Tidak Ada;2
2386;5919;248629;Tidak Ada;2
2387;294;12578;Tidak Ada;2
2388;5919;248630;Tidak Ada;2
2389;96;3970;Tidak Ada;2
2390;5919;248631;Tidak Ada;2
2391;5919;248632;Tidak Ada;2
2392;5919;248633;Tidak Ada;2
2393;96;3971;Tidak Ada;2
2394;5919;248635;Tidak Ada;2
2395;294;12579;Tidak Ada;2
