id_event;id_berita;id_kalimat;nama_event;isValid
1570;267;11619;Tidak Ada;2
1571;35;1581;Tidak Ada;2
1572;35;1582;Tidak Ada;2
1573;267;11620;Tidak Ada;2
1574;200;8752;Tidak Ada;2
1575;35;1583;Tidak Ada;2
1576;35;1584;Tidak Ada;2
1577;200;8753;Tidak Ada;2
1578;267;11620;Tidak Ada;2
1579;35;1585;Tidak Ada;2
1580;200;8754;Tidak Ada;2
1581;35;1586;Tidak Ada;2
1582;71;3134;Tidak Ada;2
1583;267;11621;Tidak Ada;2
1584;267;11621;Tidak Ada;2
1585;200;8755;Tidak Ada;2
1586;35;1587;Tidak Ada;2
1587;35;1588;Tidak Ada;2
1588;200;8728;Tidak Ada;2
1589;98;4070;Tidak Ada;2
1590;267;11592;Tidak Ada;2
1591;200;8729;Tidak Ada;2
1592;35;1589;Tidak Ada;2
1593;267;11592;Tidak Ada;2
1594;200;8730;Tidak Ada;2
1595;35;1590;Tidak Ada;2
1596;200;8731;Tidak Ada;2
1597;35;1591;Tidak Ada;2
1598;200;8732;Tidak Ada;2
1599;267;11593;Tidak Ada;2
1600;200;8733;Tidak Ada;2
1601;267;11593;Mengundurkan diri;2
1602;267;11593;Tidak Ada;2
1603;192;8370;Tidak Ada;2
1604;200;8734;Tidak Ada;2
1605;192;8371;Tidak Ada;2
1606;192;8372;Tidak Ada;2
1607;267;11595;Tidak Ada;2
1608;200;8735;Tidak Ada;2
1609;267;11595;Tidak Ada;2
1610;192;8373;Tidak Ada;2
1611;200;8736;Tidak Ada;2
1612;267;11596;Tidak Ada;2
1613;267;11596;Tidak Ada;2
1614;200;8737;Tidak Ada;2
1615;192;8374;Tidak Ada;2
1616;98;4071;Tidak Ada;2
1617;192;8375;Tidak Ada;2
1618;267;11597;Tidak Ada;2
1619;200;8738;Tidak Ada;2
1620;192;8376;Tidak Ada;2
1621;267;11597;Tidak Ada;2
1622;98;4072;Tidak Ada;2
1623;200;8739;Tidak Ada;2
1624;267;11600;Tidak Ada;2
1625;98;4073;Tidak Ada;2
1626;200;8740;Tidak Ada;2
1627;267;11601;Tidak Ada;2
1628;267;11600;Tidak Ada;2
1629;192;8377;Tidak Ada;2
1630;98;4025;Tidak Ada;2
1631;200;8741;Tidak Ada;2
1632;200;8742;Tidak Ada;2
1633;192;8378;Tidak Ada;2
1634;267;11603;Tidak Ada;2
1635;267;11603;Tidak Ada;2
1636;192;8379;Tidak Ada;2
1637;200;8743;Tidak Ada;2
1638;98;4027;Tidak Ada;2
1639;267;11604;Tidak Ada;2
1640;192;8380;Tidak Ada;2
1641;192;8380;Tidak Ada;2
1642;267;11605;Tidak Ada;2
1643;192;8381;Tidak Ada;2
1644;98;4028;Tidak Ada;2
1645;267;11606;Tidak Ada;2
1646;267;11606;Tidak Ada;2
1647;98;4029;Tidak Ada;2
1648;192;8382;Tidak Ada;2
1649;267;11608;Tidak Ada;2
1650;98;4030;Tidak Ada;2
1651;267;11610;Tidak Ada;2
1652;192;8383;Tidak Ada;2
1653;267;11622;Tidak Ada;2
1654;98;4031;Tidak Ada;2
1655;192;8384;Tidak Ada;2
1656;98;4032;Tidak Ada;2
1657;267;11623;Tidak Ada;2
1658;98;4033;Tidak Ada;2
1659;192;8385;Tidak Ada;2
1660;267;11624;Tidak Ada;2
1661;98;4035;Tidak Ada;2
1662;267;11625;Tidak Ada;2
1663;98;4036;Tidak Ada;2
1664;98;4037;Tidak Ada;2
1665;267;11626;Tidak Ada;2
1666;192;8386;Tidak Ada;2
1667;98;4040;Tidak Ada;2
1668;267;11627;Tidak Ada;2
1669;192;8387;Tidak Ada;2
1670;267;11628;Tidak Ada;2
1671;192;8388;Tidak Ada;2
1672;267;11629;Tidak Ada;2
1673;267;11604;Tidak Ada;2
1674;267;11627;mengintervensi;2
1675;267;11630;Tidak Ada;2
1676;192;8389;Tidak Ada;2
1677;98;4041;Tidak Ada;2
1678;267;11632;Tidak Ada;2
1679;192;8390;Tidak Ada;2
1680;98;4042;Tidak Ada;2
1681;192;8391;Tidak Ada;2
1682;98;4043;Tidak Ada;2
1683;192;8392;Tidak Ada;2
1684;203;8869;Tidak Ada;2
1685;98;4044;Tidak Ada;2
1686;98;4045;Tidak Ada;2
1687;98;4046;Tidak Ada;2
1688;203;8870;Tidak Ada;2
1689;192;8393;Tidak Ada;2
1690;98;4047;Tidak Ada;2
1691;98;4048;Tidak Ada;2
1692;192;8394;Tidak Ada;2
1693;98;4049;Tidak Ada;2
1694;203;8871;Tidak Ada;2
1695;98;4050;Tidak Ada;2
1696;203;8872;Tidak Ada;2
1697;98;4051;Tidak Ada;2
1698;98;4052;Tidak Ada;2
1699;98;4053;Tidak Ada;2
1700;98;4054;Tidak Ada;2
1701;98;4055;Tidak Ada;2
1702;192;8395;Tidak Ada;2
1703;203;8873;Tidak Ada;2
1704;203;8874;Tidak Ada;2
1705;284;12246;Tidak Ada;2
1706;284;12247;Tidak Ada;2
1707;284;12248;Tidak Ada;2
1708;284;12249;Tidak Ada;2
1709;284;12250;Tidak Ada;2
1710;284;12251;Tidak Ada;2
1711;289;12407;Tidak Ada;2
1712;289;12408;Tidak Ada;2
1713;289;12409;Tidak Ada;2
1714;289;12410;Tidak Ada;2
1715;289;12411;Tidak Ada;2
1716;289;12412;Tidak Ada;2
1717;289;12413;Tidak Ada;2
1718;76;3255;Tidak Ada;2
1719;200;8744;Tidak Ada;2
1720;200;8745;Tidak Ada;2
1721;200;8746;Tidak Ada;2
1722;200;8747;Tidak Ada;2
1723;204;8942;Tidak Ada;2
1724;204;8943;Tidak Ada;2
1725;204;8902;Tidak Ada;2
1726;204;8903;Tidak Ada;2
1727;204;8904;Tidak Ada;2
1728;204;8905;Tidak Ada;2
1729;204;8906;Tidak Ada;2
1730;204;8907;Tidak Ada;2
1731;98;4056;Tidak Ada;2
1732;98;4057;Tidak Ada;2
1733;98;4058;Tidak Ada;2
1734;98;4059;Tidak Ada;2
1735;98;4060;Tidak Ada;2
1736;98;4061;Tidak Ada;2
1737;98;4062;Tidak Ada;2
1738;98;4064;Tidak Ada;2
1739;98;4065;Tidak Ada;2
1740;98;4066;Tidak Ada;2
1741;98;4067;Tidak Ada;2
1742;98;4068;Tidak Ada;2
1743;98;4069;Tidak Ada;2
1744;139;5944;Tidak Ada;2
1745;147;6365;Tidak Ada;2
1746;147;6366;Tidak Ada;2
1747;147;6367;Tidak Ada;2
1748;147;6371;Tidak Ada;2
1749;147;6372;Tidak Ada;2
1750;147;6320;Tidak Ada;2
1751;147;6321;Tidak Ada;2
1752;147;6322;Tidak Ada;2
1753;147;6323;Tidak Ada;2
1754;147;6324;Tidak Ada;2
1755;147;6326;siaran langsung;2
1756;244;10622;Tidak Ada;2
1757;289;12414;Tidak Ada;2
1758;289;12415;Tidak Ada;2
1759;289;12416;Tidak Ada;2
1760;289;12417;Tidak Ada;2
1761;289;12418;Tidak Ada;2
1762;289;12419;Tidak Ada;2
1763;289;12420;Tidak Ada;2
1764;289;12421;Tidak Ada;2
1765;289;12422;Tidak Ada;2
1766;289;12423;Tidak Ada;2
1767;289;12424;Tidak Ada;2
1768;289;12425;Tidak Ada;2
1769;289;12426;Tidak Ada;2
1770;289;12427;Tidak Ada;2
1771;289;12427;Tidak Ada;2
1772;244;10623;Tidak Ada;2
1773;244;10624;Tidak Ada;2
1774;289;12428;Tidak Ada;2
1775;289;12429;Tidak Ada;2
1776;244;10625;Tidak Ada;2
1777;289;12430;Tidak Ada;2
1778;289;12430;Tidak Ada;2
1779;289;12431;Tidak Ada;2
1780;289;12432;Tidak Ada;2
1781;293;12534;Tidak Ada;2
1782;293;12535;Tidak Ada;2
1783;293;12536;Tidak Ada;2
1784;293;12537;Tidak Ada;2
1785;293;12538;Tidak Ada;2
1786;293;12539;Tidak Ada;2
1787;293;12540;Tidak Ada;2
1788;293;12541;Tidak Ada;2
1789;293;12542;Tidak Ada;2
1790;293;12543;Tidak Ada;2
1791;293;12544;Tidak Ada;2
1792;293;12545;Tidak Ada;2
1793;293;12546;Tidak Ada;2
1794;293;12547;Tidak Ada;2
1795;293;12548;Tidak Ada;2
1796;244;10626;Tidak Ada;2
1797;244;10627;Tidak Ada;2
1798;244;10628;Tidak Ada;2
1799;244;10629;Tidak Ada;2
1800;244;10630;Tidak Ada;2
1801;244;10631;Tidak Ada;2
1802;244;10632;Tidak Ada;2
1803;244;10633;Tidak Ada;2
1804;244;10634;Tidak Ada;2
1805;244;10635;Tidak Ada;2
1806;244;10636;Tidak Ada;2
1807;244;10637;Tidak Ada;2
1808;244;10638;Tidak Ada;2
1809;244;10639;Tidak Ada;2
1810;204;8908;Tidak Ada;2
1811;204;8909;Tidak Ada;2
1812;204;8910;Tidak Ada;2
1813;204;8911;Tidak Ada;2
1814;204;8912;Tidak Ada;2
1815;204;8913;Tidak Ada;2
1816;204;8914;Tidak Ada;2
1817;204;8915;Tidak Ada;2
1818;204;8916;Tidak Ada;2
1819;204;8917;Tidak Ada;2
1820;204;8918;Tidak Ada;2
1821;75;3234;Tidak Ada;2
1822;75;3235;Tidak Ada;2
1823;75;3236;Tidak Ada;2
1824;75;3237;Tidak Ada;2
1825;75;3238;Tidak Ada;2
1826;75;3239;Tidak Ada;2
1827;75;3240;Tidak Ada;2
1828;75;3241;Tidak Ada;2
1829;75;3242;Tidak Ada;2
1830;75;3243;Tidak Ada;2
1831;75;3244;Tidak Ada;2
1832;75;3245;Tidak Ada;2
1833;192;8396;Tidak Ada;2
1834;147;6327;Tidak Ada;2
1835;147;6328;Tidak Ada;2
1836;147;6329;Tidak Ada;2
1837;147;6331;Tidak Ada;2
1838;147;6332;Tidak Ada;2
1839;147;6333;Tidak Ada;2
1840;147;6334;Tidak Ada;2
1841;147;6335;Tidak Ada;2
1842;147;6336;Tidak Ada;2
1843;147;6337;wawancara;2
1844;147;6338;Tidak Ada;2
1845;147;6339;Tidak Ada;2
1846;147;6340;Tidak Ada;2
1847;147;6341;Tidak Ada;2
1848;147;6342;Tidak Ada;2
1849;147;6343;Tidak Ada;2
1850;147;6344;Tidak Ada;2
1851;147;6344;Tidak Ada;2
1852;147;6345;Tidak Ada;2
1853;147;6346;Tidak Ada;2
1854;113;4617;Tidak Ada;2
1855;113;4618;Tidak Ada;2
1856;76;3256;Tidak Ada;2
1857;76;3257;Tidak Ada;2
1858;76;3258;Tidak Ada;2
1859;76;3259;Tidak Ada;2
1860;76;3260;Tidak Ada;2
1861;76;3261;Tidak Ada;2
1862;76;3262;Tidak Ada;2
1863;76;3263;Tidak Ada;2
1864;76;3264;Tidak Ada;2
1865;76;3265;Tidak Ada;2
1866;76;3266;Tidak Ada;2
1867;76;3267;Olimpiade 2016;2
1868;76;3268;Tidak Ada;2
1869;76;3269;Tidak Ada;2
1870;76;3270;Shero;2
1871;76;3271;Tidak Ada;2
1872;76;3272;Women of the Year Summit;2
1873;76;3273;Tidak Ada;2
1874;76;3274;Tidak Ada;2
1875;76;3275;Tidak Ada;2
1876;76;3276;Tidak Ada;2
1877;76;3277;Tidak Ada;2
1878;76;3278;Olimpiade;2
1879;113;4619;Tidak Ada;2
1880;113;4620;Tidak Ada;2
1881;113;4621;Tidak Ada;2
1882;113;4622;Tidak Ada;2
1883;113;4623;Tidak Ada;2
1884;113;4624;Tidak Ada;2
1885;113;4625;Tidak Ada;2
1886;113;4626;Tidak Ada;2
1887;113;4627;Tidak Ada;2
1888;113;4628;Tidak Ada;2
1889;113;4629;Tidak Ada;2
1890;113;4630;Tidak Ada;2
1891;113;4631;Tidak Ada;2
1892;113;4632;Tidak Ada;2
1893;113;4633;Tidak Ada;2
1894;113;4634;Tidak Ada;2
1895;113;4635;Tidak Ada;2
1896;113;4636;Tidak Ada;2
1897;113;4637;Tidak Ada;2
1898;113;4638;Tidak Ada;2
1899;113;4639;Tidak Ada;2
1900;113;4640;Tidak Ada;2
1901;113;4641;Tidak Ada;2
1902;113;4642;Tidak Ada;2
1903;113;4643;Tidak Ada;2
1904;113;4644;Tidak Ada;2
1905;113;4645;Tidak Ada;2
1906;113;4646;Tidak Ada;2
1907;113;4647;Tidak Ada;2
1908;113;4648;Tidak Ada;2
1909;113;4649;Tidak Ada;2
1910;113;4650;Tidak Ada;2
1911;113;4651;Tidak Ada;2
1912;113;4652;Tidak Ada;2
1913;113;4653;Tidak Ada;2
1914;113;4654;Tidak Ada;2
1915;114;4655;Tidak Ada;2
1916;114;4656;Tidak Ada;2
1917;114;4657;Tidak Ada;2
1918;204;8919;Tidak Ada;2
1919;204;8920;Tidak Ada;2
1920;27;1251;Tidak Ada;2
1921;27;1252;Tidak Ada;2
1922;27;1253;Tidak Ada;2
1923;27;1254;Tidak Ada;2
1924;27;1255;Tidak Ada;2
1925;5894;247711;Tidak Ada;2
1926;27;1256;Tidak Ada;2
1927;27;1257;Tidak Ada;2
1928;27;1258;Tidak Ada;2
1929;27;1259;Tidak Ada;2
1930;27;1260;Tidak Ada;2
1931;5894;247712;Tidak Ada;2
1932;27;1261;Tidak Ada;2
1933;5894;247713;Tidak Ada;2
1934;27;1262;Tidak Ada;2
1935;5894;247714;Tidak Ada;2
1936;27;1263;Tidak Ada;2
1937;27;1264;Tidak Ada;2
1938;5894;247715;Tidak Ada;2
1939;5894;247716;Tidak Ada;2
1940;5894;247717;Tidak Ada;2
1941;5894;247718;Tidak Ada;2
1942;5894;247719;Tidak Ada;2
1943;5894;247720;Tidak Ada;2
1944;5894;247721;Tidak Ada;2
1945;5894;247722;Tidak Ada;2
1946;5905;248110;menyaksikan rombongan Sembilan Sekjen koalisi Parpol yang menggunakan motor gede;2
1947;5894;247723;Tidak Ada;2
1948;5894;247724;Tidak Ada;2
1949;5894;247725;Tidak Ada;2
1950;5905;248111;Pilpres 2019;2
1951;5894;247726;Tidak Ada;2
1952;5905;248112;Kampanye;2
1953;5894;247727;Tidak Ada;2
1954;5894;247728;Tidak Ada;2
1955;5905;248113;Kampanye Pemilu;2
1956;5894;247729;Tidak Ada;2
1957;5894;247730;Tidak Ada;2
1958;5894;247731;Tidak Ada;2
1959;5894;247732;Tidak Ada;2
1960;5894;247733;Tidak Ada;2
1961;5894;247734;Tidak Ada;2
1962;5894;247735;Tidak Ada;2
1963;5894;247736;Tidak Ada;2
1964;5894;247737;Tidak Ada;2
1965;5894;247738;Tidak Ada;2
1966;5894;247739;Tidak Ada;2
1967;5905;248114;Tidak Ada;2
1968;5905;248115;Kampanye;2
1969;5905;248116;Tidak Ada;2
1970;5894;247740;Tidak Ada;2
1971;5905;248117;Tidak Ada;2
1972;5894;247741;Tidak Ada;2
1973;5894;247742;Tidak Ada;2
1974;5905;248118;Tidak Ada;2
1975;5905;248119;Tidak Ada;2
1976;5894;247743;Tidak Ada;2
1977;5894;247744;Tidak Ada;2
1978;5905;248120;Tidak Ada;2
1979;5905;248121;Tidak Ada;2
1980;5905;248122;Tidak Ada;2
1981;5905;248123;Tidak Ada;2
1982;5905;248124;masa kampanye;2
1983;5905;248125;Kampanye;2
1984;5905;248126;kampanye;2
1985;114;4658;Tidak Ada;2
1986;114;4659;Tidak Ada;2
1987;114;4660;Tidak Ada;2
1988;306;13123;Tidak Ada;2
1989;306;13124;Tidak Ada;2
1990;306;13125;Tidak Ada;2
1991;114;4661;Tidak Ada;2
1992;114;4662;Tidak Ada;2
1993;114;4663;Tidak Ada;2
1994;5905;248127;Tidak Ada;2
1995;5905;248128;Tidak Ada;2
1996;5905;248129;Tidak Ada;2
1997;114;4664;Tidak Ada;2
1998;5905;248130;Tidak Ada;2
1999;114;4665;Tidak Ada;2
2000;5905;248131;Tidak Ada;2
2001;114;4666;Tidak Ada;2
2002;5894;247745;Tidak Ada;2
2003;5894;247746;Tidak Ada;2
2004;114;4667;Tidak Ada;2
2005;5894;247747;Tidak Ada;2
2006;5894;247748;Tidak Ada;2
2007;5894;247749;Tidak Ada;2
2008;5894;247750;Tidak Ada;2
2009;5894;247751;Tidak Ada;2
2010;114;4668;Tidak Ada;2
2011;5894;247752;Tidak Ada;2
2012;5894;247753;Tidak Ada;2
2013;114;4669;Tidak Ada;2
2014;5897;247830;Asian Games;2
2015;5894;247754;Olimpiade;2
2016;5897;247830;Final Run Women Elite Downhill;2
2017;5894;247755;Tidak Ada;2
2018;5894;247756;Tidak Ada;2
2019;5897;247831;Asian Games XVIII;2
2020;5897;247831;Tidak Ada;2
2021;114;4670;Tidak Ada;2
2022;5894;247757;Tidak Ada;2
2023;5897;247832;Asian Games;2
2024;5894;247758;Tidak Ada;2
2025;114;4671;Tidak Ada;2
2026;114;4672;Tidak Ada;2
2027;5903;248065;Tidak Ada;2
2028;114;4673;Tidak Ada;2
2029;5897;247833;Tidak Ada;2
2030;5903;248066;Tidak Ada;2
2031;75;3246;Tidak Ada;2
2032;5897;247834;Tidak Ada;2
2033;5903;248067;Tidak Ada;2
2034;5903;248068;Tidak Ada;2
2035;114;4674;Tidak Ada;2
2036;5903;248069;Asia Games 2018;2
2037;114;4675;Tidak Ada;2
2038;5897;247835;Tidak Ada;2
2039;75;3247;Tidak Ada;2
2040;5903;248070;Tidak Ada;2
2041;114;4676;Tidak Ada;2
2042;5903;248071;Tidak Ada;2
2043;5897;247836;Asian Games 2018;2
2044;75;3248;Tidak Ada;2
2045;5903;248072;Tidak Ada;2
2046;5903;248073;Tidak Ada;2
2047;5903;248074;Tidak Ada;2
2048;5897;247837;Asian Games XVIII;2
2049;5903;248075;Tidak Ada;2
2050;213;9231;Tidak Ada;2
2051;5897;247838;Tidak Ada;2
2052;5872;246890;Asian Games 2018;2
2053;5872;246891;Tidak Ada;2
2054;213;9232;Tidak Ada;2
2055;5872;246892;Asian Games 2018;2
2056;252;10977;Tidak Ada;2
2057;5872;246893;Tidak Ada;2
2058;5959;250185;Tidak Ada;2
2059;252;10978;Tidak Ada;2
2060;5872;246894;Tidak Ada;2
2061;5872;246895;Asian Games;2
2062;5959;250186;Siaran pers penelitian;2
2063;252;10979;Tidak Ada;2
2064;114;4677;Tidak Ada;2
2065;5959;250187;Tidak Ada;2
2066;252;10980;Tidak Ada;2
2067;5872;246896;Tidak Ada;2
2068;114;4678;Tidak Ada;2
2069;5872;246897;Tidak Ada;2
2070;252;10981;Tidak Ada;2
2071;5872;246898;Tidak Ada;2
2072;114;4679;Tidak Ada;2
2073;252;10982;Tidak Ada;2
2074;5872;246899;Tidak Ada;2
2075;5872;246900;Tidak Ada;2
2076;252;10983;Tidak Ada;2
2077;5872;246901;Tidak Ada;2
2078;5959;250188;Tidak Ada;2
2079;5959;250188;Tidak Ada;2
2080;5872;246902;Tidak Ada;2
2081;252;10984;Tidak Ada;2
2082;5959;250189;Tidak Ada;2
2083;5872;246903;Tidak Ada;2
2084;252;10985;rapat pleno;2
2085;114;4680;Tidak Ada;2
2086;5872;246904;Tidak Ada;2
2087;5872;246905;Tidak Ada;2
2088;114;4681;Tidak Ada;2
2089;5872;246906;Asian Games;2
2090;5959;250190;Tidak Ada;2
2091;252;10986;Tidak Ada;2
2092;5959;250191;Tidak Ada;2
2093;5959;250155;Tidak Ada;2
2094;252;10987;Tidak Ada;2
2095;114;4682;Tidak Ada;2
2096;5959;250156;Tidak Ada;2
2097;252;10988;musyawarah nasional;2
2098;5959;250157;Tidak Ada;2
2099;252;10989;Tidak Ada;2
2100;252;10990;Tidak Ada;2
2101;252;10991;Tidak Ada;2
2102;5959;250158;Tidak Ada;2
2103;252;10992;Tidak Ada;2
2104;252;10993;Tidak Ada;2
2105;5959;250159;survei;2
2106;252;10994;Tidak Ada;2
2107;252;10995;Tidak Ada;2
2108;5959;250161;penelitian;2
2109;114;4683;Tidak Ada;2
2110;252;10996;Tidak Ada;2
2111;5959;250162;Polling;2
2112;114;4684;Tidak Ada;2
2113;252;10997;Tidak Ada;2
2114;114;4685;Tidak Ada;2
2115;252;10998;Tidak Ada;2
2116;114;4686;Tidak Ada;2
2117;252;10999;Tidak Ada;2
2118;114;4687;Tidak Ada;2
2119;252;11000;Tidak Ada;2
2120;114;4688;Tidak Ada;2
2121;252;11001;Tidak Ada;2
2122;114;4689;Tidak Ada;2
2123;252;11002;Tidak Ada;2
2124;252;11003;Tidak Ada;2
2125;114;4690;Tidak Ada;2
2126;252;11004;Tidak Ada;2
2127;114;4691;Tidak Ada;2
2128;252;11005;Tidak Ada;2
2129;114;4692;Tidak Ada;2
2130;252;11006;Tidak Ada;2
2131;116;4711;Tidak Ada;2
2132;252;11007;Tidak Ada;2
2133;5959;250163;penelitian;2
2134;252;11008;Tidak Ada;2
2135;116;4712;Tidak Ada;2
2136;5959;250164;Tidak Ada;2
2137;252;11009;Tidak Ada;2
2138;252;11010;Tidak Ada;2
2139;116;4713;Tidak Ada;2
2140;5959;250165;Tidak Ada;2
2141;116;4714;Tidak Ada;2
2142;5959;250166;Tidak Ada;2
2143;116;4715;Tidak Ada;2
2144;116;4716;Tidak Ada;2
2145;116;4717;Tidak Ada;2
2146;116;4718;Tidak Ada;2
2147;116;4719;Tidak Ada;2
2148;116;4720;Tidak Ada;2
2149;5897;247839;final Chang Quan putra;2
2150;5897;247840;balap sepeda;2
2151;5897;247840;angkat besi;2
2152;5897;247840;Gunshu;2
2153;244;10640;Tidak Ada;2
2154;244;10641;Tidak Ada;2
2155;244;10642;Tidak Ada;2
2156;244;10643;Tidak Ada;2
2157;244;10644;Tidak Ada;2
2158;244;10645;Tidak Ada;2
2159;244;10646;Tidak Ada;2
2160;244;10647;Tidak Ada;2
2161;244;10647;Tidak Ada;2
2162;244;10648;Tidak Ada;2
2163;244;10649;Tidak Ada;2
2164;244;10650;Tidak Ada;2
2165;5967;250456;Tidak Ada;2
2166;5967;250457;Tidak Ada;2
2167;5967;250458;Tidak Ada;2
2168;5967;250459;Tidak Ada;2
2169;5967;250460;Tidak Ada;2
2170;5967;250461;Tidak Ada;2
2171;5967;250462;Tidak Ada;2
2172;5967;250463;Tidak Ada;2
2173;5967;250464;Tidak Ada;2
2174;5967;250464;Tidak Ada;2
2175;5967;250465;Tidak Ada;2
2176;5967;250466;Tidak Ada;2
2177;5967;250467;Tidak Ada;2
2178;5967;250468;Tidak Ada;2
2179;5967;250469;Tidak Ada;2
2180;5967;250469;Tidak Ada;2
2181;5967;250470;Tidak Ada;2
2182;5967;250471;Tidak Ada;2
2183;5967;250472;Tidak Ada;2
2184;5967;250473;Tidak Ada;2
2185;5967;250474;Tidak Ada;2
2186;71;3135;Tidak Ada;2
2187;71;3136;Tidak Ada;2
2188;71;3137;konferensi;2
2189;71;3138;Tidak Ada;2
2190;71;3139;Tidak Ada;2
2191;71;3140;Tidak Ada;2
2192;71;3141;Tidak Ada;2
2193;71;3142;Tidak Ada;2
2194;71;3114;Tidak Ada;2
2195;71;3115;Tidak Ada;2
2196;71;3116;Tidak Ada;2
2197;71;3117;Tidak Ada;2
2198;71;3118;Tidak Ada;2
2199;71;3119;Tidak Ada;2
2200;71;3120;Tidak Ada;2
2201;71;3121;Tidak Ada;2
2202;71;3122;Tidak Ada;2
2203;71;3123;Tidak Ada;2
2204;71;3124;Tidak Ada;2
2205;71;3125;Tidak Ada;2
2206;141;6037;Masak;2
2207;71;3126;American Heart Associations Scientific Sessions;2
2208;71;3126;Tidak Ada;2
2209;71;3127;Tidak Ada;2
2210;71;3128;Tidak Ada;2
2211;141;6038;Menjelajah;2
2212;71;3129;Tidak Ada;2
2213;71;3130;Tidak Ada;2
2214;71;3131;Tidak Ada;2
2215;71;3132;Tidak Ada;2
2216;71;3132;Tidak Ada;2
2217;71;3133;Tidak Ada;2
2218;5926;248930;olimpiade;2
2219;5926;248931;Tidak Ada;2
2220;5926;248932;Tidak Ada;2
2221;141;6039;Tidak Ada;2
2222;5926;248933;Tidak Ada;2
2223;5926;248934;Tidak Ada;2
2224;141;6040;Tidak Ada;2
2225;5926;248935;Tidak Ada;2
2226;141;6041;Tidak Ada;2
2227;5926;248936;Tidak Ada;2
2228;141;6042;Tidak Ada;2
2229;141;6043;Tidak Ada;2
2230;5926;248937;Tidak Ada;2
2231;5926;248892;asian games;2
2232;141;6044;Tidak Ada;2
2233;5926;248893;Tidak Ada;2
2234;5926;248894;Tidak Ada;2
2235;5926;248897;asian games;2
2236;5926;248898;Tidak Ada;2
2237;5926;248899;Tidak Ada;2
2238;5926;248900;Tidak Ada;2
2239;5926;248901;Tidak Ada;2
2240;5926;248902;Tidak Ada;2
2241;5926;248903;Tidak Ada;2
2242;5926;248904;Tidak Ada;2
2243;5926;248905;Tidak Ada;2
2244;5926;248906;asian games;2
2245;5926;248907;Tidak Ada;2
2246;5926;248908;Tidak Ada;2
2247;141;6045;Tidak Ada;2
2248;141;6046;Tidak Ada;2
2249;141;5966;Tidak Ada;2
2250;141;5967;Tidak Ada;2
2251;5926;248909;asian games;2
2252;5926;248910;olimpiade;2
2253;141;5968;Tidak Ada;2
2254;141;5969;Tidak Ada;2
2255;141;5970;Tidak Ada;2
2256;5967;250475;Proyeksi;2
2257;5967;250476;Tidak Ada;2
2258;5967;250477;Target;2
2259;5967;250478;Program-Program;2
2260;76;3279;Tidak Ada;2
2261;5967;250479;tindak lanjut atas data;2
2262;76;3280;Tidak Ada;2
2263;5967;250480;pemanfaatan data;2
2264;5967;250481;Tidak Ada;2
2265;203;8875;Tidak Ada;2
2266;203;8876;Tidak Ada;2
2267;5967;250482;meningkatkan kepatuhan dan mendorong kesadaran masyarakat\.;2
2268;203;8877;Tidak Ada;2
2269;203;8878;Tidak Ada;2
2270;203;8879;Tidak Ada;2
2271;5967;250483;pelayanan dan pembinaan yang lebih baik;2
2272;203;8880;Tidak Ada;2
2273;203;8881;Tidak Ada;2
2274;293;12549;Tidak Ada;2
2275;203;8882;Tidak Ada;2
2276;293;12550;Tidak Ada;2
2277;203;8883;Tidak Ada;2
2278;203;8883;Tidak Ada;2
2279;203;8884;Tidak Ada;2
2280;5967;250484;target pertumbuhan;2
2281;293;12551;Tidak Ada;2
2282;293;12552;Tidak Ada;2
2283;203;8885;Tidak Ada;2
2284;293;12553;Tidak Ada;2
2285;203;8886;Tidak Ada;2
2286;5967;250485;penerimaan pajak;2
2287;293;12554;Tidak Ada;2
2288;293;12555;Tidak Ada;2
2289;203;8887;Tidak Ada;2
2290;203;8888;Tidak Ada;2
2291;293;12556;Tidak Ada;2
2292;203;8889;Tidak Ada;2
2293;5967;250486;tingkat pertumbuhan;2
2294;293;12557;Tidak Ada;2
2295;293;12558;Tidak Ada;2
2296;203;8890;Tidak Ada;2
2297;293;12559;Tidak Ada;2
2298;203;8891;Tidak Ada;2
2299;293;12560;Tidak Ada;2
2300;76;3281;Tidak Ada;2
2301;203;8892;Tidak Ada;2
2302;293;12561;Tidak Ada;2
2303;293;12562;Tidak Ada;2
2304;76;3282;Tidak Ada;2
2305;293;12563;Tidak Ada;2
2306;5967;250487;peningkatan kepatuhan;2
2307;76;3283;Shero;2
2308;293;12564;Tidak Ada;2
2309;294;12565;Tidak Ada;2
2310;76;3284;Tidak Ada;2
2311;294;12566;Tidak Ada;2
2312;294;12566;Tidak Ada;2
2313;203;8893;Tidak Ada;2
2314;203;8894;Tidak Ada;2
2315;294;12567;Tidak Ada;2
2316;294;12569;Tidak Ada;2
2317;203;8895;Tidak Ada;2
2318;96;4016;Tidak Ada;2
2319;294;12570;Tidak Ada;2
2320;141;5971;Tidak Ada;2
2321;203;8896;Tidak Ada;2
2322;294;12572;Tidak Ada;2
2323;5967;250488;kerjasama internasional, dan akses informasi;2
2324;141;5972;Tidak Ada;2
2325;96;4017;Tidak Ada;2
2326;203;8897;Tidak Ada;2
2327;294;12573;Tidak Ada;2
2328;203;8898;Tidak Ada;2
2329;294;12574;Tidak Ada;2
2330;203;8899;Tidak Ada;2
2331;96;4018;Tidak Ada;2
2332;294;12575;Tidak Ada;2
