"id_orang";"id_berita";"id_kalimat";"nama_orang";"jabatan";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"1811";"35";"1582";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:29:53"
"1812";"35";"1583";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:31:29"
"1813";"200";"8753";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:31:50"
"1814";"267";"11620";"Mnagagwa";"Tidak Ada";"1";"2";"62";"2018-09-05";"13:32:10"
"1815";"267";"11621";"Mnagagwa";"Lainnya";"1";"2";"67";"2018-09-05";"13:32:19"
"1816";"35";"1584";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:32:31"
"1817";"267";"11621";"Mugabe";"Lainnya";"1";"2";"67";"2018-09-05";"13:32:31"
"1818";"200";"8754";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:32:52"
"1819";"35";"1585";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:33:21"
"1820";"267";"11621";"Mugabe";"Tidak Ada";"1";"2";"62";"2018-09-05";"13:33:55"
"1821";"267";"11621";"Mnagagwa";"Tidak Ada";"1";"2";"62";"2018-09-05";"13:34:00"
"1822";"200";"8755";"Mahfud MD";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:34:06"
"1823";"267";"11621";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-05";"13:34:21"
"1824";"35";"1586";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:34:22"
"1825";"35";"1587";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:35:19"
"1826";"98";"4070";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"13:35:20"
"1827";"200";"8728";"Fredrich Yunadi";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:36:06"
"1828";"200";"8728";"FY";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:36:13"
"1829";"200";"8728";"Setnov";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:36:20"
"1830";"200";"8728";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:36:30"
"1831";"267";"11592";"Robert Mugabe";"Tidak Ada";"1";"2";"67";"2018-09-05";"13:36:39"
"1832";"267";"11592";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"13:36:44"
"1833";"35";"1588";"Bruce Banerdt";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:36:48"
"1834";"200";"8729";"Setnov";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:38:00"
"1835";"35";"1589";"Banerdt";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:38:35"
"1836";"267";"11592";"Robert Mugabe";"Tidak Ada";"1";"2";"62";"2018-09-05";"13:38:42"
"1837";"200";"8730";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:38:42"
"1838";"35";"1590";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:39:43"
"1839";"200";"8731";"FY";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:39:58"
"1840";"267";"11593";"Robert Mugabe";"Tidak Ada";"1";"2";"67";"2018-09-05";"13:40:48"
"1841";"267";"11593";"Robert Mugabe";"Tidak Ada";"1";"2";"67";"2018-09-05";"13:40:49"
"1842";"200";"8732";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:40:49"
"1843";"267";"11593";"Robert Mugabe";"Tidak Ada";"1";"2";"62";"2018-09-05";"13:40:53"
"1844";"35";"1591";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:41:14"
"1845";"200";"8733";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:41:32"
"1846";"192";"8370";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:41:53"
"1847";"200";"8734";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:42:22"
"1848";"192";"8371";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:42:59"
"1849";"267";"11595";"Robert Gabriel Mugabe";"Tidak Ada";"1";"2";"67";"2018-09-05";"13:43:41"
"1850";"200";"8735";"FY";"Lainnya";"1";"2";"33";"2018-09-05";"13:44:14"
"1851";"192";"8372";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:44:41"
"1852";"267";"11595";"Robert Gabriel Mugabe";"Tidak Ada";"1";"2";"62";"2018-09-05";"13:44:52"
"1853";"267";"11596";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"13:45:18"
"1854";"98";"4071";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"13:45:21"
"1855";"200";"8736";"Tidak Ada";"Lainnya";"1";"2";"33";"2018-09-05";"13:45:26"
"1856";"192";"8373";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:45:52"
"1857";"267";"11596";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-05";"13:47:13"
"1858";"200";"8737";"FY";"Lainnya";"1";"2";"33";"2018-09-05";"13:47:15"
"1859";"192";"8374";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:48:20"
"1860";"200";"8738";"Setnov";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:48:24"
"1861";"267";"11597";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-05";"13:49:19"
"1862";"98";"4072";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"13:49:32"
"1863";"192";"8375";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:49:41"
"1864";"267";"11597";"Mugabe";"Tidak Ada";"1";"2";"67";"2018-09-05";"13:50:01"
"1865";"200";"8739";"FY";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:50:53"
"1866";"192";"8376";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:50:54"
"1867";"200";"8739";"Setnov";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:51:00"
"1868";"267";"11600";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"13:51:47"
"1869";"98";"4073";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"13:51:53"
"1870";"200";"8740";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:52:50"
"1871";"98";"4025";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"13:53:05"
"1872";"267";"11601";"Julian Mtukudzi";"Lainnya";"1";"2";"67";"2018-09-05";"13:53:25"
"1873";"267";"11600";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-05";"13:53:36"
"1874";"192";"8377";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:54:23"
"1875";"200";"8741";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:54:36"
"1876";"200";"8742";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:55:34"
"1877";"192";"8378";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:55:56"
"1878";"267";"11603";"Mugabe";"Tokoh Pemerintah";"1";"2";"62";"2018-09-05";"13:55:58"
"1879";"267";"11603";"Mugabe";"Tokoh Pemerintah";"1";"2";"67";"2018-09-05";"13:56:02"
"1880";"192";"8379";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:56:58"
"1881";"200";"8743";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"13:57:00"
"1882";"98";"4027";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"13:57:22"
"1883";"267";"11604";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"13:58:41"
"1884";"98";"4028";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"13:59:10"
"1885";"192";"8380";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"13:59:49"
"1886";"267";"11605";"Mugabe";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:01:05"
"1887";"192";"8380";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-05";"14:01:40"
"1888";"192";"8380";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-05";"14:01:40"
"1889";"192";"8381";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:02:07"
"1890";"267";"11606";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:03:07"
"1891";"98";"4029";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:03:21"
"1892";"267";"11608";"Mugabe";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:04:25"
"1893";"98";"4030";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:04:39"
"1894";"192";"8382";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:04:40"
"1895";"267";"11610";"Mugabe";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:05:40"
"1896";"192";"8383";"Erik Gulbranson";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:06:39"
"1897";"267";"11622";"Mnagagwa";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:07:15"
"1898";"98";"4031";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:07:58"
"1899";"192";"8384";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:08:47"
"1900";"267";"11623";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:09:24"
"1901";"98";"4032";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:09:26"
"1902";"98";"4033";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:10:29"
"1903";"192";"8385";"Gulbranson";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:11:19"
"1904";"267";"11624";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:11:57"
"1905";"98";"4035";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:12:22"
"1906";"267";"11625";"Mnagagwa";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:13:51"
"1907";"98";"4036";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:15:12"
"1908";"267";"11626";"Mnangagwa";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:16:02"
"1909";"98";"4037";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:16:19"
"1910";"98";"4040";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:18:15"
"1911";"192";"8386";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:18:41"
"1912";"267";"11627";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:19:42"
"1913";"267";"11628";"Mnangagwa";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:21:28"
"1914";"192";"8387";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:21:39"
"1915";"267";"11627";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-05";"14:22:34"
"1916";"192";"8388";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:22:36"
"1917";"267";"11629";"Mnangagwa";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:23:20"
"1918";"267";"11604";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-05";"14:23:52"
"1919";"267";"11630";"David Coltart";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:24:50"
"1920";"267";"11630";"David Coltart";"Politisi";"1";"2";"67";"2018-09-05";"14:25:27"
"1921";"98";"4041";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:27:18"
"1922";"192";"8389";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:27:38"
"1923";"267";"11632";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:27:52"
"1924";"192";"8390";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:28:53"
"1925";"98";"4042";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:28:56"
"1926";"192";"8391";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:31:02"
"1927";"98";"4043";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:31:45"
"1928";"192";"8392";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:34:34"
"1929";"98";"4044";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:35:07"
"1930";"203";"8869";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-05";"14:36:35"
"1931";"98";"4045";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:38:10"
"1932";"98";"4046";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:39:20"
"1933";"203";"8870";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-05";"14:40:01"
"1934";"192";"8393";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:42:30"
"1935";"98";"4047";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:42:42"
"1936";"98";"4048";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:43:58"
"1937";"203";"8871";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-05";"14:44:26"
"1938";"98";"4049";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:44:58"
"1939";"192";"8394";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:45:15"
"1940";"98";"4050";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:46:19"
"1941";"203";"8872";"Budi Karya Sumadi";"Tidak Ada";"1";"2";"62";"2018-09-05";"14:47:06"
"1942";"98";"4051";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:47:21"
"1943";"98";"4052";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:48:51"
"1944";"98";"4053";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:49:52"
"1945";"98";"4054";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:51:19"
"1946";"98";"4055";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"14:52:32"
"1947";"192";"8395";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:53:52"
"1948";"203";"8873";"Budi";"Tidak Ada";"1";"2";"62";"2018-09-05";"14:59:35"
"1949";"203";"8874";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:02:05"
"1950";"284";"12246";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:10:47"
"1951";"284";"12247";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:12:15"
"1952";"284";"12248";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:16:19"
"1953";"284";"12249";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:18:47"
"1954";"284";"12250";"Dato' Sri Mohd Najib";"Tokoh Pemerintah";"1";"2";"67";"2018-09-05";"15:19:50"
"1955";"284";"12250";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:20:02"
"1956";"284";"12251";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:21:07"
"1957";"289";"12407";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:22:00"
"1958";"289";"12408";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:23:17"
"1959";"289";"12409";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:24:22"
"1960";"289";"12410";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:25:31"
"1961";"289";"12411";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:26:39"
"1962";"289";"12412";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:27:29"
"1963";"289";"12413";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:28:27"
"1964";"76";"3255";"Tidak Ada";"Tidak Ada";"1";"2";"48";"2018-09-05";"16:34:36"
"1965";"200";"8744";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"17:52:48"
"1966";"200";"8745";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"17:54:55"
"1967";"200";"8746";"FY";"Tidak Ada";"1";"2";"33";"2018-09-05";"17:56:03"
"1968";"200";"8747";"Hikmahanto Juwana";"Lainnya";"1";"2";"33";"2018-09-05";"17:59:09"
"1969";"200";"8747";"Tidak Ada";"Lainnya";"1";"2";"33";"2018-09-05";"18:00:42"
"1970";"204";"8942";"Tidak Ada";"Lainnya";"1";"2";"33";"2018-09-05";"18:02:28"
"1971";"204";"8943";"Tidak Ada";"Lainnya";"1";"2";"33";"2018-09-05";"18:05:05"
"1972";"204";"8902";"Tidak Ada";"Lainnya";"1";"2";"33";"2018-09-05";"18:07:56"
"1973";"204";"8903";"Tidak Ada";"Lainnya";"1";"2";"33";"2018-09-05";"18:08:50"
"1974";"204";"8904";"Lais Ribeiro";"Model";"1";"2";"33";"2018-09-05";"18:10:56"
"1975";"204";"8904";"Gigi Hadid";"Model";"1";"2";"33";"2018-09-05";"18:11:21"
"1976";"204";"8904";"Elsa Hosk";"Model";"1";"2";"33";"2018-09-05";"18:16:16"
"1977";"204";"8904";"Jasmine Tookes";"Model";"1";"2";"33";"2018-09-05";"18:16:39"
"1978";"204";"8904";"Josephine Skriver";"Model";"1";"2";"33";"2018-09-05";"18:16:47"
"1979";"204";"8904";"Martha Hunt";"Model";"1";"2";"33";"2018-09-05";"18:16:54"
"1980";"204";"8904";"Stella Maxwell";"Model";"1";"2";"33";"2018-09-05";"18:17:01"
"1981";"204";"8905";"Katy Perry";"Lainnya";"1";"2";"33";"2018-09-05";"18:18:33"
"1982";"204";"8906";"Tidak Ada";"Lainnya";"1";"2";"33";"2018-09-05";"18:20:27"
"1983";"204";"8907";"Gigi";"Model";"1";"2";"33";"2018-09-05";"18:22:59"
"1984";"204";"8907";"Perry";"Model";"1";"2";"33";"2018-09-05";"18:23:07"
"1985";"98";"4056";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"18:51:40"
"1986";"98";"4057";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"18:53:33"
"1987";"98";"4058";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"18:54:28"
"1988";"98";"4059";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"18:55:12"
"1989";"98";"4060";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"18:56:07"
"1990";"98";"4061";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"18:57:05"
"1991";"98";"4062";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"19:03:41"
"1992";"98";"4064";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"19:05:44"
"1993";"98";"4065";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"19:07:07"
"1994";"98";"4066";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"19:08:09"
"1995";"98";"4067";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"19:09:25"
"1996";"98";"4068";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"19:10:18"
"1997";"98";"4069";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"19:12:18"
"1998";"139";"5944";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"19:13:17"
"1999";"147";"6365";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"19:15:21"
"2000";"147";"6366";"Tidak Ada";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"19:19:22"
"2001";"147";"6367";"Iwan Abdurahman";"Lainnya";"1";"2";"52";"2018-09-05";"19:25:13"
"2002";"147";"6367";"Tidak Ada";"Lainnya";"1";"2";"52";"2018-09-05";"19:25:22"
"2003";"147";"6371";"Tidak Ada";"Lainnya";"1";"2";"52";"2018-09-05";"19:28:36"
"2004";"147";"6372";"AKBP Kingkin Winisuda";"TNI atau POLRI";"1";"2";"52";"2018-09-05";"19:30:33"
"2005";"147";"6372";"Novanto";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:32:02"
"2006";"147";"6320";"Setya Novanto";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:34:35"
"2007";"147";"6320";"Fredrich Yunandi";"Lainnya";"1";"2";"52";"2018-09-05";"19:35:13"
"2008";"147";"6320";"Tidak Ada";"Lainnya";"1";"2";"52";"2018-09-05";"19:35:26"
"2009";"147";"6321";"Setnov";"Lainnya";"1";"2";"52";"2018-09-05";"19:38:32"
"2010";"147";"6322";"Setnov";"Lainnya";"1";"2";"52";"2018-09-05";"19:40:54"
"2011";"147";"6323";"Fredrich Yunadi";"Lainnya";"1";"2";"52";"2018-09-05";"19:57:03"
"2012";"147";"6324";"Fredrich";"Lainnya";"1";"2";"52";"2018-09-05";"19:59:33"
"2013";"147";"6326";"Setnov";"Lainnya";"1";"2";"52";"2018-09-05";"20:03:21"
"2014";"244";"10622";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-05";"20:54:21"
"2015";"289";"12414";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:15:53"
"2016";"289";"12415";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:19:31"
"2017";"289";"12416";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:20:22"
"2018";"289";"12417";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:21:19"
"2019";"289";"12418";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:22:11"
"2020";"289";"12419";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:25:49"
"2021";"289";"12420";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:27:11"
"2022";"289";"12421";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:28:30"
"2023";"289";"12422";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:29:33"
"2024";"289";"12423";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:30:10"
"2025";"289";"12424";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:30:51"
"2026";"289";"12425";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:31:32"
"2027";"289";"12426";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:32:43"
"2028";"289";"12427";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:33:24"
"2029";"244";"10623";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-05";"21:34:19"
"2030";"244";"10624";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-05";"21:36:10"
"2031";"289";"12428";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:38:28"
"2032";"289";"12429";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:39:59"
"2033";"244";"10625";"Gatot Tri Hargo";"Politisi";"1";"2";"65";"2018-09-05";"21:41:07"
"2034";"289";"12430";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:42:42"
"2035";"289";"12431";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:43:46"
"2036";"289";"12432";"Jazilin";"Tokoh Pemerintah";"1";"2";"67";"2018-09-05";"21:44:44"
"2037";"293";"12534";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"67";"2018-09-05";"21:47:53"
"2038";"293";"12535";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"67";"2018-09-05";"21:50:56"
"2039";"293";"12536";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"67";"2018-09-05";"21:52:06"
"2040";"293";"12537";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"67";"2018-09-05";"21:53:07"
"2041";"293";"12538";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"67";"2018-09-05";"21:55:32"
"2042";"293";"12539";"Tidak Ada";"Tokoh Pemerintah";"1";"2";"67";"2018-09-05";"21:57:36"
"2043";"293";"12540";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:59:15"
"2044";"293";"12541";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"22:04:24"
"2045";"293";"12542";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"22:05:24"
"2046";"293";"12543";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"22:09:17"
"2047";"293";"12544";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"22:10:06"
"2048";"293";"12545";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"22:10:52"
"2049";"293";"12546";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"22:11:53"
"2050";"293";"12547";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"22:12:43"
"2051";"293";"12548";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"22:14:28"
"2052";"244";"10626";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-06";"00:34:33"
"2053";"244";"10627";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-06";"00:36:07"
"2054";"244";"10628";"Gatot";"Tidak Ada";"1";"2";"65";"2018-09-06";"00:38:13"
"2055";"244";"10629";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-06";"00:39:24"
"2056";"244";"10630";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-06";"00:40:19"
"2057";"244";"10631";"Gatot";"Tidak Ada";"1";"2";"65";"2018-09-06";"00:43:27"
"2058";"244";"10632";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-06";"00:45:18"
"2059";"244";"10633";"Gatot";"Tidak Ada";"1";"2";"65";"2018-09-06";"00:46:56"
"2060";"244";"10634";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-06";"00:48:26"
"2061";"244";"10635";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-06";"00:49:48"
"2062";"244";"10636";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-06";"00:50:56"
"2063";"244";"10637";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-06";"00:53:16"
"2064";"244";"10638";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-06";"00:54:39"
"2065";"244";"10639";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-06";"00:55:53"
"2066";"204";"8908";"Gigi";"Model";"1";"2";"33";"2018-09-06";"08:04:52"
"2067";"204";"8909";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-06";"08:07:13"
"2068";"204";"8910";"Bella Hadid";"Model";"1";"2";"33";"2018-09-06";"08:09:06"
