"id_event";"id_berita";"id_kalimat";"nama_event";"isValid";"id_submitter";"date_submit";"time_submit"
"1618";"267";"11597";"Tidak Ada";"2";"62";"2018-09-05";"13:49:41"
"1619";"200";"8738";"Tidak Ada";"2";"33";"2018-09-05";"13:49:55"
"1620";"192";"8376";"Tidak Ada";"2";"34";"2018-09-05";"13:50:15"
"1621";"267";"11597";"Tidak Ada";"2";"67";"2018-09-05";"13:50:30"
"1622";"98";"4072";"Tidak Ada";"2";"52";"2018-09-05";"13:50:36"
"1623";"200";"8739";"Tidak Ada";"2";"33";"2018-09-05";"13:51:35"
"1624";"267";"11600";"Tidak Ada";"2";"67";"2018-09-05";"13:52:08"
"1625";"98";"4073";"Tidak Ada";"2";"52";"2018-09-05";"13:52:24"
"1626";"200";"8740";"Tidak Ada";"2";"33";"2018-09-05";"13:53:07"
"1627";"267";"11601";"Tidak Ada";"2";"67";"2018-09-05";"13:53:52"
"1628";"267";"11600";"Tidak Ada";"2";"62";"2018-09-05";"13:53:53"
"1629";"192";"8377";"Tidak Ada";"2";"34";"2018-09-05";"13:54:00"
"1630";"98";"4025";"Tidak Ada";"2";"52";"2018-09-05";"13:54:07"
"1631";"200";"8741";"Tidak Ada";"2";"33";"2018-09-05";"13:54:54"
"1632";"200";"8742";"Tidak Ada";"2";"33";"2018-09-05";"13:55:52"
"1633";"192";"8378";"Tidak Ada";"2";"34";"2018-09-05";"13:56:11"
"1634";"267";"11603";"Tidak Ada";"2";"62";"2018-09-05";"13:56:21"
"1635";"267";"11603";"Tidak Ada";"2";"67";"2018-09-05";"13:56:33"
"1636";"192";"8379";"Tidak Ada";"2";"34";"2018-09-05";"13:57:13"
"1637";"200";"8743";"Tidak Ada";"2";"33";"2018-09-05";"13:57:16"
"1638";"98";"4027";"Tidak Ada";"2";"52";"2018-09-05";"13:58:06"
"1639";"267";"11604";"Tidak Ada";"2";"67";"2018-09-05";"13:59:02"
"1640";"192";"8380";"Tidak Ada";"2";"34";"2018-09-05";"13:59:07"
"1641";"192";"8380";"Tidak Ada";"2";"62";"2018-09-05";"14:01:15"
"1642";"267";"11605";"Tidak Ada";"2";"67";"2018-09-05";"14:01:30"
"1643";"192";"8381";"Tidak Ada";"2";"34";"2018-09-05";"14:01:36"
"1644";"98";"4028";"Tidak Ada";"2";"52";"2018-09-05";"14:02:30"
"1645";"267";"11606";"Tidak Ada";"2";"67";"2018-09-05";"14:03:25"
"1646";"267";"11606";"Tidak Ada";"2";"67";"2018-09-05";"14:03:25"
"1647";"98";"4029";"Tidak Ada";"2";"52";"2018-09-05";"14:03:47"
"1648";"192";"8382";"Tidak Ada";"2";"34";"2018-09-05";"14:04:13"
"1649";"267";"11608";"Tidak Ada";"2";"67";"2018-09-05";"14:04:50"
"1650";"98";"4030";"Tidak Ada";"2";"52";"2018-09-05";"14:05:21"
"1651";"267";"11610";"Tidak Ada";"2";"67";"2018-09-05";"14:06:02"
"1652";"192";"8383";"Tidak Ada";"2";"34";"2018-09-05";"14:07:07"
"1653";"267";"11622";"Tidak Ada";"2";"67";"2018-09-05";"14:07:36"
"1654";"98";"4031";"Tidak Ada";"2";"52";"2018-09-05";"14:08:41"
"1655";"192";"8384";"Tidak Ada";"2";"34";"2018-09-05";"14:09:35"
"1656";"98";"4032";"Tidak Ada";"2";"52";"2018-09-05";"14:09:54"
"1657";"267";"11623";"Tidak Ada";"2";"67";"2018-09-05";"14:10:56"
"1658";"98";"4033";"Tidak Ada";"2";"52";"2018-09-05";"14:11:11"
"1659";"192";"8385";"Tidak Ada";"2";"34";"2018-09-05";"14:11:39"
"1660";"267";"11624";"Tidak Ada";"2";"67";"2018-09-05";"14:12:43"
"1661";"98";"4035";"Tidak Ada";"2";"52";"2018-09-05";"14:12:58"
"1662";"267";"11625";"Tidak Ada";"2";"67";"2018-09-05";"14:14:14"
"1663";"98";"4036";"Tidak Ada";"2";"52";"2018-09-05";"14:15:48"
"1664";"98";"4037";"Tidak Ada";"2";"52";"2018-09-05";"14:16:52"
"1665";"267";"11626";"Tidak Ada";"2";"67";"2018-09-05";"14:17:22"
"1666";"192";"8386";"Tidak Ada";"2";"34";"2018-09-05";"14:18:18"
"1667";"98";"4040";"Tidak Ada";"2";"52";"2018-09-05";"14:19:32"
"1668";"267";"11627";"Tidak Ada";"2";"67";"2018-09-05";"14:20:08"
"1669";"192";"8387";"Tidak Ada";"2";"34";"2018-09-05";"14:21:26"
"1670";"267";"11628";"Tidak Ada";"2";"67";"2018-09-05";"14:21:54"
"1671";"192";"8388";"Tidak Ada";"2";"34";"2018-09-05";"14:22:12"
"1672";"267";"11629";"Tidak Ada";"2";"67";"2018-09-05";"14:23:47"
"1673";"267";"11604";"Tidak Ada";"2";"62";"2018-09-05";"14:24:20"
"1674";"267";"11627";"mengintervensi";"2";"65";"2018-09-05";"14:25:42"
"1675";"267";"11630";"Tidak Ada";"2";"67";"2018-09-05";"14:26:40"
"1676";"192";"8389";"Tidak Ada";"2";"34";"2018-09-05";"14:27:15"
"1677";"98";"4041";"Tidak Ada";"2";"52";"2018-09-05";"14:27:56"
"1678";"267";"11632";"Tidak Ada";"2";"67";"2018-09-05";"14:28:22"
"1679";"192";"8390";"Tidak Ada";"2";"34";"2018-09-05";"14:29:33"
"1680";"98";"4042";"Tidak Ada";"2";"52";"2018-09-05";"14:29:42"
"1681";"192";"8391";"Tidak Ada";"2";"34";"2018-09-05";"14:31:35"
"1682";"98";"4043";"Tidak Ada";"2";"52";"2018-09-05";"14:32:25"
"1683";"192";"8392";"Tidak Ada";"2";"34";"2018-09-05";"14:33:59"
"1684";"203";"8869";"Tidak Ada";"2";"62";"2018-09-05";"14:35:53"
"1685";"98";"4044";"Tidak Ada";"2";"52";"2018-09-05";"14:37:43"
"1686";"98";"4045";"Tidak Ada";"2";"52";"2018-09-05";"14:38:47"
"1687";"98";"4046";"Tidak Ada";"2";"52";"2018-09-05";"14:39:53"
"1688";"203";"8870";"Tidak Ada";"2";"62";"2018-09-05";"14:40:27"
"1689";"192";"8393";"Tidak Ada";"2";"34";"2018-09-05";"14:42:04"
"1690";"98";"4047";"Tidak Ada";"2";"52";"2018-09-05";"14:43:09"
"1691";"98";"4048";"Tidak Ada";"2";"52";"2018-09-05";"14:44:31"
"1692";"192";"8394";"Tidak Ada";"2";"34";"2018-09-05";"14:45:33"
"1693";"98";"4049";"Tidak Ada";"2";"52";"2018-09-05";"14:45:51"
"1694";"203";"8871";"Tidak Ada";"2";"62";"2018-09-05";"14:46:13"
"1695";"98";"4050";"Tidak Ada";"2";"52";"2018-09-05";"14:46:52"
"1696";"203";"8872";"Tidak Ada";"2";"62";"2018-09-05";"14:47:35"
"1697";"98";"4051";"Tidak Ada";"2";"52";"2018-09-05";"14:47:59"
"1698";"98";"4052";"Tidak Ada";"2";"52";"2018-09-05";"14:49:23"
"1699";"98";"4053";"Tidak Ada";"2";"52";"2018-09-05";"14:50:19"
"1700";"98";"4054";"Tidak Ada";"2";"52";"2018-09-05";"14:51:47"
"1701";"98";"4055";"Tidak Ada";"2";"52";"2018-09-05";"14:53:18"
"1702";"192";"8395";"Tidak Ada";"2";"34";"2018-09-05";"14:53:42"
"1703";"203";"8873";"Tidak Ada";"2";"62";"2018-09-05";"15:00:21"
"1704";"203";"8874";"Tidak Ada";"2";"67";"2018-09-05";"15:02:28"
"1705";"284";"12246";"Tidak Ada";"2";"67";"2018-09-05";"15:11:15"
"1706";"284";"12247";"Tidak Ada";"2";"67";"2018-09-05";"15:13:37"
"1707";"284";"12248";"Tidak Ada";"2";"67";"2018-09-05";"15:16:45"
"1708";"284";"12249";"Tidak Ada";"2";"67";"2018-09-05";"15:19:13"
"1709";"284";"12250";"Tidak Ada";"2";"67";"2018-09-05";"15:20:47"
"1710";"284";"12251";"Tidak Ada";"2";"67";"2018-09-05";"15:21:37"
"1711";"289";"12407";"Tidak Ada";"2";"67";"2018-09-05";"15:22:39"
"1712";"289";"12408";"Tidak Ada";"2";"67";"2018-09-05";"15:23:51"
"1713";"289";"12409";"Tidak Ada";"2";"67";"2018-09-05";"15:24:49"
"1714";"289";"12410";"Tidak Ada";"2";"67";"2018-09-05";"15:25:48"
"1715";"289";"12411";"Tidak Ada";"2";"67";"2018-09-05";"15:26:55"
"1716";"289";"12412";"Tidak Ada";"2";"67";"2018-09-05";"15:27:43"
"1717";"289";"12413";"Tidak Ada";"2";"67";"2018-09-05";"15:29:06"
"1718";"76";"3255";"Tidak Ada";"2";"48";"2018-09-05";"16:35:46"
"1719";"200";"8744";"Tidak Ada";"2";"33";"2018-09-05";"17:53:48"
"1720";"200";"8745";"Tidak Ada";"2";"33";"2018-09-05";"17:54:44"
"1721";"200";"8746";"Tidak Ada";"2";"33";"2018-09-05";"17:55:47"
"1722";"200";"8747";"Tidak Ada";"2";"33";"2018-09-05";"18:01:21"
"1723";"204";"8942";"Tidak Ada";"2";"33";"2018-09-05";"18:02:53"
"1724";"204";"8943";"Tidak Ada";"2";"33";"2018-09-05";"18:04:50"
"1725";"204";"8902";"Tidak Ada";"2";"33";"2018-09-05";"18:08:16"
"1726";"204";"8903";"Tidak Ada";"2";"33";"2018-09-05";"18:09:24"
"1727";"204";"8904";"Tidak Ada";"2";"33";"2018-09-05";"18:17:24"
"1728";"204";"8905";"Tidak Ada";"2";"33";"2018-09-05";"18:18:51"
"1729";"204";"8906";"Tidak Ada";"2";"33";"2018-09-05";"18:20:43"
"1730";"204";"8907";"Tidak Ada";"2";"33";"2018-09-05";"18:24:02"
"1731";"98";"4056";"Tidak Ada";"2";"52";"2018-09-05";"18:52:05"
"1732";"98";"4057";"Tidak Ada";"2";"52";"2018-09-05";"18:53:58"
"1733";"98";"4058";"Tidak Ada";"2";"52";"2018-09-05";"18:54:45"
"1734";"98";"4059";"Tidak Ada";"2";"52";"2018-09-05";"18:55:38"
"1735";"98";"4060";"Tidak Ada";"2";"52";"2018-09-05";"18:56:31"
"1736";"98";"4061";"Tidak Ada";"2";"52";"2018-09-05";"19:03:07"
"1737";"98";"4062";"Tidak Ada";"2";"52";"2018-09-05";"19:04:23"
"1738";"98";"4064";"Tidak Ada";"2";"52";"2018-09-05";"19:05:18"
"1739";"98";"4065";"Tidak Ada";"2";"52";"2018-09-05";"19:07:52"
"1740";"98";"4066";"Tidak Ada";"2";"52";"2018-09-05";"19:08:57"
"1741";"98";"4067";"Tidak Ada";"2";"52";"2018-09-05";"19:09:57"
"1742";"98";"4068";"Tidak Ada";"2";"52";"2018-09-05";"19:11:04"
"1743";"98";"4069";"Tidak Ada";"2";"52";"2018-09-05";"19:13:03"
"1744";"139";"5944";"Tidak Ada";"2";"52";"2018-09-05";"19:13:37"
"1745";"147";"6365";"Tidak Ada";"2";"52";"2018-09-05";"19:16:05"
"1746";"147";"6366";"Tidak Ada";"2";"52";"2018-09-05";"19:22:03"
"1747";"147";"6367";"Tidak Ada";"2";"52";"2018-09-05";"19:26:45"
"1748";"147";"6371";"Tidak Ada";"2";"52";"2018-09-05";"19:29:34"
"1749";"147";"6372";"Tidak Ada";"2";"52";"2018-09-05";"19:33:04"
"1750";"147";"6320";"Tidak Ada";"2";"52";"2018-09-05";"19:37:44"
"1751";"147";"6321";"Tidak Ada";"2";"52";"2018-09-05";"19:39:38"
"1752";"147";"6322";"Tidak Ada";"2";"52";"2018-09-05";"19:56:10"
"1753";"147";"6323";"Tidak Ada";"2";"52";"2018-09-05";"19:58:49"
"1754";"147";"6324";"Tidak Ada";"2";"52";"2018-09-05";"20:00:30"
"1755";"147";"6326";"siaran langsung";"2";"52";"2018-09-05";"20:04:19"
"1756";"244";"10622";"Tidak Ada";"2";"65";"2018-09-05";"20:55:23"
"1757";"289";"12414";"Tidak Ada";"2";"67";"2018-09-05";"21:16:11"
"1758";"289";"12415";"Tidak Ada";"2";"67";"2018-09-05";"21:19:57"
"1759";"289";"12416";"Tidak Ada";"2";"67";"2018-09-05";"21:20:50"
"1760";"289";"12417";"Tidak Ada";"2";"67";"2018-09-05";"21:21:46"
"1761";"289";"12418";"Tidak Ada";"2";"67";"2018-09-05";"21:25:09"
"1762";"289";"12419";"Tidak Ada";"2";"67";"2018-09-05";"21:26:43"
"1763";"289";"12420";"Tidak Ada";"2";"67";"2018-09-05";"21:27:39"
"1764";"289";"12421";"Tidak Ada";"2";"67";"2018-09-05";"21:28:51"
"1765";"289";"12422";"Tidak Ada";"2";"67";"2018-09-05";"21:29:51"
"1766";"289";"12423";"Tidak Ada";"2";"67";"2018-09-05";"21:30:25"
"1767";"289";"12424";"Tidak Ada";"2";"67";"2018-09-05";"21:31:08"
"1768";"289";"12425";"Tidak Ada";"2";"67";"2018-09-05";"21:32:24"
"1769";"289";"12426";"Tidak Ada";"2";"67";"2018-09-05";"21:33:03"
"1770";"289";"12427";"Tidak Ada";"2";"67";"2018-09-05";"21:33:40"
"1771";"289";"12427";"Tidak Ada";"2";"67";"2018-09-05";"21:33:41"
"1772";"244";"10623";"Tidak Ada";"2";"65";"2018-09-05";"21:34:38"
"1773";"244";"10624";"Tidak Ada";"2";"65";"2018-09-05";"21:38:10"
"1774";"289";"12428";"Tidak Ada";"2";"67";"2018-09-05";"21:38:49"
"1775";"289";"12429";"Tidak Ada";"2";"67";"2018-09-05";"21:40:44"
"1776";"244";"10625";"Tidak Ada";"2";"65";"2018-09-05";"21:41:31"
"1777";"289";"12430";"Tidak Ada";"2";"67";"2018-09-05";"21:43:17"
"1778";"289";"12430";"Tidak Ada";"2";"67";"2018-09-05";"21:43:17"
"1779";"289";"12431";"Tidak Ada";"2";"67";"2018-09-05";"21:44:03"
"1780";"289";"12432";"Tidak Ada";"2";"67";"2018-09-05";"21:47:00"
"1781";"293";"12534";"Tidak Ada";"2";"67";"2018-09-05";"21:49:06"
"1782";"293";"12535";"Tidak Ada";"2";"67";"2018-09-05";"21:51:33"
"1783";"293";"12536";"Tidak Ada";"2";"67";"2018-09-05";"21:52:26"
"1784";"293";"12537";"Tidak Ada";"2";"67";"2018-09-05";"21:53:59"
"1785";"293";"12538";"Tidak Ada";"2";"67";"2018-09-05";"21:55:59"
"1786";"293";"12539";"Tidak Ada";"2";"67";"2018-09-05";"21:58:10"
"1787";"293";"12540";"Tidak Ada";"2";"67";"2018-09-05";"21:59:39"
"1788";"293";"12541";"Tidak Ada";"2";"67";"2018-09-05";"22:05:02"
"1789";"293";"12542";"Tidak Ada";"2";"67";"2018-09-05";"22:05:58"
"1790";"293";"12543";"Tidak Ada";"2";"67";"2018-09-05";"22:09:38"
"1791";"293";"12544";"Tidak Ada";"2";"67";"2018-09-05";"22:10:24"
"1792";"293";"12545";"Tidak Ada";"2";"67";"2018-09-05";"22:11:11"
"1793";"293";"12546";"Tidak Ada";"2";"67";"2018-09-05";"22:12:16"
"1794";"293";"12547";"Tidak Ada";"2";"67";"2018-09-05";"22:13:03"
"1795";"293";"12548";"Tidak Ada";"2";"67";"2018-09-05";"22:15:21"
"1796";"244";"10626";"Tidak Ada";"2";"65";"2018-09-06";"00:35:15"
"1797";"244";"10627";"Tidak Ada";"2";"65";"2018-09-06";"00:36:23"
"1798";"244";"10628";"Tidak Ada";"2";"65";"2018-09-06";"00:38:41"
"1799";"244";"10629";"Tidak Ada";"2";"65";"2018-09-06";"00:39:42"
"1800";"244";"10630";"Tidak Ada";"2";"65";"2018-09-06";"00:41:44"
"1801";"244";"10631";"Tidak Ada";"2";"65";"2018-09-06";"00:44:24"
"1802";"244";"10632";"Tidak Ada";"2";"65";"2018-09-06";"00:46:00"
"1803";"244";"10633";"Tidak Ada";"2";"65";"2018-09-06";"00:47:28"
"1804";"244";"10634";"Tidak Ada";"2";"65";"2018-09-06";"00:48:51"
"1805";"244";"10635";"Tidak Ada";"2";"65";"2018-09-06";"00:50:10"
"1806";"244";"10636";"Tidak Ada";"2";"65";"2018-09-06";"00:51:37"
"1807";"244";"10637";"Tidak Ada";"2";"65";"2018-09-06";"00:53:39"
"1808";"244";"10638";"Tidak Ada";"2";"65";"2018-09-06";"00:54:52"
"1809";"244";"10639";"Tidak Ada";"2";"65";"2018-09-06";"00:56:11"
"1810";"204";"8908";"Tidak Ada";"2";"33";"2018-09-06";"08:05:13"
"1811";"204";"8909";"Tidak Ada";"2";"33";"2018-09-06";"08:07:31"
"1812";"204";"8910";"Tidak Ada";"2";"33";"2018-09-06";"08:09:41"
"1813";"204";"8911";"Tidak Ada";"2";"33";"2018-09-06";"08:11:17"
"1814";"204";"8912";"Tidak Ada";"2";"33";"2018-09-06";"08:22:07"
"1815";"204";"8913";"Tidak Ada";"2";"33";"2018-09-06";"08:27:28"
"1816";"204";"8914";"Tidak Ada";"2";"33";"2018-09-06";"08:32:22"
"1817";"204";"8915";"Tidak Ada";"2";"33";"2018-09-06";"08:33:30"
"1818";"204";"8916";"Tidak Ada";"2";"33";"2018-09-06";"08:34:22"
"1819";"204";"8917";"Tidak Ada";"2";"33";"2018-09-06";"08:35:08"
"1820";"204";"8918";"Tidak Ada";"2";"33";"2018-09-06";"08:36:35"
"1821";"75";"3234";"Tidak Ada";"2";"42";"2018-09-06";"10:04:06"
"1822";"75";"3235";"Tidak Ada";"2";"42";"2018-09-06";"10:05:27"
"1823";"75";"3236";"Tidak Ada";"2";"42";"2018-09-06";"10:07:27"
"1824";"75";"3237";"Tidak Ada";"2";"42";"2018-09-06";"10:10:50"
"1825";"75";"3238";"Tidak Ada";"2";"42";"2018-09-06";"10:12:22"
"1826";"75";"3239";"Tidak Ada";"2";"42";"2018-09-06";"10:14:16"
"1827";"75";"3240";"Tidak Ada";"2";"42";"2018-09-06";"10:15:57"
"1828";"75";"3241";"Tidak Ada";"2";"42";"2018-09-06";"10:17:29"
"1829";"75";"3242";"Tidak Ada";"2";"42";"2018-09-06";"10:20:40"
"1830";"75";"3243";"Tidak Ada";"2";"42";"2018-09-06";"10:27:17"
"1831";"75";"3244";"Tidak Ada";"2";"42";"2018-09-06";"10:29:48"
"1832";"75";"3245";"Tidak Ada";"2";"42";"2018-09-06";"10:33:44"
"1833";"192";"8396";"Tidak Ada";"2";"34";"2018-09-06";"10:44:38"
"1834";"147";"6327";"Tidak Ada";"2";"52";"2018-09-06";"11:58:23"
"1835";"147";"6328";"Tidak Ada";"2";"52";"2018-09-06";"11:59:46"
"1836";"147";"6329";"Tidak Ada";"2";"52";"2018-09-06";"12:02:18"
"1837";"147";"6331";"Tidak Ada";"2";"52";"2018-09-06";"12:04:15"
"1838";"147";"6332";"Tidak Ada";"2";"52";"2018-09-06";"12:05:53"
"1839";"147";"6333";"Tidak Ada";"2";"52";"2018-09-06";"12:09:18"
"1840";"147";"6334";"Tidak Ada";"2";"52";"2018-09-06";"12:13:57"
"1841";"147";"6335";"Tidak Ada";"2";"52";"2018-09-06";"12:15:17"
"1842";"147";"6336";"Tidak Ada";"2";"52";"2018-09-06";"12:21:44"
"1843";"147";"6337";"wawancara";"2";"52";"2018-09-06";"12:22:52"
"1844";"147";"6338";"Tidak Ada";"2";"52";"2018-09-06";"12:24:58"
"1845";"147";"6339";"Tidak Ada";"2";"52";"2018-09-06";"12:26:32"
"1846";"147";"6340";"Tidak Ada";"2";"52";"2018-09-06";"12:27:50"
"1847";"147";"6341";"Tidak Ada";"2";"52";"2018-09-06";"12:28:39"
"1848";"147";"6342";"Tidak Ada";"2";"52";"2018-09-06";"12:29:38"
"1849";"147";"6343";"Tidak Ada";"2";"52";"2018-09-06";"12:30:27"
"1850";"147";"6344";"Tidak Ada";"2";"52";"2018-09-06";"12:33:52"
"1851";"147";"6344";"Tidak Ada";"2";"52";"2018-09-06";"12:33:53"
"1852";"147";"6345";"Tidak Ada";"2";"52";"2018-09-06";"12:35:46"
"1853";"147";"6346";"Tidak Ada";"2";"52";"2018-09-06";"12:36:39"
"1854";"113";"4617";"Tidak Ada";"2";"50";"2018-09-06";"14:10:19"
"1855";"113";"4618";"Tidak Ada";"2";"50";"2018-09-06";"14:16:48"
"1856";"76";"3256";"Tidak Ada";"2";"48";"2018-09-06";"14:35:40"
"1857";"76";"3257";"Tidak Ada";"2";"48";"2018-09-06";"14:36:51"
"1858";"76";"3258";"Tidak Ada";"2";"48";"2018-09-06";"14:38:28"
"1859";"76";"3259";"Tidak Ada";"2";"48";"2018-09-06";"14:41:27"
"1860";"76";"3260";"Tidak Ada";"2";"48";"2018-09-06";"14:43:12"
"1861";"76";"3261";"Tidak Ada";"2";"48";"2018-09-06";"14:44:32"
"1862";"76";"3262";"Tidak Ada";"2";"48";"2018-09-06";"14:45:30"
"1863";"76";"3263";"Tidak Ada";"2";"48";"2018-09-06";"14:46:25"
"1864";"76";"3264";"Tidak Ada";"2";"48";"2018-09-06";"14:47:38"
"1865";"76";"3265";"Tidak Ada";"2";"48";"2018-09-06";"14:51:18"
"1866";"76";"3266";"Tidak Ada";"2";"48";"2018-09-06";"14:52:04"
"1867";"76";"3267";"Olimpiade 2016";"2";"48";"2018-09-06";"14:54:08"
"1868";"76";"3268";"Tidak Ada";"2";"48";"2018-09-06";"14:55:44"
"1869";"76";"3269";"Tidak Ada";"2";"48";"2018-09-06";"14:57:04"
"1870";"76";"3270";"Shero";"2";"48";"2018-09-06";"14:58:07"
"1871";"76";"3271";"Tidak Ada";"2";"48";"2018-09-06";"15:03:14"
"1872";"76";"3272";"Women of the Year Summit";"2";"48";"2018-09-06";"15:04:15"
"1873";"76";"3273";"Tidak Ada";"2";"48";"2018-09-06";"15:07:12"
"1874";"76";"3274";"Tidak Ada";"2";"48";"2018-09-06";"15:08:09"
"1875";"76";"3275";"Tidak Ada";"2";"48";"2018-09-06";"15:10:19"
"1876";"76";"3276";"Tidak Ada";"2";"48";"2018-09-06";"15:11:15"
"1877";"76";"3277";"Tidak Ada";"2";"48";"2018-09-06";"15:13:23"
"1878";"76";"3278";"Olimpiade";"2";"48";"2018-09-06";"15:14:52"
"1879";"113";"4619";"Tidak Ada";"2";"50";"2018-09-06";"16:03:43"
"1880";"113";"4620";"Tidak Ada";"2";"50";"2018-09-06";"16:07:52"
"1881";"113";"4621";"Tidak Ada";"2";"50";"2018-09-06";"16:10:34"
"1882";"113";"4622";"Tidak Ada";"2";"50";"2018-09-06";"16:13:51"
"1883";"113";"4623";"Tidak Ada";"2";"50";"2018-09-06";"16:16:07"
"1884";"113";"4624";"Tidak Ada";"2";"50";"2018-09-06";"16:19:37"
"1885";"113";"4625";"Tidak Ada";"2";"50";"2018-09-06";"16:21:37"
"1886";"113";"4626";"Tidak Ada";"2";"50";"2018-09-06";"16:24:41"
"1887";"113";"4627";"Tidak Ada";"2";"50";"2018-09-06";"16:26:16"
"1888";"113";"4628";"Tidak Ada";"2";"50";"2018-09-06";"16:28:11"
"1889";"113";"4629";"Tidak Ada";"2";"50";"2018-09-06";"16:30:43"
"1890";"113";"4630";"Tidak Ada";"2";"50";"2018-09-06";"16:32:05"
"1891";"113";"4631";"Tidak Ada";"2";"50";"2018-09-06";"16:34:24"
"1892";"113";"4632";"Tidak Ada";"2";"50";"2018-09-06";"16:35:59"
"1893";"113";"4633";"Tidak Ada";"2";"50";"2018-09-06";"16:39:53"
"1894";"113";"4634";"Tidak Ada";"2";"50";"2018-09-06";"16:42:55"
"1895";"113";"4635";"Tidak Ada";"2";"50";"2018-09-06";"16:48:06"
"1896";"113";"4636";"Tidak Ada";"2";"50";"2018-09-06";"16:50:44"
"1897";"113";"4637";"Tidak Ada";"2";"50";"2018-09-06";"16:58:19"
"1898";"113";"4638";"Tidak Ada";"2";"50";"2018-09-06";"17:04:02"
"1899";"113";"4639";"Tidak Ada";"2";"50";"2018-09-06";"17:06:45"
"1900";"113";"4640";"Tidak Ada";"2";"50";"2018-09-06";"17:15:18"
"1901";"113";"4641";"Tidak Ada";"2";"50";"2018-09-06";"17:18:29"
"1902";"113";"4642";"Tidak Ada";"2";"50";"2018-09-06";"17:20:47"
"1903";"113";"4643";"Tidak Ada";"2";"50";"2018-09-06";"17:23:49"
"1904";"113";"4644";"Tidak Ada";"2";"50";"2018-09-06";"17:26:25"
"1905";"113";"4645";"Tidak Ada";"2";"50";"2018-09-06";"17:27:46"
"1906";"113";"4646";"Tidak Ada";"2";"50";"2018-09-06";"17:31:42"
"1907";"113";"4647";"Tidak Ada";"2";"50";"2018-09-06";"17:37:55"
"1908";"113";"4648";"Tidak Ada";"2";"50";"2018-09-06";"17:40:56"
"1909";"113";"4649";"Tidak Ada";"2";"50";"2018-09-06";"17:45:05"
"1910";"113";"4650";"Tidak Ada";"2";"50";"2018-09-06";"17:58:51"
"1911";"113";"4651";"Tidak Ada";"2";"50";"2018-09-06";"18:00:38"
"1912";"113";"4652";"Tidak Ada";"2";"50";"2018-09-06";"18:02:24"
"1913";"113";"4653";"Tidak Ada";"2";"50";"2018-09-06";"18:06:01"
"1914";"113";"4654";"Tidak Ada";"2";"50";"2018-09-06";"18:09:00"
"1915";"114";"4655";"Tidak Ada";"2";"50";"2018-09-06";"18:15:29"
"1916";"114";"4656";"Tidak Ada";"2";"50";"2018-09-06";"18:18:02"
"1917";"114";"4657";"Tidak Ada";"2";"50";"2018-09-06";"18:20:52"
"1918";"204";"8919";"Tidak Ada";"2";"71";"2018-09-06";"18:37:55"
"1919";"204";"8920";"Tidak Ada";"2";"33";"2018-09-06";"18:40:55"
"1920";"27";"1251";"Tidak Ada";"2";"39";"2018-09-06";"20:08:06"
"1921";"27";"1252";"Tidak Ada";"2";"39";"2018-09-06";"20:10:12"
"1922";"27";"1253";"Tidak Ada";"2";"39";"2018-09-06";"20:12:14"
"1923";"27";"1254";"Tidak Ada";"2";"39";"2018-09-06";"20:16:05"
"1924";"27";"1255";"Tidak Ada";"2";"39";"2018-09-06";"20:18:14"
"1925";"5894";"247711";"Tidak Ada";"2";"74";"2018-09-06";"20:18:25"
"1926";"27";"1256";"Tidak Ada";"2";"39";"2018-09-06";"20:19:57"
"1927";"27";"1257";"Tidak Ada";"2";"39";"2018-09-06";"20:21:34"
"1928";"27";"1258";"Tidak Ada";"2";"39";"2018-09-06";"20:23:42"
"1929";"27";"1259";"Tidak Ada";"2";"39";"2018-09-06";"20:25:02"
"1930";"27";"1260";"Tidak Ada";"2";"39";"2018-09-06";"20:26:22"
"1931";"5894";"247712";"Tidak Ada";"2";"74";"2018-09-06";"20:26:40"
"1932";"27";"1261";"Tidak Ada";"2";"39";"2018-09-06";"20:27:35"
"1933";"5894";"247713";"Tidak Ada";"2";"74";"2018-09-06";"20:29:03"
"1934";"27";"1262";"Tidak Ada";"2";"39";"2018-09-06";"20:29:34"
"1935";"5894";"247714";"Tidak Ada";"2";"74";"2018-09-06";"20:31:06"
"1936";"27";"1263";"Tidak Ada";"2";"39";"2018-09-06";"20:31:54"
"1937";"27";"1264";"Tidak Ada";"2";"39";"2018-09-06";"20:33:24"
"1938";"5894";"247715";"Tidak Ada";"2";"74";"2018-09-06";"20:34:30"
"1939";"5894";"247716";"Tidak Ada";"2";"74";"2018-09-06";"20:36:11"
"1940";"5894";"247717";"Tidak Ada";"2";"74";"2018-09-06";"20:37:23"
"1941";"5894";"247718";"Tidak Ada";"2";"74";"2018-09-06";"20:38:40"
"1942";"5894";"247719";"Tidak Ada";"2";"74";"2018-09-06";"20:41:20"
"1943";"5894";"247720";"Tidak Ada";"2";"74";"2018-09-06";"20:42:45"
"1944";"5894";"247721";"Tidak Ada";"2";"74";"2018-09-06";"20:43:51"
"1945";"5894";"247722";"Tidak Ada";"2";"74";"2018-09-06";"20:44:48"
"1946";"5905";"248110";"menyaksikan rombongan Sembilan Sekjen koalisi Parpol yang menggunakan motor gede";"2";"39";"2018-09-06";"20:45:02"
"1947";"5894";"247723";"Tidak Ada";"2";"74";"2018-09-06";"20:46:04"
"1948";"5894";"247724";"Tidak Ada";"2";"74";"2018-09-06";"20:47:24"
