"id_waktu";"id_berita";"id_kalimat";"waktu";"isValid";"id_submitter";"date_submit";"time_submit"
"1594";"71";"3134";"Tidak Ada";"2";"45";"2018-09-05";"13:34:25"
"1595";"200";"8755";"November 18, 2017";"2";"33";"2018-09-05";"13:34:47"
"1596";"267";"11621";"Tidak Ada";"2";"62";"2018-09-05";"13:34:54"
"1597";"35";"1587";"Tidak Ada";"2";"34";"2018-09-05";"13:34:59"
"1598";"267";"11621";"Tidak Ada";"2";"67";"2018-09-05";"13:35:02"
"1599";"267";"11621";"Tidak Ada";"2";"67";"2018-09-05";"13:35:03"
"1600";"35";"1588";"Tidak Ada";"2";"34";"2018-09-05";"13:37:18"
"1601";"200";"8728";"Tidak Ada";"2";"33";"2018-09-05";"13:37:34"
"1602";"200";"8729";"Tidak Ada";"2";"33";"2018-09-05";"13:38:24"
"1603";"267";"11592";"Tidak Ada";"2";"67";"2018-09-05";"13:38:25"
"1604";"98";"4070";"masa mendatang";"2";"52";"2018-09-05";"13:38:51"
"1605";"35";"1589";"Tidak Ada";"2";"34";"2018-09-05";"13:38:58"
"1606";"98";"4070";"masa mendatang";"2";"52";"2018-09-05";"13:39:00"
"1607";"267";"11592";"Tidak Ada";"2";"62";"2018-09-05";"13:39:15"
"1608";"200";"8730";"Tidak Ada";"2";"33";"2018-09-05";"13:39:24"
"1609";"35";"1590";"Tidak Ada";"2";"34";"2018-09-05";"13:40:04"
"1610";"200";"8731";"Tidak Ada";"2";"33";"2018-09-05";"13:40:30"
"1611";"35";"1591";"Tidak Ada";"2";"34";"2018-09-05";"13:40:49"
"1612";"200";"8732";"Tidak Ada";"2";"33";"2018-09-05";"13:41:10"
"1613";"267";"11593";"Selasa (21/11/2017)";"2";"62";"2018-09-05";"13:41:52"
"1614";"200";"8733";"Tidak Ada";"2";"33";"2018-09-05";"13:41:54"
"1615";"192";"8370";"Tidak Ada";"2";"34";"2018-09-05";"13:42:09"
"1616";"267";"11593";"Selasa (21/11/2017)";"2";"67";"2018-09-05";"13:42:18"
"1617";"200";"8734";"Tidak Ada";"2";"33";"2018-09-05";"13:42:41"
"1618";"192";"8371";"Tidak Ada";"2";"34";"2018-09-05";"13:43:15"
"1619";"192";"8372";"Tidak Ada";"2";"34";"2018-09-05";"13:43:54"
"1620";"267";"11595";"Tidak Ada";"2";"67";"2018-09-05";"13:44:11"
"1621";"200";"8735";"Tidak Ada";"2";"33";"2018-09-05";"13:44:59"
"1622";"267";"11595";"Tidak Ada";"2";"62";"2018-09-05";"13:45:26"
"1623";"192";"8373";"Tidak Ada";"2";"34";"2018-09-05";"13:45:34"
"1624";"200";"8736";"13/11/2017";"2";"33";"2018-09-05";"13:45:50"
"1625";"267";"11596";"Tidak Ada";"2";"67";"2018-09-05";"13:45:53"
"1626";"267";"11596";"Tidak Ada";"2";"62";"2018-09-05";"13:47:39"
"1627";"200";"8737";"Tidak Ada";"2";"33";"2018-09-05";"13:47:40"
"1628";"192";"8374";"Tidak Ada";"2";"34";"2018-09-05";"13:47:45"
"1629";"98";"4071";"Tidak Ada";"2";"52";"2018-09-05";"13:48:56"
"1630";"192";"8375";"Tidak Ada";"2";"34";"2018-09-05";"13:49:19"
"1631";"267";"11597";"Senin (20/11/2017)";"2";"62";"2018-09-05";"13:49:46"
"1632";"200";"8738";"Tidak Ada";"2";"33";"2018-09-05";"13:50:06"
"1633";"192";"8376";"Tidak Ada";"2";"34";"2018-09-05";"13:50:20"
"1634";"98";"4072";"Tidak Ada";"2";"52";"2018-09-05";"13:50:45"
"1635";"267";"11597";"Senin (20/11/2017)";"2";"67";"2018-09-05";"13:50:48"
"1636";"200";"8739";"Tidak Ada";"2";"33";"2018-09-05";"13:51:49"
"1637";"267";"11600";"Tidak Ada";"2";"67";"2018-09-05";"13:52:14"
"1638";"98";"4073";"Tidak Ada";"2";"52";"2018-09-05";"13:52:33"
"1639";"200";"8740";"Tidak Ada";"2";"33";"2018-09-05";"13:53:12"
"1640";"267";"11601";"Tidak Ada";"2";"67";"2018-09-05";"13:53:56"
"1641";"267";"11600";"Tidak Ada";"2";"62";"2018-09-05";"13:54:03"
"1642";"192";"8377";"Tidak Ada";"2";"34";"2018-09-05";"13:54:04"
"1643";"98";"4025";"Tidak Ada";"2";"52";"2018-09-05";"13:54:18"
"1644";"200";"8741";"Tidak Ada";"2";"33";"2018-09-05";"13:54:58"
"1645";"200";"8742";"Tidak Ada";"2";"33";"2018-09-05";"13:55:57"
"1646";"192";"8378";"Tidak Ada";"2";"34";"2018-09-05";"13:56:07"
"1647";"267";"11603";"Tidak Ada";"2";"62";"2018-09-05";"13:56:26"
"1648";"267";"11603";"Tahun 1980";"2";"67";"2018-09-05";"13:56:41"
"1649";"267";"11603";"Tidak Ada";"2";"67";"2018-09-05";"13:56:45"
"1650";"192";"8379";"Tidak Ada";"2";"34";"2018-09-05";"13:57:10"
"1651";"200";"8743";"Tidak Ada";"2";"33";"2018-09-05";"13:57:21"
"1652";"98";"4027";"Tidak Ada";"2";"52";"2018-09-05";"13:58:12"
"1653";"267";"11604";"Tidak Ada";"2";"67";"2018-09-05";"13:59:08"
"1654";"192";"8380";"Tidak Ada";"2";"34";"2018-09-05";"13:59:09"
"1655";"192";"8380";"Tidak Ada";"2";"62";"2018-09-05";"14:01:09"
"1656";"267";"11605";"Tahun 1990an";"2";"67";"2018-09-05";"14:01:37"
"1657";"192";"8381";"Tidak Ada";"2";"34";"2018-09-05";"14:01:42"
"1658";"98";"4028";"Tidak Ada";"2";"52";"2018-09-05";"14:02:58"
"1659";"267";"11606";"Tidak Ada";"2";"67";"2018-09-05";"14:03:31"
"1660";"267";"11606";"Tidak Ada";"2";"67";"2018-09-05";"14:03:32"
"1661";"98";"4029";"Tidak Ada";"2";"52";"2018-09-05";"14:03:53"
"1662";"192";"8382";"(13/11/2017)";"2";"34";"2018-09-05";"14:03:54"
"1663";"98";"4030";"malam";"2";"52";"2018-09-05";"14:04:25"
"1664";"267";"11608";"Tidak Ada";"2";"67";"2018-09-05";"14:04:56"
"1665";"267";"11610";"Tidak Ada";"2";"67";"2018-09-05";"14:06:08"
"1666";"192";"8383";"Tidak Ada";"2";"34";"2018-09-05";"14:07:00"
"1667";"267";"11622";"Tidak Ada";"2";"67";"2018-09-05";"14:07:41"
"1668";"98";"4031";"Tidak Ada";"2";"52";"2018-09-05";"14:08:48"
"1669";"192";"8384";"Tidak Ada";"2";"34";"2018-09-05";"14:09:29"
"1670";"98";"4032";"Tidak Ada";"2";"52";"2018-09-05";"14:10:01"
"1671";"267";"11623";"Tidak Ada";"2";"67";"2018-09-05";"14:11:03"
"1672";"192";"8385";"Tidak Ada";"2";"34";"2018-09-05";"14:11:34"
"1673";"98";"4033";"Tidak Ada";"2";"52";"2018-09-05";"14:11:35"
"1674";"267";"11624";"Tahun 1980";"2";"67";"2018-09-05";"14:13:00"
"1675";"98";"4035";"Tidak Ada";"2";"52";"2018-09-05";"14:13:04"
"1676";"267";"11625";"Tidak Ada";"2";"67";"2018-09-05";"14:14:20"
"1677";"98";"4036";"Tidak Ada";"2";"52";"2018-09-05";"14:15:55"
"1678";"98";"4037";"Tidak Ada";"2";"52";"2018-09-05";"14:16:59"
"1679";"267";"11626";"Tahun 2001";"2";"67";"2018-09-05";"14:17:41"
"1680";"192";"8386";"Tidak Ada";"2";"34";"2018-09-05";"14:18:23"
"1681";"98";"4040";"Tidak Ada";"2";"52";"2018-09-05";"14:19:41"
"1682";"267";"11627";"Tidak Ada";"2";"67";"2018-09-05";"14:20:24"
"1683";"192";"8387";"Tidak Ada";"2";"34";"2018-09-05";"14:21:24"
"1684";"267";"11628";"Tahun 2000";"2";"67";"2018-09-05";"14:22:03"
"1685";"192";"8388";"Tidak Ada";"2";"34";"2018-09-05";"14:22:16"
"1686";"267";"11629";"Tidak Ada";"2";"67";"2018-09-05";"14:23:52"
"1687";"267";"11604";"Tidak Ada";"2";"62";"2018-09-05";"14:24:29"
"1688";"267";"11627";"Tidak Ada";"2";"65";"2018-09-05";"14:26:07"
"1689";"267";"11630";"Tidak Ada";"2";"67";"2018-09-05";"14:26:50"
"1690";"192";"8389";"Tidak Ada";"2";"34";"2018-09-05";"14:27:08"
"1691";"98";"4041";"Tidak Ada";"2";"52";"2018-09-05";"14:28:03"
"1692";"267";"11632";"Tidak Ada";"2";"67";"2018-09-05";"14:28:30"
"1693";"192";"8390";"Tidak Ada";"2";"34";"2018-09-05";"14:29:41"
"1694";"98";"4042";"Tidak Ada";"2";"52";"2018-09-05";"14:29:59"
"1695";"192";"8391";"Tidak Ada";"2";"34";"2018-09-05";"14:31:29"
"1696";"98";"4043";"Agustus";"2";"52";"2018-09-05";"14:33:00"
"1697";"192";"8392";"Tidak Ada";"2";"34";"2018-09-05";"14:33:52"
"1698";"203";"8869";"28 April 2017";"2";"62";"2018-09-05";"14:35:24"
"1699";"98";"4044";"Tidak Ada";"2";"52";"2018-09-05";"14:37:51"
"1700";"98";"4045";"Tidak Ada";"2";"52";"2018-09-05";"14:38:54"
"1701";"98";"4046";"Tidak Ada";"2";"52";"2018-09-05";"14:40:01"
"1702";"203";"8870";"Tidak Ada";"2";"62";"2018-09-05";"14:40:54"
"1703";"192";"8393";"Tidak Ada";"2";"34";"2018-09-05";"14:42:07"
"1704";"98";"4047";"Tidak Ada";"2";"52";"2018-09-05";"14:43:36"
"1705";"98";"4048";"Tidak Ada";"2";"52";"2018-09-05";"14:44:38"
"1706";"192";"8394";"Tidak Ada";"2";"34";"2018-09-05";"14:45:29"
"1707";"98";"4049";"Tidak Ada";"2";"52";"2018-09-05";"14:45:58"
"1708";"203";"8871";"Tidak Ada";"2";"62";"2018-09-05";"14:46:17"
"1709";"98";"4050";"Tidak Ada";"2";"52";"2018-09-05";"14:46:59"
"1710";"203";"8872";"Jumat (17/11/2017)";"2";"62";"2018-09-05";"14:47:37"
"1711";"98";"4051";"Tidak Ada";"2";"52";"2018-09-05";"14:48:06"
"1712";"98";"4052";"Tidak Ada";"2";"52";"2018-09-05";"14:49:29"
"1713";"98";"4053";"Tidak Ada";"2";"52";"2018-09-05";"14:50:25"
"1714";"98";"4054";"Tidak Ada";"2";"52";"2018-09-05";"14:51:56"
"1715";"98";"4055";"Tidak Ada";"2";"52";"2018-09-05";"14:53:24"
"1716";"192";"8395";"Tidak Ada";"2";"34";"2018-09-05";"14:53:38"
"1717";"203";"8873";"Tidak Ada";"2";"62";"2018-09-05";"15:00:25"
"1718";"203";"8874";"Tidak Ada";"2";"67";"2018-09-05";"15:02:35"
"1719";"284";"12246";"Tidak Ada";"2";"67";"2018-09-05";"15:11:19"
"1720";"284";"12247";"Tidak Ada";"2";"67";"2018-09-05";"15:13:42"
"1721";"284";"12248";"Tidak Ada";"2";"67";"2018-09-05";"15:16:51"
"1722";"284";"12249";"Tidak Ada";"2";"67";"2018-09-05";"15:19:17"
"1723";"284";"12250";"Tidak Ada";"2";"67";"2018-09-05";"15:20:50"
"1724";"284";"12251";"Tidak Ada";"2";"67";"2018-09-05";"15:21:40"
"1725";"289";"12407";"Tidak Ada";"2";"67";"2018-09-05";"15:22:43"
"1726";"289";"12408";"Tidak Ada";"2";"67";"2018-09-05";"15:23:58"
"1727";"289";"12408";"Tidak Ada";"2";"67";"2018-09-05";"15:24:00"
"1728";"289";"12409";"Tidak Ada";"2";"67";"2018-09-05";"15:24:54"
"1729";"289";"12410";"2010-2016";"2";"67";"2018-09-05";"15:26:01"
"1730";"289";"12411";"Tidak Ada";"2";"67";"2018-09-05";"15:27:02"
"1731";"289";"12412";"Tidak Ada";"2";"67";"2018-09-05";"15:27:53"
"1732";"289";"12413";"Tidak Ada";"2";"67";"2018-09-05";"15:29:10"
"1733";"76";"3255";"Tidak Ada";"2";"48";"2018-09-05";"16:36:11"
"1734";"200";"8744";"Tidak Ada";"2";"33";"2018-09-05";"17:53:51"
"1735";"200";"8745";"Tidak Ada";"2";"33";"2018-09-05";"17:54:41"
"1736";"200";"8746";"18/11/2017";"2";"33";"2018-09-05";"17:55:30"
"1737";"200";"8747";"Tidak Ada";"2";"33";"2018-09-05";"18:01:27"
"1738";"204";"8942";"Tidak Ada";"2";"33";"2018-09-05";"18:03:02"
"1739";"204";"8943";"Tidak Ada";"2";"33";"2018-09-05";"18:04:45"
"1740";"204";"8902";"28 November 2017";"2";"33";"2018-09-05";"18:06:50"
"1741";"204";"8903";"Tidak Ada";"2";"33";"2018-09-05";"18:09:41"
"1742";"204";"8904";"Tidak Ada";"2";"33";"2018-09-05";"18:17:31"
"1743";"204";"8905";"Tidak Ada";"2";"33";"2018-09-05";"18:18:57"
"1744";"204";"8906";"Tidak Ada";"2";"33";"2018-09-05";"18:20:48"
"1745";"204";"8907";"Tidak Ada";"2";"33";"2018-09-05";"18:24:07"
"1746";"98";"4056";"Tidak Ada";"2";"52";"2018-09-05";"18:52:11"
"1747";"98";"4056";"Tidak Ada";"2";"52";"2018-09-05";"18:52:12"
"1748";"98";"4057";"Tidak Ada";"2";"52";"2018-09-05";"18:54:03"
"1749";"98";"4058";"Tidak Ada";"2";"52";"2018-09-05";"18:54:51"
"1750";"98";"4059";"Tidak Ada";"2";"52";"2018-09-05";"18:55:43"
"1751";"98";"4060";"Tidak Ada";"2";"52";"2018-09-05";"18:56:41"
"1752";"98";"4061";"Tidak Ada";"2";"52";"2018-09-05";"19:03:13"
"1753";"98";"4062";"Tidak Ada";"2";"52";"2018-09-05";"19:04:17"
"1754";"98";"4064";"Tidak Ada";"2";"52";"2018-09-05";"19:05:15"
"1755";"98";"4065";"Tidak Ada";"2";"52";"2018-09-05";"19:07:42"
"1756";"98";"4066";"Tidak Ada";"2";"52";"2018-09-05";"19:09:03"
"1757";"98";"4067";"Tidak Ada";"2";"52";"2018-09-05";"19:09:53"
"1758";"98";"4068";"Tidak Ada";"2";"52";"2018-09-05";"19:11:00"
"1759";"98";"4069";"Tidak Ada";"2";"52";"2018-09-05";"19:12:59"
"1760";"139";"5944";"Tidak Ada";"2";"52";"2018-09-05";"19:13:47"
"1761";"147";"6365";"Tidak Ada";"2";"52";"2018-09-05";"19:17:53"
"1762";"147";"6366";"Tidak Ada";"2";"52";"2018-09-05";"19:22:11"
"1763";"147";"6367";"Jumat (17/11/2017)";"2";"52";"2018-09-05";"19:27:25"
"1764";"147";"6371";"Tidak Ada";"2";"52";"2018-09-05";"19:29:38"
"1765";"147";"6372";"Tidak Ada";"2";"52";"2018-09-05";"19:33:31"
"1766";"147";"6320";"Kamis (16/11/2017)";"2";"52";"2018-09-05";"19:37:13"
"1767";"147";"6321";"awal pekan";"2";"52";"2018-09-05";"19:39:22"
"1768";"147";"6322";"Kamis (16/11/2017)";"2";"52";"2018-09-05";"19:40:13"
"1769";"147";"6322";"malam";"2";"52";"2018-09-05";"19:40:27"
"1770";"147";"6322";"WIB";"2";"52";"2018-09-05";"19:40:33"
"1771";"147";"6323";"Tidak Ada";"2";"52";"2018-09-05";"19:58:58"
"1772";"147";"6324";"Tidak Ada";"2";"52";"2018-09-05";"20:00:46"
"1773";"147";"6326";"Tidak Ada";"2";"52";"2018-09-05";"20:04:48"
"1774";"244";"10622";"Tidak Ada";"2";"65";"2018-09-05";"20:55:28"
"1775";"289";"12414";"Tidak Ada";"2";"67";"2018-09-05";"21:16:17"
"1776";"289";"12415";"Tidak Ada";"2";"67";"2018-09-05";"21:20:01"
"1777";"289";"12416";"Tidak Ada";"2";"67";"2018-09-05";"21:20:56"
"1778";"289";"12417";"Tidak Ada";"2";"67";"2018-09-05";"21:21:49"
"1779";"289";"12418";"17 November 2017";"2";"67";"2018-09-05";"21:25:28"
"1780";"289";"12419";"Tidak Ada";"2";"67";"2018-09-05";"21:26:47"
"1781";"289";"12420";"2014-2016";"2";"67";"2018-09-05";"21:27:50"
"1782";"289";"12421";"Tidak Ada";"2";"67";"2018-09-05";"21:28:55"
"1783";"289";"12422";"Tidak Ada";"2";"67";"2018-09-05";"21:29:55"
"1784";"289";"12423";"Tidak Ada";"2";"67";"2018-09-05";"21:30:29"
"1785";"289";"12424";"Tidak Ada";"2";"67";"2018-09-05";"21:31:15"
"1786";"289";"12425";"Tidak Ada";"2";"67";"2018-09-05";"21:32:27"
"1787";"289";"12426";"Tidak Ada";"2";"67";"2018-09-05";"21:33:07"
"1788";"289";"12427";"Tidak Ada";"2";"67";"2018-09-05";"21:33:49"
"1789";"244";"10623";"Tidak Ada";"2";"65";"2018-09-05";"21:34:42"
"1790";"244";"10624";"Tidak Ada";"2";"65";"2018-09-05";"21:38:14"
"1791";"289";"12428";"Tidak Ada";"2";"67";"2018-09-05";"21:38:55"
"1792";"289";"12429";"20 Agustus 2017";"2";"67";"2018-09-05";"21:40:59"
"1793";"244";"10625";"Tidak Ada";"2";"65";"2018-09-05";"21:41:38"
"1794";"289";"12430";"2017";"2";"67";"2018-09-05";"21:43:23"
"1795";"289";"12431";"Tidak Ada";"2";"67";"2018-09-05";"21:44:08"
"1796";"289";"12432";"3 Oktober 2017";"2";"67";"2018-09-05";"21:47:05"
"1797";"293";"12534";"2017";"2";"67";"2018-09-05";"21:49:14"
"1798";"293";"12534";"Rabu";"2";"67";"2018-09-05";"21:50:31"
"1799";"293";"12535";"Tidak Ada";"2";"67";"2018-09-05";"21:51:40"
"1800";"293";"12536";"Tidak Ada";"2";"67";"2018-09-05";"21:52:31"
"1801";"293";"12537";"Tidak Ada";"2";"67";"2018-09-05";"21:54:04"
"1802";"293";"12538";"Juni-Agustus 2017";"2";"67";"2018-09-05";"21:56:20"
"1803";"293";"12539";"Tidak Ada";"2";"67";"2018-09-05";"21:58:14"
"1804";"293";"12540";"Tidak Ada";"2";"67";"2018-09-05";"21:59:45"
"1805";"293";"12541";"Tidak Ada";"2";"67";"2018-09-05";"22:05:07"
"1806";"293";"12542";"Tidak Ada";"2";"67";"2018-09-05";"22:06:04"
"1807";"293";"12543";"Tidak Ada";"2";"67";"2018-09-05";"22:09:43"
"1808";"293";"12544";"Tidak Ada";"2";"67";"2018-09-05";"22:10:29"
"1809";"293";"12545";"Tidak Ada";"2";"67";"2018-09-05";"22:11:14"
"1810";"293";"12546";"Tidak Ada";"2";"67";"2018-09-05";"22:12:22"
"1811";"293";"12547";"Tidak Ada";"2";"67";"2018-09-05";"22:13:06"
"1812";"293";"12547";"Tidak Ada";"2";"67";"2018-09-05";"22:13:06"
"1813";"293";"12548";"Tidak Ada";"2";"67";"2018-09-05";"22:15:25"
"1814";"244";"10626";"Desember 2016";"2";"65";"2018-09-06";"00:35:28"
"1815";"244";"10627";"Tidak Ada";"2";"65";"2018-09-06";"00:36:27"
"1816";"244";"10628";"Senin(20/11/2017)";"2";"65";"2018-09-06";"00:38:46"
"1817";"244";"10629";"Tidak Ada";"2";"65";"2018-09-06";"00:39:46"
"1818";"244";"10630";"Tidak Ada";"2";"65";"2018-09-06";"00:41:57"
"1819";"244";"10631";"Tidak Ada";"2";"65";"2018-09-06";"00:44:29"
"1820";"244";"10632";"Tidak Ada";"2";"65";"2018-09-06";"00:46:10"
"1821";"244";"10633";"Tidak Ada";"2";"65";"2018-09-06";"00:47:39"
"1822";"244";"10634";"Tidak Ada";"2";"65";"2018-09-06";"00:48:55"
"1823";"244";"10635";"Tidak Ada";"2";"65";"2018-09-06";"00:50:16"
"1824";"244";"10636";"Tidak Ada";"2";"65";"2018-09-06";"00:51:55"
"1825";"244";"10637";"Tidak Ada";"2";"65";"2018-09-06";"00:54:18"
"1826";"244";"10638";"Tidak Ada";"2";"65";"2018-09-06";"00:54:58"
"1827";"244";"10639";"Tidak Ada";"2";"65";"2018-09-06";"00:56:15"
"1828";"204";"8908";"Tidak Ada";"2";"33";"2018-09-06";"08:05:17"
"1829";"204";"8909";"Tidak Ada";"2";"33";"2018-09-06";"08:07:42"
"1830";"204";"8910";"Februari 2017";"2";"33";"2018-09-06";"08:09:47"
"1831";"204";"8911";"Tidak Ada";"2";"33";"2018-09-06";"08:11:22"
"1832";"204";"8912";"Tidak Ada";"2";"33";"2018-09-06";"08:22:14"
"1833";"204";"8913";"Tidak Ada";"2";"33";"2018-09-06";"08:27:33"
"1834";"204";"8914";"Tidak Ada";"2";"33";"2018-09-06";"08:32:26"
"1835";"204";"8915";"Tidak Ada";"2";"33";"2018-09-06";"08:33:36"
"1836";"204";"8916";"Tidak Ada";"2";"33";"2018-09-06";"08:34:26"
"1837";"204";"8917";"Tidak Ada";"2";"33";"2018-09-06";"08:35:12"
"1838";"204";"8918";"November 16, 2017";"2";"33";"2018-09-06";"08:36:30"
"1839";"75";"3234";"Tidak Ada";"2";"42";"2018-09-06";"10:04:11"
"1840";"75";"3235";"Tidak Ada";"2";"42";"2018-09-06";"10:05:33"
"1841";"75";"3236";"Tidak Ada";"2";"42";"2018-09-06";"10:07:32"
"1842";"75";"3237";"Tidak Ada";"2";"42";"2018-09-06";"10:10:56"
"1843";"75";"3238";"Tidak Ada";"2";"42";"2018-09-06";"10:12:28"
"1844";"75";"3239";"Tidak Ada";"2";"42";"2018-09-06";"10:14:23"
"1845";"75";"3240";"Tidak Ada";"2";"42";"2018-09-06";"10:16:03"
"1846";"75";"3241";"Tidak Ada";"2";"42";"2018-09-06";"10:17:34"
"1847";"75";"3242";"Tidak Ada";"2";"42";"2018-09-06";"10:20:49"
"1848";"75";"3243";"Tidak Ada";"2";"42";"2018-09-06";"10:27:24"
"1849";"75";"3244";"Tidak Ada";"2";"42";"2018-09-06";"10:29:54"
"1850";"75";"3245";"Sabtu (11/11/2017).";"2";"42";"2018-09-06";"10:33:59"
"1851";"192";"8396";"Tidak Ada";"2";"34";"2018-09-06";"10:44:41"
"1852";"147";"6327";"Tidak Ada";"2";"52";"2018-09-06";"11:58:29"
"1853";"147";"6328";"19.00 WIB";"2";"52";"2018-09-06";"11:58:56"
"1854";"147";"6329";"17.30";"2";"52";"2018-09-06";"12:01:21"
"1855";"147";"6331";"Tidak Ada";"2";"52";"2018-09-06";"12:04:20"
"1856";"147";"6332";"Tidak Ada";"2";"52";"2018-09-06";"12:05:59"
"1857";"147";"6333";"tahun 2012";"2";"52";"2018-09-06";"12:07:08"
"1858";"147";"6334";"Jumat (17/11)";"2";"52";"2018-09-06";"12:11:23"
"1859";"147";"6335";"Tidak Ada";"2";"52";"2018-09-06";"12:15:13"
"1860";"147";"6336";"Tidak Ada";"2";"52";"2018-09-06";"12:21:56"
"1861";"147";"6337";"Tidak Ada";"2";"52";"2018-09-06";"12:23:34"
"1862";"147";"6338";"Tidak Ada";"2";"52";"2018-09-06";"12:24:55"
"1863";"147";"6339";"Tidak Ada";"2";"52";"2018-09-06";"12:26:29"
"1864";"147";"6340";"Tidak Ada";"2";"52";"2018-09-06";"12:27:47"
"1865";"147";"6341";"Tidak Ada";"2";"52";"2018-09-06";"12:28:36"
"1866";"147";"6342";"Tidak Ada";"2";"52";"2018-09-06";"12:29:42"
"1867";"147";"6343";"Tidak Ada";"2";"52";"2018-09-06";"12:30:32"
"1868";"147";"6344";"Kamis (16/11/2017)";"2";"52";"2018-09-06";"12:32:36"
"1869";"147";"6345";"Tidak Ada";"2";"52";"2018-09-06";"12:36:02"
"1870";"147";"6346";"Tidak Ada";"2";"52";"2018-09-06";"12:36:35"
"1871";"113";"4617";"Tidak Ada";"2";"50";"2018-09-06";"14:10:29"
"1872";"113";"4618";"Tidak Ada";"2";"50";"2018-09-06";"14:16:39"
"1873";"76";"3256";"Tidak Ada";"2";"48";"2018-09-06";"14:35:56"
"1874";"76";"3257";"Tidak Ada";"2";"48";"2018-09-06";"14:36:40"
"1875";"76";"3258";"Tidak Ada";"2";"48";"2018-09-06";"14:39:02"
"1876";"76";"3259";"Tidak Ada";"2";"48";"2018-09-06";"14:41:41"
"1877";"76";"3260";"Tidak Ada";"2";"48";"2018-09-06";"14:43:20"
"1878";"76";"3261";"Tidak Ada";"2";"48";"2018-09-06";"14:44:40"
"1879";"76";"3262";"Tidak Ada";"2";"48";"2018-09-06";"14:45:23"
"1880";"76";"3263";"Tidak Ada";"2";"48";"2018-09-06";"14:46:19"
"1881";"76";"3264";"Tidak Ada";"2";"48";"2018-09-06";"14:47:45"
"1882";"76";"3265";"Tidak Ada";"2";"48";"2018-09-06";"14:51:12"
"1883";"76";"3266";"Tidak Ada";"2";"48";"2018-09-06";"14:52:10"
"1884";"76";"3267";"9:02am";"2";"48";"2018-09-06";"14:53:04"
"1885";"76";"3267";"Nov 13, 2017";"2";"48";"2018-09-06";"14:53:18"
"1886";"76";"3268";"Tidak Ada";"2";"48";"2018-09-06";"14:55:50"
"1887";"76";"3269";"Tidak Ada";"2";"48";"2018-09-06";"14:57:09"
"1888";"76";"3270";"Tidak Ada";"2";"48";"2018-09-06";"14:58:32"
"1889";"76";"3271";"Tidak Ada";"2";"48";"2018-09-06";"15:03:19"
"1890";"76";"3272";"Senin (13/11/2017)";"2";"48";"2018-09-06";"15:04:01"
"1891";"76";"3273";"Maret 2018";"2";"48";"2018-09-06";"15:06:59"
"1892";"76";"3274";"Tidak Ada";"2";"48";"2018-09-06";"15:08:15"
"1893";"76";"3275";"Tidak Ada";"2";"48";"2018-09-06";"15:10:24"
"1894";"76";"3276";"Tidak Ada";"2";"48";"2018-09-06";"15:11:24"
"1895";"76";"3277";"Tidak Ada";"2";"48";"2018-09-06";"15:13:16"
"1896";"76";"3278";"Tidak Ada";"2";"48";"2018-09-06";"15:15:48"
"1897";"113";"4619";"Tidak Ada";"2";"50";"2018-09-06";"16:03:52"
"1898";"113";"4620";"Tidak Ada";"2";"50";"2018-09-06";"16:07:59"
"1899";"113";"4621";"Tidak Ada";"2";"50";"2018-09-06";"16:10:44"
"1900";"113";"4622";"Tidak Ada";"2";"50";"2018-09-06";"16:13:46"
"1901";"113";"4623";"pagi";"2";"50";"2018-09-06";"16:16:21"
"1902";"113";"4623";"sore";"2";"50";"2018-09-06";"16:16:29"
"1903";"113";"4624";"Tidak Ada";"2";"50";"2018-09-06";"16:19:50"
"1904";"113";"4625";"Tidak Ada";"2";"50";"2018-09-06";"16:21:49"
"1905";"113";"4626";"Tidak Ada";"2";"50";"2018-09-06";"16:24:47"
"1906";"113";"4627";"Tidak Ada";"2";"50";"2018-09-06";"16:26:27"
"1907";"113";"4628";"Tidak Ada";"2";"50";"2018-09-06";"16:28:25"
"1908";"113";"4629";"Tidak Ada";"2";"50";"2018-09-06";"16:30:49"
"1909";"113";"4630";"Tidak Ada";"2";"50";"2018-09-06";"16:32:11"
"1910";"113";"4631";"Tidak Ada";"2";"50";"2018-09-06";"16:34:34"
"1911";"113";"4632";"Tidak Ada";"2";"50";"2018-09-06";"16:36:08"
"1912";"113";"4633";"Tidak Ada";"2";"50";"2018-09-06";"16:40:01"
"1913";"113";"4634";"Tidak Ada";"2";"50";"2018-09-06";"16:43:07"
"1914";"113";"4635";"Tidak Ada";"2";"50";"2018-09-06";"16:48:15"
"1915";"113";"4636";"Tidak Ada";"2";"50";"2018-09-06";"16:50:51"
"1916";"113";"4637";"Tidak Ada";"2";"50";"2018-09-06";"16:58:35"
"1917";"113";"4638";"Tidak Ada";"2";"50";"2018-09-06";"17:04:09"
"1918";"113";"4639";"Tidak Ada";"2";"50";"2018-09-06";"17:06:38"
"1919";"113";"4640";"Dec 5, 2015";"2";"50";"2018-09-06";"17:12:13"
"1920";"113";"4640";"10:44pm";"2";"50";"2018-09-06";"17:12:26"
"1921";"113";"4641";"Tidak Ada";"2";"50";"2018-09-06";"17:18:16"
"1922";"113";"4642";"Tidak Ada";"2";"50";"2018-09-06";"17:20:56"
"1923";"113";"4643";"Tidak Ada";"2";"50";"2018-09-06";"17:23:43"
"1924";"113";"4644";"Tidak Ada";"2";"50";"2018-09-06";"17:26:19"
