id_berita;id_kalimat;kuantitas;isValid
147;6327;Tidak Ada;2
147;6328;Tidak Ada;2
147;6329;Tidak Ada;2
147;6331;Tidak Ada;2
147;6332;Tidak Ada;2
147;6333;Tidak Ada;2
147;6334;Tidak Ada;2
147;6335;Tidak Ada;2
147;6336;Tidak Ada;2
147;6337;Tidak Ada;2
147;6338;Tidak Ada;2
147;6339;Tidak Ada;2
147;6340;Tidak Ada;2
147;6341;Tidak Ada;2
147;6342;Tidak Ada;2
147;6343;Tidak Ada;2
147;6344;Tidak Ada;2
147;6345;30 meter;2
147;6346;Tidak Ada;2
113;4617;Tidak Ada;2
113;4618;Tidak Ada;2
76;3256;Tidak Ada;2
76;3257;Tidak Ada;2
76;3258;Tidak Ada;2
76;3259;Tidak Ada;2
76;3260;Tidak Ada;2
76;3261;Tidak Ada;2
76;3262;13;2
76;3263;Tidak Ada;2
76;3264;31;2
76;3265;Tidak Ada;2
76;3266;Tidak Ada;2
76;3267;Tidak Ada;2
76;3268;Tidak Ada;2
76;3269;Tidak Ada;2
76;3270;Tidak Ada;2
76;3271;Tidak Ada;2
76;3272;Tidak Ada;2
76;3273;Tidak Ada;2
76;3274;Tidak Ada;2
76;3275;Tidak Ada;2
76;3276;Tidak Ada;2
76;3277;58;2
76;3278;Tidak Ada;2
113;4619;Tidak Ada;2
113;4620;Tidak Ada;2
113;4621;170 kilometer;2
113;4622;lebar 50-150;2
113;4623;Tidak Ada;2
113;4624;Tidak Ada;2
113;4625;Tidak Ada;2
113;4626;Tidak Ada;2
113;4627;Tidak Ada;2
113;4628;Rp5;2
113;4629;Rp5000 per orang;2
113;4630;20 menit;2
113;4631;Tidak Ada;2
113;4632;Tidak Ada;2
113;4633;Tidak Ada;2
113;4634;Tidak Ada;2
113;4635;Tidak Ada;2
113;4636;Tidak Ada;2
113;4637;Tidak Ada;2
113;4638;Tidak Ada;2
113;4639;Dua pantai;2
113;4640;dua pantai;2
113;4641;Pertama;2
113;4642;Tidak Ada;2
113;4643;Tidak Ada;2
113;4644;Tidak Ada;2
113;4645;Tidak Ada;2
113;4646;Tidak Ada;2
113;4647;Tidak Ada;2
113;4648;Tidak Ada;2
113;4649;Tidak Ada;2
113;4650;Tidak Ada;2
113;4651;Tidak Ada;2
113;4652;Tidak Ada;2
113;4653;Tidak Ada;2
113;4654;Tidak Ada;2
114;4655;Tidak Ada;2
114;4656;Tidak Ada;2
114;4657;Tidak Ada;2
204;8919;Tidak Ada;2
204;8920;Tidak Ada;2
27;1251;Tidak Ada;2
27;1252;Tidak Ada;2
27;1253;Tidak Ada;2
27;1254;Tidak Ada;2
27;1255;Tidak Ada;2
5894;247711;Tidak Ada;2
27;1256;Tidak Ada;2
27;1257;Tidak Ada;2
27;1258;Tidak Ada;2
27;1259;Tidak Ada;2
5894;247712;Tidak Ada;2
27;1260;Tidak Ada;2
27;1261;Tidak Ada;2
5894;247713;Tidak Ada;2
27;1262;90;2
5894;247714;Tidak Ada;2
27;1263;Tidak Ada;2
27;1264;Tidak Ada;2
5894;247715;Tidak Ada;2
5894;247716;Tidak Ada;2
5894;247717;Tidak Ada;2
5894;247718;Tidak Ada;2
5894;247719;Tidak Ada;2
5894;247720;Tidak Ada;2
5894;247721;Tidak Ada;2
5894;247722;Tidak Ada;2
5905;248110;Sembilan;2
5894;247723;Tidak Ada;2
5894;247724;Tidak Ada;2
5894;247725;Tidak Ada;2
5905;248111;Tidak Ada;2
5894;247726;Tidak Ada;2
5905;248112;Tidak Ada;2
5894;247727;Tidak Ada;2
5894;247728;Tidak Ada;2
5894;247729;Tidak Ada;2
5894;247730;Tidak Ada;2
5894;247731;Tidak Ada;2
5894;247732;Tidak Ada;2
5894;247733;Tidak Ada;2
5894;247734;Tidak Ada;2
5894;247735;Tidak Ada;2
5894;247736;Tidak Ada;2
5905;248113;23;2
5894;247737;Tidak Ada;2
5894;247738;Tidak Ada;2
5894;247739;Tidak Ada;2
5905;248114;Tidak Ada;2
5905;248115;Tidak Ada;2
5905;248116;Tidak Ada;2
5894;247740;Tidak Ada;2
5905;248117;Tidak Ada;2
5894;247741;Tidak Ada;2
5894;247742;Tidak Ada;2
5905;248118;Tidak Ada;2
5905;248119;Tidak Ada;2
5894;247743;Tidak Ada;2
5894;247744;Tidak Ada;2
5905;248120;Tidak Ada;2
5905;248121;Tidak Ada;2
5905;248122;Tidak Ada;2
5905;248123;Tidak Ada;2
5905;248124;Tidak Ada;2
5905;248125;Tidak Ada;2
5905;248126;Tidak Ada;2
114;4658;Tidak Ada;2
114;4659;Tidak Ada;2
114;4660;Tidak Ada;2
306;13123;Tidak Ada;2
306;13124;Tidak Ada;2
306;13125;Tidak Ada;2
114;4661;Tidak Ada;2
114;4662;Tidak Ada;2
114;4663;Tidak Ada;2
5905;248127;Tidak Ada;2
5905;248128;Tidak Ada;2
5905;248129;Tidak Ada;2
114;4664;Tidak Ada;2
5905;248130;Tidak Ada;2
114;4665;Tidak Ada;2
5905;248131;Tidak Ada;2
114;4666;Tidak Ada;2
5894;247745;Tidak Ada;2
5894;247746;Tidak Ada;2
114;4667;Tidak Ada;2
5894;247747;Tidak Ada;2
5894;247748;Tidak Ada;2
5894;247749;Tidak Ada;2
5894;247750;Tidak Ada;2
5894;247751;Tidak Ada;2
5894;247752;Tidak Ada;2
114;4668;Tidak Ada;2
5894;247753;Tidak Ada;2
114;4669;Tidak Ada;2
5894;247754;Tidak Ada;2
5897;247830;Tidak Ada;2
5894;247755;Tidak Ada;2
5894;247756;Tidak Ada;2
5897;247831;Tidak Ada;2
5894;247757;Tidak Ada;2
114;4670;Tidak Ada;2
5897;247832;Tidak Ada;2
5894;247758;Tidak Ada;2
114;4671;Tidak Ada;2
114;4672;Tidak Ada;2
5903;248065;Tidak Ada;2
114;4673;Tidak Ada;2
5897;247833;Tidak Ada;2
5903;248066;Tidak Ada;2
75;3246;Tidak Ada;2
5897;247834;Tidak Ada;2
5903;248067;Tidak Ada;2
114;4674;Tidak Ada;2
5903;248068;Tidak Ada;2
5903;248069;Tidak Ada;2
114;4675;Tidak Ada;2
75;3247;Tidak Ada;2
5897;247835;Tidak Ada;2
5903;248070;Tidak Ada;2
5903;248071;Tidak Ada;2
114;4676;Tidak Ada;2
5897;247836;Tidak Ada;2
75;3248;Tidak Ada;2
5903;248072;Tidak Ada;2
5903;248073;Tidak Ada;2
5903;248074;Tidak Ada;2
5897;247837;Tidak Ada;2
5903;248075;Tidak Ada;2
213;9231;Tidak Ada;2
5897;247838;Tidak Ada;2
5872;246890;Tidak Ada;2
5872;246891;Tidak Ada;2
213;9232;Tidak Ada;2
5872;246892;Tidak Ada;2
252;10977;Tidak Ada;2
5872;246893;Tidak Ada;2
5959;250185;Tidak Ada;2
252;10978;Tidak Ada;2
5872;246894;Tidak Ada;2
5872;246895;Tidak Ada;2
252;10979;Tidak Ada;2
5959;250186;Tidak Ada;2
114;4677;Tidak Ada;2
252;10980;Tidak Ada;2
114;4678;Tidak Ada;2
5959;250187;Tidak Ada;2
5872;246896;Tidak Ada;2
5872;246897;Tidak Ada;2
252;10981;Tidak Ada;2
5872;246898;Tidak Ada;2
5872;246899;Tidak Ada;2
252;10982;Tidak Ada;2
114;4679;Tidak Ada;2
5872;246900;Tidak Ada;2
252;10983;Tidak Ada;2
5872;246901;Tidak Ada;2
5959;250188;Tidak Ada;2
5872;246902;Tidak Ada;2
252;10984;Tidak Ada;2
5959;250189;Tidak Ada;2
5872;246903;Tidak Ada;2
252;10985;Tidak Ada;2
114;4680;Tidak Ada;2
5872;246904;Tidak Ada;2
5872;246905;Tidak Ada;2
114;4681;Tidak Ada;2
5872;246906;Tidak Ada;2
5959;250190;Tidak Ada;2
252;10986;Tidak Ada;2
5959;250191;Tidak Ada;2
5959;250155;Tidak Ada;2
252;10987;Tidak Ada;2
114;4682;Tidak Ada;2
5959;250156;Tidak Ada;2
252;10988;Tidak Ada;2
252;10989;Tidak Ada;2
5959;250157;Tidak Ada;2
252;10990;Tidak Ada;2
252;10991;Tidak Ada;2
5959;250158;Tidak Ada;2
252;10992;Tidak Ada;2
252;10993;Tidak Ada;2
5959;250159;Tidak Ada;2
252;10994;Tidak Ada;2
252;10995;Tidak Ada;2
5959;250161;Tidak Ada;2
114;4683;Tidak Ada;2
252;10996;Tidak Ada;2
114;4684;Tidak Ada;2
5959;250162;Tidak Ada;2
252;10997;Tidak Ada;2
114;4685;Tidak Ada;2
252;10998;Tidak Ada;2
114;4686;Tidak Ada;2
252;10999;Tidak Ada;2
114;4687;Tidak Ada;2
252;11000;Tidak Ada;2
114;4688;Tidak Ada;2
252;11001;Tidak Ada;2
114;4689;Tidak Ada;2
252;11002;Tidak Ada;2
252;11003;Tidak Ada;2
114;4690;Tidak Ada;2
252;11004;Tidak Ada;2
114;4691;Tidak Ada;2
252;11005;Tidak Ada;2
114;4692;Tidak Ada;2
252;11006;Tidak Ada;2
116;4711;Tidak Ada;2
252;11007;Tidak Ada;2
252;11008;Tidak Ada;2
5959;250163;Tidak Ada;2
116;4712;Tidak Ada;2
5959;250164;Tidak Ada;2
252;11009;Tidak Ada;2
252;11010;Tidak Ada;2
116;4713;Tidak Ada;2
5959;250165;Tidak Ada;2
116;4714;Tidak Ada;2
116;4715;Tidak Ada;2
5959;250166;Tidak Ada;2
116;4716;Tidak Ada;2
116;4717;Tidak Ada;2
116;4718;Tidak Ada;2
116;4719;Tidak Ada;2
116;4720;Tidak Ada;2
5897;247839;48 kg;2
5897;247840;56 kg;2
244;10640;Tidak Ada;2
244;10641;Tidak Ada;2
244;10642;Tidak Ada;2
244;10643;Tidak Ada;2
244;10644;ganda;2
244;10645;Tidak Ada;2
244;10646;Tidak Ada;2
244;10647;Tidak Ada;2
244;10648;Tidak Ada;2
244;10649;Tidak Ada;2
244;10650;ganda;2
5967;250456;Tidak Ada;2
5967;250457;Setengah;2
5967;250457;Delapan;2
5967;250458;Tidak Ada;2
5967;250459;15,49 persen;2
5967;250460;53,41 persen;2
5967;250461;424 triliun;2
5967;250462;Tidak Ada;2
5967;250463;351 triliun;2
5967;250464;Tidak Ada;2
5967;250465;Tidak Ada;2
5967;250466;Tidak Ada;2
5967;250467;351 triliun;2
5967;250468;17,63 persen;2
5967;250469;Tidak Ada;2
5967;250470;22,24 persen;2
5967;250470;15,57 persen;2
5967;250470;9,44 persen;2
5967;250470;26,85 persen;2
5967;250471;dua;2
5967;250471;13,08 persen;2
5967;250471;29,75 persen;2
5967;250472;Tidak Ada;2
5967;250473;572,3 triliun;2
5967;250473;16,4 persen;2
5967;250474;Tidak Ada;2
71;3135;Tidak Ada;2
71;3136;Tidak Ada;2
71;3137;Tidak Ada;2
71;3138;Tidak Ada;2
71;3139;Tidak Ada;2
71;3140;Tidak Ada;2
71;3141;Tidak Ada;2
71;3142;Tidak Ada;2
71;3114;Tidak Ada;2
71;3115;Tidak Ada;2
71;3116;Tidak Ada;2
71;3117;Tidak Ada;2
71;3118;Tidak Ada;2
71;3119;Tidak Ada;2
71;3120;Tidak Ada;2
71;3121;lebih dari 4500;2
71;3122;Tidak Ada;2
71;3123;Tidak Ada;2
71;3124;Tidak Ada;2
71;3125;Tidak Ada;2
141;6037;Tidak Ada;2
71;3126;Tidak Ada;2
71;3126;Tidak Ada;2
71;3127;Tidak Ada;2
71;3128;94%;2
141;6038;Tidak Ada;2
71;3129;1;2
71;3129;1000;2
71;3130;Tidak Ada;2
71;3131;Tidak Ada;2
71;3132;Tidak Ada;2
71;3133;Tidak Ada;2
5926;248930;317;2
5926;248931;lima;2
5926;248932;Tidak Ada;2
141;6039;Tidak Ada;2
5926;248933;Tidak Ada;2
5926;248934;9,71;2
5926;248934;0,4;2
5926;248935;Tidak Ada;2
141;6040;Tidak Ada;2
141;6041;Tidak Ada;2
5926;248936;5 emas, 2 perak, dan 5 perunggu.;2
141;6042;Tidak Ada;2
141;6043;Tidak Ada;2
5926;248937;Tidak Ada;2
5926;248892;62 Kg;2
141;6044;Tidak Ada;2
5926;248893;311 Kg;2
5926;248894;Tidak Ada;2
5926;248897;Tidak Ada;2
5926;248898;62 kg;2
5926;248899;total skor angkatan 311 (141 kg snatch dan 170 kg clean and jerk).;2
5926;248900;skor 299 (133 kg snatch dan 166 kg clean and jerk);2
5926;248900;skor 298 (136 kg snatch dan 162 kg clean and jerk).;2
5926;248901;Tidak Ada;2
5926;248902;Tidak Ada;2
5926;248903;lima mendali emas;2
5926;248904;Tidak Ada;2
5926;248904;Tidak Ada;2
5926;248905;Tidak Ada;2
5926;248906;Tidak Ada;2
5926;248906;Tidak Ada;2
5926;248907;tujuh perak dan 13 perunggu;2
5926;248908;Tidak Ada;2
141;6045;Tidak Ada;2
141;6046;Tidak Ada;2
141;5966;Tidak Ada;2
141;5967;Tidak Ada;2
5926;248909;Tidak Ada;2
5926;248910;dua kali perunggu;2
141;5968;Tidak Ada;2
141;5969;40;2
141;5970;Tidak Ada;2
5967;250475;16,4 persen;2
5967;250476;572,3 triliun;2
5967;250477;Tidak Ada;2
5967;250478;Tidak Ada;2
76;3279;Tidak Ada;2
5967;250479;Tidak Ada;2
76;3280;Tidak Ada;2
5967;250480;Tidak Ada;2
5967;250481;Tidak Ada;2
203;8875;Tidak Ada;2
203;8876;Tidak Ada;2
5967;250482;Tidak Ada;2
203;8877;Tidak Ada;2
203;8878;Tidak Ada;2
203;8879;Tidak Ada;2
5967;250483;Tidak Ada;2
203;8880;Tidak Ada;2
203;8881;Tidak Ada;2
293;12549;Tidak Ada;2
203;8882;Tidak Ada;2
293;12550;Tidak Ada;2
203;8883;Tidak Ada;2
203;8884;Tidak Ada;2
5967;250484;Tidak Ada;2
293;12551;Tidak Ada;2
293;12552;Tidak Ada;2
203;8885;Tidak Ada;2
293;12553;Tidak Ada;2
203;8886;30;2
5967;250485;16 persen;2
293;12554;Tidak Ada;2
203;8887;Tidak Ada;2
293;12555;Tidak Ada;2
203;8888;10 juta;2
203;8888;Tidak Ada;2
293;12556;Tidak Ada;2
203;8889;8,5 juta;2
5967;250486;Tidak Ada;2
293;12557;Tidak Ada;2
293;12558;Tidak Ada;2
203;8890;Tidak Ada;2
293;12559;Tidak Ada;2
203;8891;Tidak Ada;2
293;12560;Tidak Ada;2
203;8892;Tidak Ada;2
76;3281;Tidak Ada;2
293;12561;Tidak Ada;2
293;12562;Tidak Ada;2
76;3282;Tidak Ada;2
293;12563;Tidak Ada;2
5967;250487;Tidak Ada;2
293;12564;Tidak Ada;2
76;3283;Tidak Ada;2
294;12565;Tidak Ada;2
76;3284;Tidak Ada;2
294;12566;Tidak Ada;2
203;8893;Tidak Ada;2
203;8894;15;2
294;12567;Tidak Ada;2
203;8895;Tidak Ada;2
294;12569;Tidak Ada;2
96;4016;Tidak Ada;2
294;12570;Tidak Ada;2
203;8896;Tidak Ada;2
141;5971;Tidak Ada;2
294;12572;Tidak Ada;2
141;5972;Tidak Ada;2
5967;250488;Tidak Ada;2
203;8897;Tidak Ada;2
96;4017;Tidak Ada;2
294;12573;Tidak Ada;2
203;8898;Tidak Ada;2
294;12574;Tidak Ada;2
203;8899;Tidak Ada;2
96;4018;Tidak Ada;2
294;12575;Tidak Ada;2
203;8900;Tidak Ada;2
96;4019;Tidak Ada;2
203;8901;Tidak Ada;2
5919;248647;Tidak Ada;2
5919;248648;Tidak Ada;2
96;4020;Tidak Ada;2
5919;248616;Tidak Ada;2
5919;248617;Tidak Ada;2
5919;248618;Tidak Ada;2
5919;248619;Tidak Ada;2
5919;248620;Tidak Ada;2
5919;248621;116;2
96;4021;Tidak Ada;2
5919;248622;Tidak Ada;2
5919;248623;Tidak Ada;2
294;12576;Tidak Ada;2
5919;248624;Tidak Ada;2
5919;248625;Tidak Ada;2
5919;248626;Tidak Ada;2
96;3965;Tidak Ada;2
96;3966;Tidak Ada;2
96;3967;Tidak Ada;2
5919;248627;Tidak Ada;2
294;12577;Tidak Ada;2
96;3968;Tidak Ada;2
5919;248628;Tidak Ada;2
96;3969;Tidak Ada;2
5919;248629;Tidak Ada;2
294;12578;Tidak Ada;2
5919;248630;Tidak Ada;2
96;3970;Tidak Ada;2
5919;248631;Tidak Ada;2
5919;248632;Tidak Ada;2
5919;248633;Tidak Ada;2
96;3971;Tidak Ada;2
5919;248635;Tidak Ada;2
294;12579;Tidak Ada;2
96;3972;Tidak Ada;2
294;12580;Tidak Ada;2
96;3973;Tidak Ada;2
96;3974;Tidak Ada;2
294;12581;Tidak Ada;2
294;12582;Tidak Ada;2
294;12583;Tidak Ada;2
96;3975;Tidak Ada;2
294;12584;Tidak Ada;2
96;3976;Tidak Ada;2
96;3977;Tidak Ada;2
96;3978;Tidak Ada;2
96;3979;Tidak Ada;2
96;3980;Tidak Ada;2
96;3981;Tidak Ada;2
96;3982;Tidak Ada;2
96;3983;Tidak Ada;2
96;3984;Tidak Ada;2
96;3985;Tidak Ada;2
96;3986;Tidak Ada;2
96;3988;Tidak Ada;2
96;3989;Tidak Ada;2
109;4462;13 film;2
5895;247789;Tidak Ada;2
109;4463;Tidak Ada;2
109;4464;Tidak Ada;2
5895;247759;Tidak Ada;2
5895;247760;0.88 %;2
5895;247760;52.11 point;2
5895;247760;level 5.944,30;2
5895;247761;0.12 %;2
5895;247761;7,11 poin;2
5895;247761;5.899,30;2
96;3990;Tidak Ada;2
5895;247762;5.959,91;2
5895;247762;5.899,30;2
109;4465;dua wirausahawan;2
96;3991;Tidak Ada;2
96;3992;10%;2
109;4466;Tidak Ada;2
5895;247763;378.344 kali;2
5895;247763;7,33 Trilliun;2
96;3993;5.829;2
5895;247764;157;2
5895;247764;213;2
5895;247764;229;2
5895;247765;2.54 persen;2
5895;247765;2,4 persen;2
5895;247766;2,17 persen;2
5895;247767;0,77 persen;2
5895;247768;2,77 Trilliun;2
5895;247772;2,62 Trilliun;2
5895;247776;Tidak Ada;2
5895;247777;Tidak Ada;2
5895;247778;Tidak Ada;2
5895;247779;0,53;2
5895;247779;1,24;2
5895;247779;-0,13;2
5895;247780;Tidak Ada;2
5895;247781;-0,86;2
5895;247781;0,25 persen;2
5895;247781;1,80 persen;2
5895;247782;Rp14;2
5895;247785;Rp14.568,00;2
5895;247785;Rp14.578,00;2
5895;247788;Tidak Ada;2
109;4467;Tidak Ada;2
5898;247906;Tidak Ada;2
5898;247856;Tidak Ada;2
109;4468;Tidak Ada;2
5898;247857;Tidak Ada;2
5898;247858;Tidak Ada;2
5898;247859;Rp700;2
5898;247860;Rp1;2
5898;247863;Tidak Ada;2
5898;247866;Tidak Ada;2
5898;247867;rp1.000 per kilogram;2
5898;247869;Tidak Ada;2
5898;247870;Tidak Ada;2
5898;247871;Tidak Ada;2
109;4469;Tidak Ada;2
5898;247872;Tidak Ada;2
109;4470;Tidak Ada;2
5898;247873;Tidak Ada;2
5898;247874;Tidak Ada;2
109;4471;Tidak Ada;2
109;4472;Tidak Ada;2
5898;247875;Rp1.600 per kilogram;2
5898;247875;Rp800 per kilogram;2
5898;247877;Tidak Ada;2
109;4473;Tidak Ada;2
5898;247879;Tidak Ada;2
5898;247880;Tidak Ada;2
5898;247881;rp760;2
5898;247881;rp2.000 per kilogram;2
5898;247883;Tidak Ada;2
5898;247883;Tidak Ada;2
5898;247884;85 kilogram;2
5898;247884;Rp65.000 per tombong atau keranjang anyaman bambu;2
5898;247886;Tidak Ada;2
109;4474;Tidak Ada;2
5898;247890;Tidak Ada;2
109;4475;Tidak Ada;2
5898;247891;Rp14 juta per tahun;2
5898;247892;Tidak Ada;2
5898;247893;Tidak Ada;2
3;119;meter;2
3;120;Tidak Ada;2
3;121;Tidak Ada;2
3;122;Tidak Ada;2
3;123;Tidak Ada;2
3;124;Tidak Ada;2
3;125;Tidak Ada;2
3;126;Tidak Ada;2
3;127;Tidak Ada;2
3;128;300;2
3;128;juta;2
3;129;Tidak Ada;2
3;130;Tidak Ada;2
351;15090;Tidak Ada;2
3;131;Tidak Ada;2
351;15091;40.728 hektare;2
351;15092;Tidak Ada;2
3;132;Tidak Ada;2
351;15094;Tidak Ada;2
5898;247894;rp4.1 juta per 100 meter;2
3;133;2.2;2
3;133;1.7;2
109;4476;Tidak Ada;2
4;184;100;2
4;184;Tidak Ada;2
109;4477;Tidak Ada;2
4;185;50;2
4;185;50;2
4;185;5;2
4;185;0;2
4;185;"kilometer,""";2
4;185;50 kilometer;2
5898;247895;Tidak Ada;2
109;4478;Tidak Ada;2
5898;247896;Tidak Ada;2
115;4693;Tidak Ada;2
5898;247897;Tidak Ada;2
5898;247901;rp170.000 per tombong;2
5898;247901;rp70.000;2
5898;247901;rp75.000 per tombong;2
4;186;Tidak Ada;2
4;187;Tidak Ada;2
5898;247903;Tidak Ada;2
115;4694;Tidak Ada;2
4;188;Tidak Ada;2
4;189;Tidak Ada;2
115;4695;Tidak Ada;2
4;190;Tidak Ada;2
5898;247904;Tidak Ada;2
4;191;Tidak Ada;2
115;4696;Tidak Ada;2
5901;248011;Tidak Ada;2
4;192;Tidak Ada;2
4;134;Tidak Ada;2
5901;248012;Tidak Ada;2
4;135;Tidak Ada;2
4;136;Tidak Ada;2
5901;248013;Tidak Ada;2
4;137;Tidak Ada;2
115;4697;460 buah;2
115;4697;lorong dua;2
115;4698;Tidak Ada;2
5901;248015;Tidak Ada;2
115;4699;Tidak Ada;2
5901;248016;Tidak Ada;2
115;4700;Tidak Ada;2
115;4701;Tidak Ada;2
5901;248017;Tidak Ada;2
5901;248018;Tidak Ada;2
115;4702;Tidak Ada;2
192;8397;Tidak Ada;2
115;4703;Tidak Ada;2
5901;248019;Tidak Ada;2
115;4704;Tidak Ada;2
192;8398;Tidak Ada;2
115;4705;350 orang;2
306;13126;Tidak Ada;2
306;13127;Tidak Ada;2
115;4706;Tidak Ada;2
306;13128;Tidak Ada;2
306;13129;Tidak Ada;2
306;13130;Tidak Ada;2
115;4707;1.000 tahun lebih;2
306;13131;Tidak Ada;2
115;4708;Tidak Ada;2
306;13132;Tidak Ada;2
306;13133;Tidak Ada;2
306;13134;Tidak Ada;2
306;13135;Tidak Ada;2
306;13136;Tidak Ada;2
306;13137;Tidak Ada;2
115;4709;Tidak Ada;2
306;13138;2.5;2
306;13138;3;2
306;13139;Tidak Ada;2
115;4710;Tidak Ada;2
306;13140;empat;2
306;13141;800;2
306;13142;Tidak Ada;2
5901;248020;Tidak Ada;2
116;4721;ke-20;2
5901;247991;Ratusan;2
306;13143;dua;2
306;13144;Tidak Ada;2
306;13145;Tidak Ada;2
306;13146;3,5;2
116;4722;Tidak Ada;2
116;4723;Tidak Ada;2
116;4724;130-142 cm;2
122;5172;Tidak Ada;2
116;4725;Tidak Ada;2
5901;247992;Tidak Ada;2
122;5173;Tidak Ada;2
5901;247993;Tidak Ada;2
122;5174;Tidak Ada;2
5901;247994;Tidak Ada;2
122;5175;24 kali;2
122;5175;empat kali;2
5901;247995;Tidak Ada;2
122;5176;20 pertandingan;2
122;5177;Tidak Ada;2
116;4726;Tidak Ada;2
122;5178;Tidak Ada;2
116;4727;Tidak Ada;2
122;5179;Tidak Ada;2
122;5180;Tidak Ada;2
122;5181;2-2;2
116;4728;Tidak Ada;2
122;5142;5-1;2
116;4729;Tidak Ada;2
116;4730;1001 kuda;2
116;4731;Tidak Ada;2
116;4732;1001 kuda;2
5958;250140;Tidak Ada;2
116;4733;Tidak Ada;2
116;4734;Tidak Ada;2
116;4735;Tidak Ada;2
116;4736;1001 kuda;2
5958;250142;Tidak Ada;2
5958;250144;Tidak Ada;2
5958;250145;Tidak Ada;2
5958;250120;Tidak Ada;2
116;4737;Tidak Ada;2
116;4738;Tidak Ada;2
116;4739;dua ekor;2
116;4740;Tidak Ada;2
5959;250167;Tidak Ada;2
5959;250168;Tidak Ada;2
5959;250169;Tidak Ada;2
116;4741;Tidak Ada;2
5959;250170;Tidak Ada;2
5958;250121;Tidak Ada;2
5959;250171;Tidak Ada;2
116;4742;Tidak Ada;2
5959;250172;Tidak Ada;2
5958;250122;Tidak Ada;2
5959;250173;Tidak Ada;2
204;8921;Tidak Ada;2
5959;250174;Tidak Ada;2
5958;250123;Tidak Ada;2
116;4743;Tidak Ada;2
5959;250175;Tidak Ada;2
5958;250126;Tidak Ada;2
204;8922;Tidak Ada;2
5959;250176;Tidak Ada;2
204;8923;Tidak Ada;2
5958;250128;Tidak Ada;2
5958;250129;Tidak Ada;2
204;8924;Tidak Ada;2
5959;250177;Tidak Ada;2
204;8925;Tidak Ada;2
204;8926;Tidak Ada;2
5958;250130;Tidak Ada;2
5958;250133;Tidak Ada;2
5959;250178;Tidak Ada;2
204;8927;Tidak Ada;2
5959;250179;Tidak Ada;2
204;8928;Tidak Ada;2
204;8929;Tidak Ada;2
5958;250134;Tidak Ada;2
5959;250180;Tidak Ada;2
5936;249260;Tidak Ada;2
204;8930;Tidak Ada;2
5959;250181;Tidak Ada;2
5936;249267;7 SR;2
5959;250182;Tidak Ada;2
204;8931;Tidak Ada;2
5936;249268;80 persen;2
204;8932;Tidak Ada;2
5959;250183;Tidak Ada;2
204;8933;Tidak Ada;2
5936;249270;Tidak Ada;2
5959;250184;Tidak Ada;2
5936;249271;Tidak Ada;2
204;8934;Tidak Ada;2
5955;250035;Tidak Ada;2
204;8935;Tidak Ada;2
5936;249284;Tidak Ada;2
5955;250036;Tidak Ada;2
204;8936;Tidak Ada;2
5936;249288;Tidak Ada;2
204;8937;Tidak Ada;2
5936;249295;Tidak Ada;2
204;8938;Tidak Ada;2
5955;250037;Tidak Ada;2
5962;250296;Tidak Ada;2
204;8939;Tidak Ada;2
5962;250297;Tidak Ada;2
204;8940;Tidak Ada;2
5962;250267;Tidak Ada;2
5955;250038;Tidak Ada;2
204;8941;Tidak Ada;2
5955;250039;Tidak Ada;2
201;8827;Tidak Ada;2
201;8828;Tidak Ada;2
201;8829;Tidak Ada;2
5955;250040;Tidak Ada;2
201;8830;Tidak Ada;2
5962;250268;Tidak Ada;2
201;8756;Tidak Ada;2
5955;250041;Tidak Ada;2
201;8757;Tidak Ada;2
5962;250269;Tidak Ada;2
117;4744;Tidak Ada;2
5962;250270;Tidak Ada;2
5955;250042;Tidak Ada;2
5962;250271;Tidak Ada;2
5962;250272;Tidak Ada;2
5955;250043;Tidak Ada;2
5962;250273;Tidak Ada;2
117;4745;Tidak Ada;2
5962;250274;Tidak Ada;2
5962;250275;Tidak Ada;2
5955;249995;Tidak Ada;2
5962;250276;Tidak Ada;2
5962;250277;Tidak Ada;2
5955;249996;Tidak Ada;2
5962;250278;Tidak Ada;2
5955;249997;Tidak Ada;2
5962;250282;Tidak Ada;2
5955;249998;Tidak Ada;2
5962;250283;Tidak Ada;2
5955;249999;Tidak Ada;2
5962;250286;Tidak Ada;2
5955;250000;Tidak Ada;2
5962;250287;Tidak Ada;2
117;4746;Tidak Ada;2
5955;250001;Tidak Ada;2
5955;250003;Tidak Ada;2
117;4747;Tidak Ada;2
117;4748;Tidak Ada;2
5955;250004;Tidak Ada;2
5955;250005;Tidak Ada;2
5955;250007;Tidak Ada;2
117;4749;Tidak Ada;2
5955;250008;Tidak Ada;2
5955;250009;Tidak Ada;2
5955;250010;Tidak Ada;2
117;4750;Tidak Ada;2
5955;250011;Tidak Ada;2
5955;250011;Tidak Ada;2
117;4751;Tidak Ada;2
5955;250012;Tidak Ada;2
117;4752;Tidak Ada;2
5955;250013;Tidak Ada;2
5955;250014;Tidak Ada;2
5955;250016;Tidak Ada;2
117;4753;90 persen;2
5955;250017;Tidak Ada;2
5955;250018;Tidak Ada;2
117;4754;Tidak Ada;2
5955;250019;Tidak Ada;2
5955;250020;Tidak Ada;2
117;4755;Tidak Ada;2
5955;250022;Tidak Ada;2
5955;250023;Tidak Ada;2
5955;250024;Tidak Ada;2
5955;250025;Tidak Ada;2
5955;250026;Tidak Ada;2
