"id_topik";"id_berita";"id_kalimat";"nama_topik";"deskripsi";"id_subyek_topik";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"1679";"203";"8869";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-05";"14:36:01"
"1680";"98";"4044";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"14:37:36"
"1681";"98";"4045";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"14:38:42"
"1682";"98";"4046";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"14:39:48"
"1683";"203";"8870";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-05";"14:40:19"
"1684";"192";"8393";"Tidak Ada";"Tidak Ada";"0";"1";"2";"34";"2018-09-05";"14:42:16"
"1685";"98";"4047";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"14:43:05"
"1686";"98";"4048";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"14:44:25"
"1687";"192";"8394";"Tidak Ada";"Tidak Ada";"0";"1";"2";"34";"2018-09-05";"14:45:35"
"1688";"98";"4049";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"14:45:46"
"1689";"203";"8871";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-05";"14:46:10"
"1690";"98";"4050";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"14:46:47"
"1691";"203";"8872";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-05";"14:47:27"
"1692";"98";"4051";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"14:47:53"
"1693";"98";"4052";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"14:49:18"
"1694";"98";"4053";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"14:50:16"
"1695";"98";"4054";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"14:51:44"
"1696";"98";"4055";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"14:53:14"
"1697";"192";"8395";"Tidak Ada";"Tidak Ada";"0";"1";"2";"34";"2018-09-05";"14:53:43"
"1698";"203";"8873";"Tidak Ada";"Tidak Ada";"0";"1";"2";"62";"2018-09-05";"15:00:09"
"1699";"203";"8874";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"15:02:25"
"1700";"284";"12246";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"15:11:08"
"1701";"284";"12247";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"15:13:34"
"1702";"284";"12248";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"15:16:43"
"1703";"284";"12249";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"15:19:10"
"1704";"284";"12250";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"15:20:43"
"1705";"284";"12250";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"15:20:44"
"1706";"284";"12251";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"15:21:35"
"1707";"289";"12407";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"15:22:37"
"1708";"289";"12408";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"15:23:49"
"1709";"289";"12409";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"15:24:43"
"1710";"289";"12410";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"15:25:46"
"1711";"289";"12411";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"15:26:53"
"1712";"289";"12412";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"15:27:41"
"1713";"289";"12413";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"15:29:04"
"1714";"76";"3255";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-05";"16:35:35"
"1715";"200";"8744";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-05";"17:53:06"
"1716";"200";"8745";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-05";"17:54:46"
"1717";"200";"8746";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-05";"17:55:51"
"1718";"200";"8747";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-05";"18:01:18"
"1719";"204";"8942";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-05";"18:02:47"
"1720";"204";"8943";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-05";"18:04:48"
"1721";"204";"8902";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-05";"18:08:05"
"1722";"204";"8903";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-05";"18:09:14"
"1723";"204";"8904";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-05";"18:17:21"
"1724";"204";"8905";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-05";"18:18:47"
"1725";"204";"8906";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-05";"18:20:40"
"1726";"204";"8907";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-05";"18:23:59"
"1727";"98";"4056";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"18:51:59"
"1728";"98";"4057";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"18:53:55"
"1729";"98";"4058";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"18:54:43"
"1730";"98";"4059";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"18:55:35"
"1731";"98";"4060";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"18:56:24"
"1732";"98";"4061";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"19:02:51"
"1733";"98";"4062";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"19:04:05"
"1734";"98";"4064";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"19:05:21"
"1735";"98";"4065";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"19:07:18"
"1736";"98";"4066";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"19:08:55"
"1737";"98";"4067";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"19:10:00"
"1738";"98";"4068";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"19:10:49"
"1739";"98";"4069";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"19:12:47"
"1740";"139";"5944";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"19:13:34"
"1741";"147";"6365";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"19:15:53"
"1742";"147";"6366";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"19:21:59"
"1743";"147";"6367";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"19:26:42"
"1744";"147";"6371";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"19:28:52"
"1745";"147";"6372";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"19:32:36"
"1746";"147";"6320";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"19:37:04"
"1747";"147";"6321";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"19:39:42"
"1748";"147";"6322";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"19:41:16"
"1749";"147";"6323";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"19:58:42"
"1750";"147";"6324";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"20:00:24"
"1751";"147";"6326";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-05";"20:04:02"
"1752";"244";"10622";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-05";"20:55:03"
"1753";"289";"12414";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:16:08"
"1754";"289";"12415";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:19:55"
"1755";"289";"12416";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:20:44"
"1756";"289";"12417";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:21:43"
"1757";"289";"12418";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:25:01"
"1758";"289";"12419";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:26:15"
"1759";"289";"12420";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:27:35"
"1760";"289";"12421";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:28:45"
"1761";"289";"12422";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:29:49"
"1762";"289";"12423";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:30:23"
"1763";"289";"12424";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:31:06"
"1764";"289";"12425";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:32:21"
"1765";"289";"12426";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:33:01"
"1766";"289";"12427";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:33:38"
"1767";"244";"10623";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-05";"21:34:35"
"1768";"244";"10624";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-05";"21:38:07"
"1769";"289";"12428";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:38:46"
"1770";"289";"12429";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:40:40"
"1771";"244";"10625";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-05";"21:41:29"
"1772";"289";"12430";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:43:06"
"1773";"289";"12431";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:44:01"
"1774";"289";"12432";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:46:58"
"1775";"293";"12534";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:49:04"
"1776";"293";"12535";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:51:27"
"1777";"293";"12536";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:52:23"
"1778";"293";"12537";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:53:56"
"1779";"293";"12538";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:55:55"
"1780";"293";"12539";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:58:07"
"1781";"293";"12540";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"21:59:35"
"1782";"293";"12541";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"22:05:01"
"1783";"293";"12542";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"22:05:54"
"1784";"293";"12543";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"22:09:35"
"1785";"293";"12544";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"22:10:21"
"1786";"293";"12545";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"22:11:08"
"1787";"293";"12546";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"22:12:14"
"1788";"293";"12547";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"22:12:59"
"1789";"293";"12548";"Tidak Ada";"Tidak Ada";"0";"1";"2";"67";"2018-09-05";"22:15:18"
"1790";"244";"10626";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-06";"00:35:13"
"1791";"244";"10627";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-06";"00:36:21"
"1792";"244";"10628";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-06";"00:38:38"
"1793";"244";"10629";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-06";"00:39:39"
"1794";"244";"10630";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-06";"00:41:34"
"1795";"244";"10631";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-06";"00:44:11"
"1796";"244";"10632";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-06";"00:45:58"
"1797";"244";"10633";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-06";"00:47:20"
"1798";"244";"10634";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-06";"00:48:49"
"1799";"244";"10635";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-06";"00:50:07"
"1800";"244";"10636";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-06";"00:51:35"
"1801";"244";"10637";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-06";"00:53:35"
"1802";"244";"10638";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-06";"00:54:51"
"1803";"244";"10639";"Tidak Ada";"Tidak Ada";"0";"1";"2";"65";"2018-09-06";"00:56:09"
"1804";"204";"8908";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-06";"08:05:09"
"1805";"204";"8909";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-06";"08:07:28"
"1806";"204";"8910";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-06";"08:09:36"
"1807";"204";"8911";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-06";"08:11:15"
"1808";"204";"8912";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-06";"08:22:05"
"1809";"204";"8913";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-06";"08:27:25"
"1810";"204";"8914";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-06";"08:32:18"
"1811";"204";"8915";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-06";"08:33:27"
"1812";"204";"8916";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-06";"08:34:19"
"1813";"204";"8917";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-06";"08:35:04"
"1814";"204";"8918";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-06";"08:36:26"
"1815";"75";"3234";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-06";"10:04:02"
"1816";"75";"3235";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-06";"10:05:23"
"1817";"75";"3236";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-06";"10:07:23"
"1818";"75";"3237";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-06";"10:10:47"
"1819";"75";"3238";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-06";"10:12:19"
"1820";"75";"3239";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-06";"10:14:14"
"1821";"75";"3240";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-06";"10:15:53"
"1822";"75";"3241";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-06";"10:17:26"
"1823";"75";"3242";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-06";"10:20:36"
"1824";"75";"3243";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-06";"10:27:14"
"1825";"75";"3244";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-06";"10:29:44"
"1826";"75";"3245";"Tidak Ada";"Tidak Ada";"0";"1";"2";"42";"2018-09-06";"10:33:39"
"1827";"192";"8396";"Tidak Ada";"Tidak Ada";"0";"1";"2";"34";"2018-09-06";"10:44:36"
"1828";"147";"6327";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-06";"11:54:12"
"1829";"147";"6328";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-06";"11:59:44"
"1830";"147";"6329";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-06";"12:02:15"
"1831";"147";"6331";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-06";"12:04:12"
"1832";"147";"6332";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-06";"12:05:34"
"1833";"147";"6333";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-06";"12:08:56"
"1834";"147";"6334";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-06";"12:13:55"
"1835";"147";"6335";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-06";"12:15:07"
"1836";"147";"6336";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-06";"12:21:46"
"1837";"147";"6337";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-06";"12:22:49"
"1838";"147";"6338";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-06";"12:24:46"
"1839";"147";"6339";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-06";"12:26:23"
"1840";"147";"6340";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-06";"12:27:40"
"1841";"147";"6341";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-06";"12:28:31"
"1842";"147";"6342";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-06";"12:29:35"
"1843";"147";"6343";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-06";"12:30:28"
"1844";"147";"6344";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-06";"12:33:47"
"1845";"147";"6345";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-06";"12:35:43"
"1846";"147";"6346";"Tidak Ada";"Tidak Ada";"0";"1";"2";"52";"2018-09-06";"12:36:40"
"1847";"113";"4617";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"14:08:47"
"1848";"76";"3256";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"14:35:37"
"1849";"76";"3257";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"14:36:57"
"1850";"76";"3258";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"14:38:22"
"1851";"76";"3259";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"14:41:03"
"1852";"76";"3260";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"14:43:06"
"1853";"76";"3261";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"14:44:29"
"1854";"76";"3262";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"14:45:33"
"1855";"76";"3263";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"14:46:28"
"1856";"76";"3264";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"14:47:51"
"1857";"76";"3265";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"14:51:22"
"1858";"76";"3266";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"14:52:01"
"1859";"76";"3267";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"14:54:12"
"1860";"76";"3268";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"14:55:41"
"1861";"76";"3269";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"14:57:01"
"1862";"76";"3270";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"14:58:26"
"1863";"76";"3271";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"15:03:11"
"1864";"76";"3272";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"15:05:13"
"1865";"76";"3273";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"15:07:15"
"1866";"76";"3274";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"15:08:05"
"1867";"76";"3275";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"15:10:16"
"1868";"76";"3276";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"15:11:12"
"1869";"76";"3277";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"15:13:26"
"1870";"76";"3278";"Tidak Ada";"Tidak Ada";"0";"1";"2";"48";"2018-09-06";"15:15:42"
"1871";"113";"4618";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"16:01:35"
"1872";"113";"4619";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"16:03:37"
"1873";"113";"4620";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"16:07:43"
"1874";"113";"4621";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"16:10:28"
"1875";"113";"4622";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"16:13:57"
"1876";"113";"4623";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"16:15:59"
"1877";"113";"4624";"Tidak Ada";"Tidak Ada";"5";"1";"2";"50";"2018-09-06";"16:18:38"
"1878";"113";"4625";"Tidak Ada";"Tidak Ada";"5";"1";"2";"50";"2018-09-06";"16:21:30"
"1879";"113";"4626";"Tidak Ada";"Tidak Ada";"5";"1";"2";"50";"2018-09-06";"16:24:33"
"1880";"113";"4627";"Tidak Ada";"Tidak Ada";"5";"1";"2";"50";"2018-09-06";"16:26:10"
"1881";"113";"4628";"Tidak Ada";"Tidak Ada";"5";"1";"2";"50";"2018-09-06";"16:28:07"
"1882";"113";"4629";"Tidak Ada";"Tidak Ada";"5";"1";"2";"50";"2018-09-06";"16:30:38"
"1883";"113";"4630";"Tidak Ada";"Tidak Ada";"5";"1";"2";"50";"2018-09-06";"16:31:59"
"1884";"113";"4631";"Tidak Ada";"Tidak Ada";"5";"1";"2";"50";"2018-09-06";"16:34:19"
"1885";"113";"4632";"Tidak Ada";"Tidak Ada";"5";"1";"2";"50";"2018-09-06";"16:35:54"
"1886";"113";"4633";"Tidak Ada";"Tidak Ada";"5";"1";"2";"50";"2018-09-06";"16:39:51"
"1887";"113";"4634";"Tidak Ada";"Tidak Ada";"5";"1";"2";"50";"2018-09-06";"16:42:50"
"1888";"113";"4635";"Tidak Ada";"Tidak Ada";"5";"1";"2";"50";"2018-09-06";"16:48:02"
"1889";"113";"4636";"Tidak Ada";"Tidak Ada";"5";"1";"2";"50";"2018-09-06";"16:50:36"
"1890";"113";"4637";"Tidak Ada";"Tidak Ada";"5";"1";"2";"50";"2018-09-06";"16:58:08"
"1891";"113";"4638";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"17:03:57"
"1892";"113";"4639";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"17:06:51"
"1893";"113";"4640";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"17:15:11"
"1894";"113";"4641";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"17:18:41"
"1895";"113";"4642";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"17:20:42"
"1896";"113";"4643";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"17:23:54"
"1897";"113";"4644";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"17:26:35"
"1898";"113";"4645";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"17:27:41"
"1899";"113";"4646";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"17:31:35"
"1900";"113";"4647";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"17:37:50"
"1901";"113";"4648";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"17:40:51"
"1902";"113";"4649";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"17:44:59"
"1903";"113";"4650";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"17:58:44"
"1904";"113";"4651";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"18:00:33"
"1905";"113";"4652";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"18:02:20"
"1906";"113";"4653";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"18:05:58"
"1907";"113";"4654";"Tidak Ada";"Tidak Ada";"0";"1";"2";"50";"2018-09-06";"18:08:49"
"1908";"114";"4655";"WhatsApp";"Pesan WhatsApp yang sudah terhapus dengan menggunakan fitur ""recall"".";"5";"1";"2";"50";"2018-09-06";"18:14:13"
"1909";"114";"4656";"WhatsApp";"Akhir Oktober lalu, layanan pesan instan WhatsApp meresmikan sebuah fitur ""recall"" yang bisa menghapus pesan yang salah kirim.";"5";"1";"2";"50";"2018-09-06";"18:17:37"
"1910";"114";"4657";"Tidak Ada";"Tidak Ada";"5";"1";"2";"50";"2018-09-06";"18:20:46"
"1911";"204";"8919";"Tidak Ada";"Tidak Ada";"0";"1";"2";"71";"2018-09-06";"18:37:52"
"1912";"204";"8920";"Tidak Ada";"Tidak Ada";"0";"1";"2";"33";"2018-09-06";"18:40:52"
"1913";"27";"1251";"Deposit pada dinding silinder";"iklus jahat yang jadi penyebab utama bunyi pada mesin yang dapat membuat masalah lebih besar";"17";"1";"2";"39";"2018-09-06";"20:07:49"
"1914";"27";"1252";"Rendahnya kualitas bahan bakar";"membentuk deposit berbahaya yang dan akan terus menumpuk";"17";"1";"2";"39";"2018-09-06";"20:10:02"
"1915";"27";"1253";"Deposit";"Deposit mengambil ruang penting yang dibutuhkan untuk menjalankan fungsi normal mesin";"17";"1";"2";"39";"2018-09-06";"20:12:09"
"1916";"27";"1254";"Deposit";"Persamaan deposit dengan kolesterol";"17";"1";"2";"39";"2018-09-06";"20:15:32"
"1917";"27";"1255";"Tidak Ada";"Tidak Ada";"0";"1";"2";"39";"2018-09-06";"20:18:07"
"1918";"5894";"247711";"Tidak Ada";"Tidak Ada";"0";"1";"2";"74";"2018-09-06";"20:18:08"
